SearchBayesianSkopt: New best config found. Config 0: {'topK': 456, 'shrink': 341, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8378174742592495, 'tversky_beta': 1.7724907790754714} - results: ROC_AUC: 0.1124949, PRECISION: 0.0176747, PRECISION_RECALL_MIN_DEN: 0.0589156, RECALL: 0.0589156, MAP: 0.0300524, MRR: 0.0822246, NDCG: 0.0504162, F1: 0.0271918, HIT_RATE: 0.1767468, ARHR: 0.0861129, RMSE: 0.9769639, NOVELTY: 0.0055459, AVERAGE_POPULARITY: 0.5127159, DIVERSITY_MEAN_INTER_LIST: 0.9194462, DIVERSITY_HERFINDAHL: 0.9919389, COVERAGE_ITEM: 0.4686131, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1048495, SHANNON_ENTROPY: 8.8210191, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 582, 'shrink': 989, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8786079510372211, 'tversky_beta': 0.2716342944754769} - results: ROC_AUC: 0.0944902, PRECISION: 0.0150553, PRECISION_RECALL_MIN_DEN: 0.0501843, RECALL: 0.0501843, MAP: 0.0247447, MRR: 0.0685617, NDCG: 0.0421840, F1: 0.0231620, HIT_RATE: 0.1505529, ARHR: 0.0713486, RMSE: 0.9779009, NOVELTY: 0.0052484, AVERAGE_POPULARITY: 0.6585035, DIVERSITY_MEAN_INTER_LIST: 0.8157117, DIVERSITY_HERFINDAHL: 0.9815661, COVERAGE_ITEM: 0.3545823, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0654572, SHANNON_ENTROPY: 7.3008430, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 500, 'shrink': 456, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6625150025925384, 'tversky_beta': 0.3934414919106838} - results: ROC_AUC: 0.1081583, PRECISION: 0.0171249, PRECISION_RECALL_MIN_DEN: 0.0570828, RECALL: 0.0570828, MAP: 0.0288872, MRR: 0.0792468, NDCG: 0.0486212, F1: 0.0263459, HIT_RATE: 0.1712485, ARHR: 0.0828763, RMSE: 0.9697853, NOVELTY: 0.0054992, AVERAGE_POPULARITY: 0.5207557, DIVERSITY_MEAN_INTER_LIST: 0.9172286, DIVERSITY_HERFINDAHL: 0.9917172, COVERAGE_ITEM: 0.4208705, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0949677, SHANNON_ENTROPY: 8.6347892, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 492, 'shrink': 131, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5478934565759238, 'tversky_beta': 0.2854149708657077} - results: ROC_AUC: 0.1082759, PRECISION: 0.0170198, PRECISION_RECALL_MIN_DEN: 0.0567328, RECALL: 0.0567328, MAP: 0.0289251, MRR: 0.0793681, NDCG: 0.0485601, F1: 0.0261844, HIT_RATE: 0.1701983, ARHR: 0.0829942, RMSE: 0.9220188, NOVELTY: 0.0055071, AVERAGE_POPULARITY: 0.5223698, DIVERSITY_MEAN_INTER_LIST: 0.9160367, DIVERSITY_HERFINDAHL: 0.9915980, COVERAGE_ITEM: 0.4363341, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0976548, SHANNON_ENTROPY: 8.6676605, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 922, 'shrink': 882, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3214703044850445, 'tversky_beta': 1.2534063557282784} - results: ROC_AUC: 0.0885189, PRECISION: 0.0141348, PRECISION_RECALL_MIN_DEN: 0.0471160, RECALL: 0.0471160, MAP: 0.0230909, MRR: 0.0643968, NDCG: 0.0395213, F1: 0.0217458, HIT_RATE: 0.1413480, ARHR: 0.0667988, RMSE: 0.9761311, NOVELTY: 0.0051615, AVERAGE_POPULARITY: 0.7135029, DIVERSITY_MEAN_INTER_LIST: 0.7388552, DIVERSITY_HERFINDAHL: 0.9738810, COVERAGE_ITEM: 0.3205191, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0547370, SHANNON_ENTROPY: 6.6602028, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 66, 'shrink': 252, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.212650072098358, 'tversky_beta': 0.45360708588235943} - results: ROC_AUC: 0.1156188, PRECISION: 0.0183604, PRECISION_RECALL_MIN_DEN: 0.0612014, RECALL: 0.0612014, MAP: 0.0303388, MRR: 0.0829777, NDCG: 0.0514542, F1: 0.0282468, HIT_RATE: 0.1836041, ARHR: 0.0869042, RMSE: 0.9774361, NOVELTY: 0.0057611, AVERAGE_POPULARITY: 0.3937238, DIVERSITY_MEAN_INTER_LIST: 0.9687553, DIVERSITY_HERFINDAHL: 0.9968695, COVERAGE_ITEM: 0.4682347, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1300110, SHANNON_ENTROPY: 9.8239042, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 325, 'shrink': 495, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9008816785806928, 'tversky_beta': 1.8644645842561067} - results: ROC_AUC: 0.1105270, PRECISION: 0.0175820, PRECISION_RECALL_MIN_DEN: 0.0586067, RECALL: 0.0586067, MAP: 0.0295985, MRR: 0.0809707, NDCG: 0.0498224, F1: 0.0270492, HIT_RATE: 0.1758201, ARHR: 0.0848066, RMSE: 0.9822275, NOVELTY: 0.0055049, AVERAGE_POPULARITY: 0.5256241, DIVERSITY_MEAN_INTER_LIST: 0.9169291, DIVERSITY_HERFINDAHL: 0.9916872, COVERAGE_ITEM: 0.4387132, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0985806, SHANNON_ENTROPY: 8.6945119, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 716, 'shrink': 386, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8476817422380962, 'tversky_beta': 0.17480845852973495} - results: ROC_AUC: 0.1015718, PRECISION: 0.0159758, PRECISION_RECALL_MIN_DEN: 0.0532526, RECALL: 0.0532526, MAP: 0.0268377, MRR: 0.0739846, NDCG: 0.0453206, F1: 0.0245781, HIT_RATE: 0.1597578, ARHR: 0.0771866, RMSE: 0.9541270, NOVELTY: 0.0053583, AVERAGE_POPULARITY: 0.5959153, DIVERSITY_MEAN_INTER_LIST: 0.8685162, DIVERSITY_HERFINDAHL: 0.9868463, COVERAGE_ITEM: 0.3885374, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0776537, SHANNON_ENTROPY: 7.9167425, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 796, 'shrink': 660, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.498537572938989, 'tversky_beta': 1.8621412493879925} - results: ROC_AUC: 0.1015530, PRECISION: 0.0161302, PRECISION_RECALL_MIN_DEN: 0.0537674, RECALL: 0.0537674, MAP: 0.0268938, MRR: 0.0742868, NDCG: 0.0455527, F1: 0.0248157, HIT_RATE: 0.1613023, ARHR: 0.0774231, RMSE: 0.9789757, NOVELTY: 0.0053294, AVERAGE_POPULARITY: 0.6199135, DIVERSITY_MEAN_INTER_LIST: 0.8444378, DIVERSITY_HERFINDAHL: 0.9844386, COVERAGE_ITEM: 0.3924845, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0757918, SHANNON_ENTROPY: 7.7146229, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 129, 'shrink': 1078, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0899331187755898, 'tversky_beta': 1.4339615796930436} - results: ROC_AUC: 0.1046252, PRECISION: 0.0165194, PRECISION_RECALL_MIN_DEN: 0.0550648, RECALL: 0.0550648, MAP: 0.0273628, MRR: 0.0755985, NDCG: 0.0464859, F1: 0.0254145, HIT_RATE: 0.1651943, ARHR: 0.0787792, RMSE: 0.9892541, NOVELTY: 0.0054325, AVERAGE_POPULARITY: 0.5545922, DIVERSITY_MEAN_INTER_LIST: 0.9093408, DIVERSITY_HERFINDAHL: 0.9909285, COVERAGE_ITEM: 0.4061098, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0900587, SHANNON_ENTROPY: 8.4596383, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0974477, PRECISION: 0.0167542, PRECISION_RECALL_MIN_DEN: 0.0558473, RECALL: 0.0558473, MAP: 0.0246879, MRR: 0.0667682, NDCG: 0.0436450, F1: 0.0257757, HIT_RATE: 0.1675419, ARHR: 0.0703197, RMSE: 0.9916454, NOVELTY: 0.0067674, AVERAGE_POPULARITY: 0.1411595, DIVERSITY_MEAN_INTER_LIST: 0.9861061, DIVERSITY_HERFINDAHL: 0.9986045, COVERAGE_ITEM: 0.8184374, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3450417, SHANNON_ENTROPY: 12.1264513, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 60, 'shrink': 1488, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8018437521507653, 'tversky_beta': 0.02515219252199353} - results: ROC_AUC: 0.1065899, PRECISION: 0.0168469, PRECISION_RECALL_MIN_DEN: 0.0561562, RECALL: 0.0561562, MAP: 0.0281909, MRR: 0.0771732, NDCG: 0.0475874, F1: 0.0259182, HIT_RATE: 0.1684685, ARHR: 0.0807977, RMSE: 0.9923324, NOVELTY: 0.0055665, AVERAGE_POPULARITY: 0.4824625, DIVERSITY_MEAN_INTER_LIST: 0.9436742, DIVERSITY_HERFINDAHL: 0.9943616, COVERAGE_ITEM: 0.4382265, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1089797, SHANNON_ENTROPY: 9.1359266, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 23, 'shrink': 1491, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10348163328703189, 'tversky_beta': 1.9585113153644333} - results: ROC_AUC: 0.1073588, PRECISION: 0.0174708, PRECISION_RECALL_MIN_DEN: 0.0582360, RECALL: 0.0582360, MAP: 0.0282603, MRR: 0.0772905, NDCG: 0.0483011, F1: 0.0268782, HIT_RATE: 0.1747081, ARHR: 0.0809651, RMSE: 0.9956275, NOVELTY: 0.0056254, AVERAGE_POPULARITY: 0.4618788, DIVERSITY_MEAN_INTER_LIST: 0.9538646, DIVERSITY_HERFINDAHL: 0.9953806, COVERAGE_ITEM: 0.4447689, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1168240, SHANNON_ENTROPY: 9.3669105, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 10, 'shrink': 81, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0789027531430453, 'tversky_beta': 0.017355051019263715} - results: ROC_AUC: 0.1056692, PRECISION: 0.0169210, PRECISION_RECALL_MIN_DEN: 0.0564033, RECALL: 0.0564033, MAP: 0.0276996, MRR: 0.0756930, NDCG: 0.0471336, F1: 0.0260323, HIT_RATE: 0.1692099, ARHR: 0.0793332, RMSE: 0.9574194, NOVELTY: 0.0058296, AVERAGE_POPULARITY: 0.3586057, DIVERSITY_MEAN_INTER_LIST: 0.9761912, DIVERSITY_HERFINDAHL: 0.9976131, COVERAGE_ITEM: 0.4682887, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1441977, SHANNON_ENTROPY: 10.1048979, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0974477, PRECISION: 0.0167542, PRECISION_RECALL_MIN_DEN: 0.0558473, RECALL: 0.0558473, MAP: 0.0246879, MRR: 0.0667682, NDCG: 0.0436450, F1: 0.0257757, HIT_RATE: 0.1675419, ARHR: 0.0703197, RMSE: 0.9916454, NOVELTY: 0.0067674, AVERAGE_POPULARITY: 0.1411595, DIVERSITY_MEAN_INTER_LIST: 0.9861061, DIVERSITY_HERFINDAHL: 0.9986045, COVERAGE_ITEM: 0.8184374, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3450417, SHANNON_ENTROPY: 12.1264513, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 972, 'shrink': 1437, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8190678398287385, 'tversky_beta': 0.013468813387236715} - results: ROC_AUC: 0.0962091, PRECISION: 0.0152468, PRECISION_RECALL_MIN_DEN: 0.0508227, RECALL: 0.0508227, MAP: 0.0253500, MRR: 0.0703377, NDCG: 0.0430417, F1: 0.0234566, HIT_RATE: 0.1524680, ARHR: 0.0731570, RMSE: 0.9834065, NOVELTY: 0.0052493, AVERAGE_POPULARITY: 0.6557261, DIVERSITY_MEAN_INTER_LIST: 0.8114207, DIVERSITY_HERFINDAHL: 0.9811371, COVERAGE_ITEM: 0.3464720, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0644109, SHANNON_ENTROPY: 7.2820441, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0129754, PRECISION: 0.0032001, PRECISION_RECALL_MIN_DEN: 0.0106670, RECALL: 0.0106670, MAP: 0.0025776, MRR: 0.0071703, NDCG: 0.0061009, F1: 0.0049232, HIT_RATE: 0.0320010, ARHR: 0.0074453, RMSE: 0.9787412, NOVELTY: 0.0025191, AVERAGE_POPULARITY: 0.0105618, DIVERSITY_MEAN_INTER_LIST: 0.9920371, DIVERSITY_HERFINDAHL: 0.9991976, COVERAGE_ITEM: 0.7476615, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2585490, SHANNON_ENTROPY: 11.8371870, 
SearchBayesianSkopt: New best config found. Config 27: {'topK': 5, 'shrink': 227, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1285269, PRECISION: 0.0210539, PRECISION_RECALL_MIN_DEN: 0.0701798, RECALL: 0.0701798, MAP: 0.0338573, MRR: 0.0914616, NDCG: 0.0578117, F1: 0.0323907, HIT_RATE: 0.2105393, ARHR: 0.0964026, RMSE: 0.9929316, NOVELTY: 0.0060447, AVERAGE_POPULARITY: 0.2930530, DIVERSITY_MEAN_INTER_LIST: 0.9805016, DIVERSITY_HERFINDAHL: 0.9980441, COVERAGE_ITEM: 0.5070019, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1540445, SHANNON_ENTROPY: 10.3866248, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1142800, PRECISION: 0.0181565, PRECISION_RECALL_MIN_DEN: 0.0605218, RECALL: 0.0605218, MAP: 0.0302370, MRR: 0.0824058, NDCG: 0.0510828, F1: 0.0279331, HIT_RATE: 0.1815655, ARHR: 0.0864873, RMSE: 0.9978115, NOVELTY: 0.0058869, AVERAGE_POPULARITY: 0.3330173, DIVERSITY_MEAN_INTER_LIST: 0.9786336, DIVERSITY_HERFINDAHL: 0.9978573, COVERAGE_ITEM: 0.4420654, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1464406, SHANNON_ENTROPY: 10.1510715, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0843391, PRECISION: 0.0136282, PRECISION_RECALL_MIN_DEN: 0.0454274, RECALL: 0.0454274, MAP: 0.0218809, MRR: 0.0612638, NDCG: 0.0377277, F1: 0.0209665, HIT_RATE: 0.1362822, ARHR: 0.0634143, RMSE: 0.9844671, NOVELTY: 0.0051363, AVERAGE_POPULARITY: 0.7368726, DIVERSITY_MEAN_INTER_LIST: 0.7017771, DIVERSITY_HERFINDAHL: 0.9701734, COVERAGE_ITEM: 0.2931062, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0493428, SHANNON_ENTROPY: 6.3680897, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 81, 'shrink': 1444, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.08096243199046206, 'tversky_beta': 1.999101813761249} - results: ROC_AUC: 0.1016416, PRECISION: 0.0162291, PRECISION_RECALL_MIN_DEN: 0.0540969, RECALL: 0.0540969, MAP: 0.0264640, MRR: 0.0730634, NDCG: 0.0452161, F1: 0.0249678, HIT_RATE: 0.1622907, ARHR: 0.0761627, RMSE: 0.9924160, NOVELTY: 0.0054307, AVERAGE_POPULARITY: 0.5598025, DIVERSITY_MEAN_INTER_LIST: 0.9080014, DIVERSITY_HERFINDAHL: 0.9907945, COVERAGE_ITEM: 0.4089754, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0915924, SHANNON_ENTROPY: 8.4608112, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.1121230, PRECISION: 0.0179712, PRECISION_RECALL_MIN_DEN: 0.0599040, RECALL: 0.0599040, MAP: 0.0294324, MRR: 0.0801929, NDCG: 0.0500427, F1: 0.0276480, HIT_RATE: 0.1797121, ARHR: 0.0841766, RMSE: 0.9974491, NOVELTY: 0.0058338, AVERAGE_POPULARITY: 0.3568904, DIVERSITY_MEAN_INTER_LIST: 0.9758757, DIVERSITY_HERFINDAHL: 0.9975815, COVERAGE_ITEM: 0.4330360, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1404672, SHANNON_ENTROPY: 10.0062788, 
