SearchBayesianSkopt: New best config found. Config 0: {'topK': 436, 'shrink': 149, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.905304733609751, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0960726, PRECISION: 0.0146414, PRECISION_RECALL_MIN_DEN: 0.0488046, RECALL: 0.0488046, MAP: 0.0250392, MRR: 0.0690811, NDCG: 0.0420582, F1: 0.0225252, HIT_RATE: 0.1464138, ARHR: 0.0720297, RMSE: 0.9125378, NOVELTY: 0.0061184, AVERAGE_POPULARITY: 0.2249650, DIVERSITY_MEAN_INTER_LIST: 0.9789250, DIVERSITY_HERFINDAHL: 0.9978865, COVERAGE_ITEM: 0.5090024, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1459654, SHANNON_ENTROPY: 10.2793867, 
SearchBayesianSkopt: New best config found. Config 11: {'topK': 749, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.46341785440447275, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1150415, PRECISION: 0.0186446, PRECISION_RECALL_MIN_DEN: 0.0621486, RECALL: 0.0621486, MAP: 0.0304853, MRR: 0.0832189, NDCG: 0.0518484, F1: 0.0286840, HIT_RATE: 0.1864459, ARHR: 0.0872549, RMSE: 0.9109329, NOVELTY: 0.0055250, AVERAGE_POPULARITY: 0.5156270, DIVERSITY_MEAN_INTER_LIST: 0.9199813, DIVERSITY_HERFINDAHL: 0.9919924, COVERAGE_ITEM: 0.4795891, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1086570, SHANNON_ENTROPY: 8.9082589, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 506, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1017384, PRECISION: 0.0160623, PRECISION_RECALL_MIN_DEN: 0.0535409, RECALL: 0.0535409, MAP: 0.0271071, MRR: 0.0746756, NDCG: 0.0456808, F1: 0.0247112, HIT_RATE: 0.1606227, ARHR: 0.0779366, RMSE: 0.9836786, NOVELTY: 0.0054351, AVERAGE_POPULARITY: 0.5447977, DIVERSITY_MEAN_INTER_LIST: 0.9013468, DIVERSITY_HERFINDAHL: 0.9901291, COVERAGE_ITEM: 0.4082725, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0863894, SHANNON_ENTROPY: 8.3347613, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1000, 'shrink': 1321, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1021857, PRECISION: 0.0159016, PRECISION_RECALL_MIN_DEN: 0.0530055, RECALL: 0.0530055, MAP: 0.0270766, MRR: 0.0747017, NDCG: 0.0455024, F1: 0.0244641, HIT_RATE: 0.1590165, ARHR: 0.0779048, RMSE: 0.9797745, NOVELTY: 0.0054546, AVERAGE_POPULARITY: 0.5306615, DIVERSITY_MEAN_INTER_LIST: 0.9059270, DIVERSITY_HERFINDAHL: 0.9905871, COVERAGE_ITEM: 0.4089754, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0858407, SHANNON_ENTROPY: 8.3683171, 
SearchBayesianSkopt: New best config found. Config 14: {'topK': 5, 'shrink': 401, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1167723, PRECISION: 0.0188608, PRECISION_RECALL_MIN_DEN: 0.0628694, RECALL: 0.0628694, MAP: 0.0307171, MRR: 0.0835709, NDCG: 0.0523074, F1: 0.0290166, HIT_RATE: 0.1886081, ARHR: 0.0877820, RMSE: 0.9927258, NOVELTY: 0.0058462, AVERAGE_POPULARITY: 0.3507209, DIVERSITY_MEAN_INTER_LIST: 0.9774972, DIVERSITY_HERFINDAHL: 0.9977437, COVERAGE_ITEM: 0.4279535, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1410681, SHANNON_ENTROPY: 10.0525500, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 1000, 'shrink': 1246, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1028012, PRECISION: 0.0159202, PRECISION_RECALL_MIN_DEN: 0.0530673, RECALL: 0.0530673, MAP: 0.0271915, MRR: 0.0749876, NDCG: 0.0456460, F1: 0.0244926, HIT_RATE: 0.1592018, ARHR: 0.0782190, RMSE: 0.9787579, NOVELTY: 0.0054691, AVERAGE_POPULARITY: 0.5217870, DIVERSITY_MEAN_INTER_LIST: 0.9104272, DIVERSITY_HERFINDAHL: 0.9910371, COVERAGE_ITEM: 0.4118410, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0870303, SHANNON_ENTROPY: 8.4322962, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 5, 'shrink': 1244, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030508, PRECISION: 0.0159696, PRECISION_RECALL_MIN_DEN: 0.0532320, RECALL: 0.0532320, MAP: 0.0271472, MRR: 0.0748386, NDCG: 0.0456579, F1: 0.0245686, HIT_RATE: 0.1596961, ARHR: 0.0780826, RMSE: 0.9963966, NOVELTY: 0.0058292, AVERAGE_POPULARITY: 0.3201059, DIVERSITY_MEAN_INTER_LIST: 0.9803591, DIVERSITY_HERFINDAHL: 0.9980299, COVERAGE_ITEM: 0.5868072, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1643473, SHANNON_ENTROPY: 10.5038698, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 1000, 'shrink': 1208, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030385, PRECISION: 0.0159325, PRECISION_RECALL_MIN_DEN: 0.0531085, RECALL: 0.0531085, MAP: 0.0272436, MRR: 0.0751204, NDCG: 0.0457136, F1: 0.0245116, HIT_RATE: 0.1593254, ARHR: 0.0783635, RMSE: 0.9782011, NOVELTY: 0.0054771, AVERAGE_POPULARITY: 0.5170032, DIVERSITY_MEAN_INTER_LIST: 0.9127791, DIVERSITY_HERFINDAHL: 0.9912723, COVERAGE_ITEM: 0.4130305, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0877134, SHANNON_ENTROPY: 8.4665112, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 1000, 'shrink': 1203, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030286, PRECISION: 0.0159140, PRECISION_RECALL_MIN_DEN: 0.0530467, RECALL: 0.0530467, MAP: 0.0272355, MRR: 0.0751023, NDCG: 0.0456872, F1: 0.0244831, HIT_RATE: 0.1591401, ARHR: 0.0783423, RMSE: 0.9781257, NOVELTY: 0.0054782, AVERAGE_POPULARITY: 0.5163926, DIVERSITY_MEAN_INTER_LIST: 0.9130976, DIVERSITY_HERFINDAHL: 0.9913041, COVERAGE_ITEM: 0.4130305, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0877905, SHANNON_ENTROPY: 8.4709241, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 5, 'shrink': 1205, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029714, PRECISION: 0.0159758, PRECISION_RECALL_MIN_DEN: 0.0532526, RECALL: 0.0532526, MAP: 0.0271632, MRR: 0.0748907, NDCG: 0.0456790, F1: 0.0245781, HIT_RATE: 0.1597578, ARHR: 0.0781327, RMSE: 0.9962992, NOVELTY: 0.0058317, AVERAGE_POPULARITY: 0.3187578, DIVERSITY_MEAN_INTER_LIST: 0.9805499, DIVERSITY_HERFINDAHL: 0.9980489, COVERAGE_ITEM: 0.5869154, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1645489, SHANNON_ENTROPY: 10.5115756, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 1000, 'shrink': 1240, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029179, PRECISION: 0.0159140, PRECISION_RECALL_MIN_DEN: 0.0530467, RECALL: 0.0530467, MAP: 0.0272145, MRR: 0.0750682, NDCG: 0.0456682, F1: 0.0244831, HIT_RATE: 0.1591401, ARHR: 0.0782938, RMSE: 0.9786717, NOVELTY: 0.0054702, AVERAGE_POPULARITY: 0.5210601, DIVERSITY_MEAN_INTER_LIST: 0.9107628, DIVERSITY_HERFINDAHL: 0.9910706, COVERAGE_ITEM: 0.4121114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0870935, SHANNON_ENTROPY: 8.4368828, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 5, 'shrink': 1203, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029530, PRECISION: 0.0159572, PRECISION_RECALL_MIN_DEN: 0.0531908, RECALL: 0.0531908, MAP: 0.0271414, MRR: 0.0748699, NDCG: 0.0456435, F1: 0.0245496, HIT_RATE: 0.1595725, ARHR: 0.0780896, RMSE: 0.9962961, NOVELTY: 0.0058319, AVERAGE_POPULARITY: 0.3186560, DIVERSITY_MEAN_INTER_LIST: 0.9805649, DIVERSITY_HERFINDAHL: 0.9980504, COVERAGE_ITEM: 0.5870235, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1645947, SHANNON_ENTROPY: 10.5126509, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 1000, 'shrink': 1239, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029531, PRECISION: 0.0159140, PRECISION_RECALL_MIN_DEN: 0.0530467, RECALL: 0.0530467, MAP: 0.0272278, MRR: 0.0751019, NDCG: 0.0456816, F1: 0.0244831, HIT_RATE: 0.1591401, ARHR: 0.0783306, RMSE: 0.9786572, NOVELTY: 0.0054705, AVERAGE_POPULARITY: 0.5208950, DIVERSITY_MEAN_INTER_LIST: 0.9108276, DIVERSITY_HERFINDAHL: 0.9910771, COVERAGE_ITEM: 0.4121114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0871184, SHANNON_ENTROPY: 8.4378647, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1000, 'shrink': 1238, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029638, PRECISION: 0.0159202, PRECISION_RECALL_MIN_DEN: 0.0530673, RECALL: 0.0530673, MAP: 0.0272306, MRR: 0.0751089, NDCG: 0.0456908, F1: 0.0244926, HIT_RATE: 0.1592018, ARHR: 0.0783384, RMSE: 0.9786428, NOVELTY: 0.0054707, AVERAGE_POPULARITY: 0.5207986, DIVERSITY_MEAN_INTER_LIST: 0.9108867, DIVERSITY_HERFINDAHL: 0.9910830, COVERAGE_ITEM: 0.4121114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0871347, SHANNON_ENTROPY: 8.4386907, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1000, 'shrink': 1200, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030170, PRECISION: 0.0159078, PRECISION_RECALL_MIN_DEN: 0.0530261, RECALL: 0.0530261, MAP: 0.0272303, MRR: 0.0750824, NDCG: 0.0456738, F1: 0.0244736, HIT_RATE: 0.1590783, ARHR: 0.0783246, RMSE: 0.9780802, NOVELTY: 0.0054789, AVERAGE_POPULARITY: 0.5159785, DIVERSITY_MEAN_INTER_LIST: 0.9133144, DIVERSITY_HERFINDAHL: 0.9913258, COVERAGE_ITEM: 0.4131928, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0878548, SHANNON_ENTROPY: 8.4739332, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 5, 'shrink': 1203, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029530, PRECISION: 0.0159572, PRECISION_RECALL_MIN_DEN: 0.0531908, RECALL: 0.0531908, MAP: 0.0271414, MRR: 0.0748699, NDCG: 0.0456435, F1: 0.0245496, HIT_RATE: 0.1595725, ARHR: 0.0780896, RMSE: 0.9962961, NOVELTY: 0.0058319, AVERAGE_POPULARITY: 0.3186560, DIVERSITY_MEAN_INTER_LIST: 0.9805649, DIVERSITY_HERFINDAHL: 0.9980504, COVERAGE_ITEM: 0.5870235, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1645947, SHANNON_ENTROPY: 10.5126509, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1000, 'shrink': 1238, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029638, PRECISION: 0.0159202, PRECISION_RECALL_MIN_DEN: 0.0530673, RECALL: 0.0530673, MAP: 0.0272306, MRR: 0.0751089, NDCG: 0.0456908, F1: 0.0244926, HIT_RATE: 0.1592018, ARHR: 0.0783384, RMSE: 0.9786428, NOVELTY: 0.0054707, AVERAGE_POPULARITY: 0.5207986, DIVERSITY_MEAN_INTER_LIST: 0.9108867, DIVERSITY_HERFINDAHL: 0.9910830, COVERAGE_ITEM: 0.4121114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0871347, SHANNON_ENTROPY: 8.4386907, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 5, 'shrink': 1211, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029410, PRECISION: 0.0159696, PRECISION_RECALL_MIN_DEN: 0.0532320, RECALL: 0.0532320, MAP: 0.0271497, MRR: 0.0748459, NDCG: 0.0456575, F1: 0.0245686, HIT_RATE: 0.1596961, ARHR: 0.0780900, RMSE: 0.9963148, NOVELTY: 0.0058311, AVERAGE_POPULARITY: 0.3189943, DIVERSITY_MEAN_INTER_LIST: 0.9805240, DIVERSITY_HERFINDAHL: 0.9980463, COVERAGE_ITEM: 0.5867532, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1645137, SHANNON_ENTROPY: 10.5101145, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 1000, 'shrink': 1237, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1029707, PRECISION: 0.0159140, PRECISION_RECALL_MIN_DEN: 0.0530467, RECALL: 0.0530467, MAP: 0.0272289, MRR: 0.0751036, NDCG: 0.0456828, F1: 0.0244831, HIT_RATE: 0.1591401, ARHR: 0.0783331, RMSE: 0.9786283, NOVELTY: 0.0054709, AVERAGE_POPULARITY: 0.5206413, DIVERSITY_MEAN_INTER_LIST: 0.9109563, DIVERSITY_HERFINDAHL: 0.9910900, COVERAGE_ITEM: 0.4121114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0871414, SHANNON_ENTROPY: 8.4398461, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 5, 'shrink': 1239, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030753, PRECISION: 0.0159758, PRECISION_RECALL_MIN_DEN: 0.0532526, RECALL: 0.0532526, MAP: 0.0271772, MRR: 0.0749287, NDCG: 0.0456955, F1: 0.0245781, HIT_RATE: 0.1597578, ARHR: 0.0781727, RMSE: 0.9963842, NOVELTY: 0.0058296, AVERAGE_POPULARITY: 0.3199693, DIVERSITY_MEAN_INTER_LIST: 0.9803890, DIVERSITY_HERFINDAHL: 0.9980328, COVERAGE_ITEM: 0.5868072, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1644001, SHANNON_ENTROPY: 10.5056080, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1208, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030385, PRECISION: 0.0159325, PRECISION_RECALL_MIN_DEN: 0.0531085, RECALL: 0.0531085, MAP: 0.0272436, MRR: 0.0751204, NDCG: 0.0457136, F1: 0.0245116, HIT_RATE: 0.1593254, ARHR: 0.0783635, RMSE: 0.9782011, NOVELTY: 0.0054771, AVERAGE_POPULARITY: 0.5170032, DIVERSITY_MEAN_INTER_LIST: 0.9127791, DIVERSITY_HERFINDAHL: 0.9912723, COVERAGE_ITEM: 0.4130305, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0877134, SHANNON_ENTROPY: 8.4665112, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1209, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1030659, PRECISION: 0.0159325, PRECISION_RECALL_MIN_DEN: 0.0531085, RECALL: 0.0531085, MAP: 0.0272451, MRR: 0.0751251, NDCG: 0.0457158, F1: 0.0245116, HIT_RATE: 0.1593254, ARHR: 0.0783682, RMSE: 0.9782161, NOVELTY: 0.0054768, AVERAGE_POPULARITY: 0.5171625, DIVERSITY_MEAN_INTER_LIST: 0.9127099, DIVERSITY_HERFINDAHL: 0.9912654, COVERAGE_ITEM: 0.4129224, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0876955, SHANNON_ENTROPY: 8.4653136, 
