SearchBayesianSkopt: New best config found. Config 0: {'topK': 842, 'shrink': 41, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11719470948582103, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0869612, PRECISION: 0.0144004, PRECISION_RECALL_MIN_DEN: 0.0480015, RECALL: 0.0480015, MAP: 0.0224433, MRR: 0.0625924, NDCG: 0.0390953, F1: 0.0221545, HIT_RATE: 0.1440044, ARHR: 0.0649217, RMSE: 0.9134656, NOVELTY: 0.0051880, AVERAGE_POPULARITY: 0.6764354, DIVERSITY_MEAN_INTER_LIST: 0.8272425, DIVERSITY_HERFINDAHL: 0.9827191, COVERAGE_ITEM: 0.1873479, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0556853, SHANNON_ENTROPY: 7.0518131, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0794769, PRECISION: 0.0128436, PRECISION_RECALL_MIN_DEN: 0.0428121, RECALL: 0.0428121, MAP: 0.0205476, MRR: 0.0576083, NDCG: 0.0354855, F1: 0.0197594, HIT_RATE: 0.1284364, ARHR: 0.0595849, RMSE: 0.9762530, NOVELTY: 0.0050688, AVERAGE_POPULARITY: 0.7528257, DIVERSITY_MEAN_INTER_LIST: 0.6895218, DIVERSITY_HERFINDAHL: 0.9689479, COVERAGE_ITEM: 0.1493917, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0432753, SHANNON_ENTROPY: 6.1218245, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 179, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.6999115333619597, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1003443, PRECISION: 0.0155989, PRECISION_RECALL_MIN_DEN: 0.0519965, RECALL: 0.0519965, MAP: 0.0265838, MRR: 0.0732865, NDCG: 0.0446638, F1: 0.0239984, HIT_RATE: 0.1559894, ARHR: 0.0764626, RMSE: 0.9821884, NOVELTY: 0.0055179, AVERAGE_POPULARITY: 0.5212163, DIVERSITY_MEAN_INTER_LIST: 0.9230948, DIVERSITY_HERFINDAHL: 0.9923038, COVERAGE_ITEM: 0.3653420, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0908152, SHANNON_ENTROPY: 8.5818105, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 5, 'shrink': 798, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1056034, PRECISION: 0.0166739, PRECISION_RECALL_MIN_DEN: 0.0555796, RECALL: 0.0555796, MAP: 0.0277806, MRR: 0.0760099, NDCG: 0.0469830, F1: 0.0256521, HIT_RATE: 0.1667387, ARHR: 0.0796189, RMSE: 0.9955952, NOVELTY: 0.0059260, AVERAGE_POPULARITY: 0.3629767, DIVERSITY_MEAN_INTER_LIST: 0.9760524, DIVERSITY_HERFINDAHL: 0.9975992, COVERAGE_ITEM: 0.4383347, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1528606, SHANNON_ENTROPY: 10.0909177, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 5, 'shrink': 604, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1078752, PRECISION: 0.0170754, PRECISION_RECALL_MIN_DEN: 0.0569181, RECALL: 0.0569181, MAP: 0.0284294, MRR: 0.0778992, NDCG: 0.0481062, F1: 0.0262699, HIT_RATE: 0.1707543, ARHR: 0.0815366, RMSE: 0.9946885, NOVELTY: 0.0059113, AVERAGE_POPULARITY: 0.3631527, DIVERSITY_MEAN_INTER_LIST: 0.9764480, DIVERSITY_HERFINDAHL: 0.9976388, COVERAGE_ITEM: 0.4313598, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503770, SHANNON_ENTROPY: 10.0745830, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0527039, PRECISION: 0.0097980, PRECISION_RECALL_MIN_DEN: 0.0326600, RECALL: 0.0326600, MAP: 0.0129202, MRR: 0.0354206, NDCG: 0.0239794, F1: 0.0150738, HIT_RATE: 0.0979799, ARHR: 0.0370608, RMSE: 0.9900216, NOVELTY: 0.0079524, AVERAGE_POPULARITY: 0.0565190, DIVERSITY_MEAN_INTER_LIST: 0.9686795, DIVERSITY_HERFINDAHL: 0.9968620, COVERAGE_ITEM: 0.7359827, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4143576, SHANNON_ENTROPY: 12.0509958, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 13, 'shrink': 321, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8973389216129726, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0951050, PRECISION: 0.0143634, PRECISION_RECALL_MIN_DEN: 0.0478779, RECALL: 0.0478779, MAP: 0.0249979, MRR: 0.0688618, NDCG: 0.0416963, F1: 0.0220975, HIT_RATE: 0.1436338, ARHR: 0.0718639, RMSE: 0.9851951, NOVELTY: 0.0061119, AVERAGE_POPULARITY: 0.2807026, DIVERSITY_MEAN_INTER_LIST: 0.9822094, DIVERSITY_HERFINDAHL: 0.9982149, COVERAGE_ITEM: 0.4041092, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1732556, SHANNON_ENTROPY: 10.3326978, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 981, 'shrink': 783, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.931614282730457, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0997867, PRECISION: 0.0154383, PRECISION_RECALL_MIN_DEN: 0.0514610, RECALL: 0.0514610, MAP: 0.0265863, MRR: 0.0730966, NDCG: 0.0444542, F1: 0.0237513, HIT_RATE: 0.1543831, ARHR: 0.0763604, RMSE: 0.9705472, NOVELTY: 0.0055334, AVERAGE_POPULARITY: 0.4754292, DIVERSITY_MEAN_INTER_LIST: 0.9310535, DIVERSITY_HERFINDAHL: 0.9930996, COVERAGE_ITEM: 0.2903487, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0896207, SHANNON_ENTROPY: 8.5612220, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 21, 'shrink': 858, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.944916314319171, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0995018, PRECISION: 0.0152530, PRECISION_RECALL_MIN_DEN: 0.0508433, RECALL: 0.0508433, MAP: 0.0263286, MRR: 0.0726395, NDCG: 0.0440515, F1: 0.0234661, HIT_RATE: 0.1525298, ARHR: 0.0757623, RMSE: 0.9912550, NOVELTY: 0.0059027, AVERAGE_POPULARITY: 0.3745716, DIVERSITY_MEAN_INTER_LIST: 0.9717817, DIVERSITY_HERFINDAHL: 0.9971722, COVERAGE_ITEM: 0.4142201, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1469962, SHANNON_ENTROPY: 9.8784802, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 5, 'shrink': 694, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1064021, PRECISION: 0.0169148, PRECISION_RECALL_MIN_DEN: 0.0563827, RECALL: 0.0563827, MAP: 0.0280640, MRR: 0.0768075, NDCG: 0.0475323, F1: 0.0260228, HIT_RATE: 0.1691481, ARHR: 0.0804442, RMSE: 0.9951516, NOVELTY: 0.0059184, AVERAGE_POPULARITY: 0.3630482, DIVERSITY_MEAN_INTER_LIST: 0.9763067, DIVERSITY_HERFINDAHL: 0.9976246, COVERAGE_ITEM: 0.4374696, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1513117, SHANNON_ENTROPY: 10.0840750, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 968, 'shrink': 189, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7964320082987342, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0959986, PRECISION: 0.0145364, PRECISION_RECALL_MIN_DEN: 0.0484545, RECALL: 0.0484545, MAP: 0.0250649, MRR: 0.0690959, NDCG: 0.0419669, F1: 0.0223636, HIT_RATE: 0.1453636, ARHR: 0.0720751, RMSE: 0.9195174, NOVELTY: 0.0060043, AVERAGE_POPULARITY: 0.2668484, DIVERSITY_MEAN_INTER_LIST: 0.9702159, DIVERSITY_HERFINDAHL: 0.9970156, COVERAGE_ITEM: 0.3552852, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1324698, SHANNON_ENTROPY: 9.7316547, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 39, 'shrink': 514, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.008822557533387345, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0312750, PRECISION: 0.0045098, PRECISION_RECALL_MIN_DEN: 0.0150326, RECALL: 0.0150326, MAP: 0.0085609, MRR: 0.0240693, NDCG: 0.0139065, F1: 0.0069381, HIT_RATE: 0.0450979, ARHR: 0.0248572, RMSE: 0.9803640, NOVELTY: 0.0085679, AVERAGE_POPULARITY: 0.0210030, DIVERSITY_MEAN_INTER_LIST: 0.9990262, DIVERSITY_HERFINDAHL: 0.9998964, COVERAGE_ITEM: 0.7412274, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.6438399, SHANNON_ENTROPY: 13.4413468, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 921, 'shrink': 878, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.01740036193546324, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0802393, PRECISION: 0.0129857, PRECISION_RECALL_MIN_DEN: 0.0432858, RECALL: 0.0432858, MAP: 0.0207446, MRR: 0.0581664, NDCG: 0.0358475, F1: 0.0199780, HIT_RATE: 0.1298573, ARHR: 0.0601595, RMSE: 0.9740285, NOVELTY: 0.0050970, AVERAGE_POPULARITY: 0.7448103, DIVERSITY_MEAN_INTER_LIST: 0.7008384, DIVERSITY_HERFINDAHL: 0.9700795, COVERAGE_ITEM: 0.1918897, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0434810, SHANNON_ENTROPY: 6.2408036, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 686, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0947303, PRECISION: 0.0144066, PRECISION_RECALL_MIN_DEN: 0.0480221, RECALL: 0.0480221, MAP: 0.0251053, MRR: 0.0693599, NDCG: 0.0418717, F1: 0.0221640, HIT_RATE: 0.1440662, ARHR: 0.0722873, RMSE: 0.9944972, NOVELTY: 0.0061083, AVERAGE_POPULARITY: 0.2986138, DIVERSITY_MEAN_INTER_LIST: 0.9782279, DIVERSITY_HERFINDAHL: 0.9978167, COVERAGE_ITEM: 0.3331171, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1890650, SHANNON_ENTROPY: 10.1569450, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 450, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9868582677845232, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0934212, PRECISION: 0.0141410, PRECISION_RECALL_MIN_DEN: 0.0471366, RECALL: 0.0471366, MAP: 0.0247079, MRR: 0.0683492, NDCG: 0.0411934, F1: 0.0217553, HIT_RATE: 0.1414098, ARHR: 0.0711897, RMSE: 0.9924589, NOVELTY: 0.0061554, AVERAGE_POPULARITY: 0.2767382, DIVERSITY_MEAN_INTER_LIST: 0.9799267, DIVERSITY_HERFINDAHL: 0.9979866, COVERAGE_ITEM: 0.3359286, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1941930, SHANNON_ENTROPY: 10.2472539, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 82, 'shrink': 240, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.009511055231889777, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1002907, PRECISION: 0.0161858, PRECISION_RECALL_MIN_DEN: 0.0539528, RECALL: 0.0539528, MAP: 0.0259746, MRR: 0.0719627, NDCG: 0.0446873, F1: 0.0249013, HIT_RATE: 0.1618583, ARHR: 0.0748820, RMSE: 0.9749061, NOVELTY: 0.0054231, AVERAGE_POPULARITY: 0.5627434, DIVERSITY_MEAN_INTER_LIST: 0.9167365, DIVERSITY_HERFINDAHL: 0.9916680, COVERAGE_ITEM: 0.3130035, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0833212, SHANNON_ENTROPY: 8.3261967, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 993, 'shrink': 650, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9635706289461263, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0999370, PRECISION: 0.0154074, PRECISION_RECALL_MIN_DEN: 0.0513581, RECALL: 0.0513581, MAP: 0.0264359, MRR: 0.0726716, NDCG: 0.0442749, F1: 0.0237037, HIT_RATE: 0.1540743, ARHR: 0.0759279, RMSE: 0.9659858, NOVELTY: 0.0056030, AVERAGE_POPULARITY: 0.4376653, DIVERSITY_MEAN_INTER_LIST: 0.9422729, DIVERSITY_HERFINDAHL: 0.9942215, COVERAGE_ITEM: 0.3006218, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0961928, SHANNON_ENTROPY: 8.7849178, 
SearchBayesianSkopt: New best config found. Config 27: {'topK': 42, 'shrink': 170, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.30235026250042757, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1134941, PRECISION: 0.0166924, PRECISION_RECALL_MIN_DEN: 0.0556414, RECALL: 0.0556414, MAP: 0.0306250, MRR: 0.0839386, NDCG: 0.0500545, F1: 0.0256806, HIT_RATE: 0.1669241, ARHR: 0.0878278, RMSE: 0.9982430, NOVELTY: 0.0077127, AVERAGE_POPULARITY: 0.1224784, DIVERSITY_MEAN_INTER_LIST: 0.9948319, DIVERSITY_HERFINDAHL: 0.9994770, COVERAGE_ITEM: 0.7463098, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4356410, SHANNON_ENTROPY: 12.6022953, 
SearchBayesianSkopt: New best config found. Config 28: {'topK': 5, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.5604867592641313, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.1232037, PRECISION: 0.0194106, PRECISION_RECALL_MIN_DEN: 0.0647021, RECALL: 0.0647021, MAP: 0.0327004, MRR: 0.0888622, NDCG: 0.0549659, F1: 0.0298625, HIT_RATE: 0.1941064, ARHR: 0.0933719, RMSE: 0.9681817, NOVELTY: 0.0064612, AVERAGE_POPULARITY: 0.2243966, DIVERSITY_MEAN_INTER_LIST: 0.9893073, DIVERSITY_HERFINDAHL: 0.9989246, COVERAGE_ITEM: 0.5394431, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2123784, SHANNON_ENTROPY: 11.1135140, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1000, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6024641874088444, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0848158, PRECISION: 0.0137580, PRECISION_RECALL_MIN_DEN: 0.0458598, RECALL: 0.0458598, MAP: 0.0219586, MRR: 0.0612611, NDCG: 0.0379172, F1: 0.0211661, HIT_RATE: 0.1375795, ARHR: 0.0635264, RMSE: 0.9756792, NOVELTY: 0.0051206, AVERAGE_POPULARITY: 0.7270606, DIVERSITY_MEAN_INTER_LIST: 0.7313172, DIVERSITY_HERFINDAHL: 0.9731272, COVERAGE_ITEM: 0.1949175, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0455860, SHANNON_ENTROPY: 6.4330588, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6977572705814764, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0476752, PRECISION: 0.0095571, PRECISION_RECALL_MIN_DEN: 0.0318568, RECALL: 0.0318568, MAP: 0.0108162, MRR: 0.0291293, NDCG: 0.0214380, F1: 0.0147032, HIT_RATE: 0.0955705, ARHR: 0.0307555, RMSE: 0.9840926, NOVELTY: 0.0081611, AVERAGE_POPULARITY: 0.0620501, DIVERSITY_MEAN_INTER_LIST: 0.9644990, DIVERSITY_HERFINDAHL: 0.9964439, COVERAGE_ITEM: 0.6483374, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3328025, SHANNON_ENTROPY: 11.6063538, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 177, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.448324006537886, 'feature_weighting': 'none'} - results: ROC_AUC: 0.1014901, PRECISION: 0.0155495, PRECISION_RECALL_MIN_DEN: 0.0518317, RECALL: 0.0518317, MAP: 0.0268357, MRR: 0.0736127, NDCG: 0.0448340, F1: 0.0239223, HIT_RATE: 0.1554952, ARHR: 0.0769876, RMSE: 0.9168326, NOVELTY: 0.0059167, AVERAGE_POPULARITY: 0.3009649, DIVERSITY_MEAN_INTER_LIST: 0.9687183, DIVERSITY_HERFINDAHL: 0.9968658, COVERAGE_ITEM: 0.3356042, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1290774, SHANNON_ENTROPY: 9.6210512, 
