SearchBayesianSkopt: New best config found. Config 0: {'topK': 429, 'shrink': 942, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5441580717371421, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0943289, PRECISION: 0.0147821, PRECISION_RECALL_MIN_DEN: 0.0492736, RECALL: 0.0492736, MAP: 0.0252038, MRR: 0.0692342, NDCG: 0.0422662, F1: 0.0227417, HIT_RATE: 0.1478208, ARHR: 0.0723695, RMSE: 0.9958682, NOVELTY: 0.0057348, AVERAGE_POPULARITY: 0.3545178, DIVERSITY_MEAN_INTER_LIST: 0.9743991, DIVERSITY_HERFINDAHL: 0.9974102, COVERAGE_ITEM: 0.2956475, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2580944, SHANNON_ENTROPY: 10.2200755, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 81, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.13497840342924, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0900936, PRECISION: 0.0137458, PRECISION_RECALL_MIN_DEN: 0.0458194, RECALL: 0.0458194, MAP: 0.0237331, MRR: 0.0657305, NDCG: 0.0397613, F1: 0.0211474, HIT_RATE: 0.1374581, ARHR: 0.0684649, RMSE: 0.9981063, NOVELTY: 0.0059139, AVERAGE_POPULARITY: 0.3299988, DIVERSITY_MEAN_INTER_LIST: 0.9741313, DIVERSITY_HERFINDAHL: 0.9973834, COVERAGE_ITEM: 0.3586375, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3138712, SHANNON_ENTROPY: 10.7076071, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811971, PRECISION: 0.0110942, PRECISION_RECALL_MIN_DEN: 0.0369806, RECALL: 0.0369806, MAP: 0.0223210, MRR: 0.0619326, NDCG: 0.0354876, F1: 0.0170680, HIT_RATE: 0.1109418, ARHR: 0.0644260, RMSE: 0.9990927, NOVELTY: 0.0069598, AVERAGE_POPULARITY: 0.1433659, DIVERSITY_MEAN_INTER_LIST: 0.9596006, DIVERSITY_HERFINDAHL: 0.9959308, COVERAGE_ITEM: 0.3678291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3687445, SHANNON_ENTROPY: 10.9147601, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.010991051020213721, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0811252, PRECISION: 0.0110332, PRECISION_RECALL_MIN_DEN: 0.0367774, RECALL: 0.0367774, MAP: 0.0223578, MRR: 0.0619922, NDCG: 0.0354504, F1: 0.0169742, HIT_RATE: 0.1103322, ARHR: 0.0645110, RMSE: 0.9990923, NOVELTY: 0.0069785, AVERAGE_POPULARITY: 0.1422978, DIVERSITY_MEAN_INTER_LIST: 0.9592588, DIVERSITY_HERFINDAHL: 0.9958966, COVERAGE_ITEM: 0.3675047, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3691299, SHANNON_ENTROPY: 10.9108517, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 48, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.6260203246367647, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0639057, PRECISION: 0.0090826, PRECISION_RECALL_MIN_DEN: 0.0302753, RECALL: 0.0302753, MAP: 0.0186462, MRR: 0.0499574, NDCG: 0.0291052, F1: 0.0139732, HIT_RATE: 0.0908260, ARHR: 0.0529159, RMSE: 0.9981295, NOVELTY: 0.0065647, AVERAGE_POPULARITY: 0.0420778, DIVERSITY_MEAN_INTER_LIST: 0.9986733, DIVERSITY_HERFINDAHL: 0.9998369, COVERAGE_ITEM: 0.6213571, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5806144, SHANNON_ENTROPY: 13.0355239, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 993, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0897254, PRECISION: 0.0136544, PRECISION_RECALL_MIN_DEN: 0.0455146, RECALL: 0.0455146, MAP: 0.0230141, MRR: 0.0642242, NDCG: 0.0390089, F1: 0.0210067, HIT_RATE: 0.1365437, ARHR: 0.0666332, RMSE: 0.9969850, NOVELTY: 0.0054012, AVERAGE_POPULARITY: 0.5674548, DIVERSITY_MEAN_INTER_LIST: 0.8823671, DIVERSITY_HERFINDAHL: 0.9882098, COVERAGE_ITEM: 0.1669640, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1508066, SHANNON_ENTROPY: 8.1217218, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0896492, PRECISION: 0.0138677, PRECISION_RECALL_MIN_DEN: 0.0462257, RECALL: 0.0462257, MAP: 0.0229718, MRR: 0.0642076, NDCG: 0.0391989, F1: 0.0213350, HIT_RATE: 0.1386772, ARHR: 0.0665616, RMSE: 0.9969827, NOVELTY: 0.0053994, AVERAGE_POPULARITY: 0.5679816, DIVERSITY_MEAN_INTER_LIST: 0.8825355, DIVERSITY_HERFINDAHL: 0.9882267, COVERAGE_ITEM: 0.1660449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503074, SHANNON_ENTROPY: 8.1128386, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0896492, PRECISION: 0.0138677, PRECISION_RECALL_MIN_DEN: 0.0462257, RECALL: 0.0462257, MAP: 0.0229718, MRR: 0.0642076, NDCG: 0.0391989, F1: 0.0213350, HIT_RATE: 0.1386772, ARHR: 0.0665616, RMSE: 0.9969827, NOVELTY: 0.0053994, AVERAGE_POPULARITY: 0.5679816, DIVERSITY_MEAN_INTER_LIST: 0.8825355, DIVERSITY_HERFINDAHL: 0.9882267, COVERAGE_ITEM: 0.1660449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503074, SHANNON_ENTROPY: 8.1128386, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0896492, PRECISION: 0.0138677, PRECISION_RECALL_MIN_DEN: 0.0462257, RECALL: 0.0462257, MAP: 0.0229718, MRR: 0.0642076, NDCG: 0.0391989, F1: 0.0213350, HIT_RATE: 0.1386772, ARHR: 0.0665616, RMSE: 0.9969827, NOVELTY: 0.0053994, AVERAGE_POPULARITY: 0.5679816, DIVERSITY_MEAN_INTER_LIST: 0.8825355, DIVERSITY_HERFINDAHL: 0.9882267, COVERAGE_ITEM: 0.1660449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503074, SHANNON_ENTROPY: 8.1128386, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0896492, PRECISION: 0.0138677, PRECISION_RECALL_MIN_DEN: 0.0462257, RECALL: 0.0462257, MAP: 0.0229718, MRR: 0.0642076, NDCG: 0.0391989, F1: 0.0213350, HIT_RATE: 0.1386772, ARHR: 0.0665616, RMSE: 0.9969827, NOVELTY: 0.0053994, AVERAGE_POPULARITY: 0.5679816, DIVERSITY_MEAN_INTER_LIST: 0.8825355, DIVERSITY_HERFINDAHL: 0.9882267, COVERAGE_ITEM: 0.1660449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503074, SHANNON_ENTROPY: 8.1128386, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1000, 'shrink': 1500, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0896492, PRECISION: 0.0138677, PRECISION_RECALL_MIN_DEN: 0.0462257, RECALL: 0.0462257, MAP: 0.0229718, MRR: 0.0642076, NDCG: 0.0391989, F1: 0.0213350, HIT_RATE: 0.1386772, ARHR: 0.0665616, RMSE: 0.9969827, NOVELTY: 0.0053994, AVERAGE_POPULARITY: 0.5679816, DIVERSITY_MEAN_INTER_LIST: 0.8825355, DIVERSITY_HERFINDAHL: 0.9882267, COVERAGE_ITEM: 0.1660449, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1503074, SHANNON_ENTROPY: 8.1128386, 
