SearchBayesianSkopt: New best config found. Config 0: {'topK': 761, 'shrink': 952, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8599007512677317, 'tversky_beta': 1.9536728831562096} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 979, 'shrink': 947, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0071702852034358795, 'tversky_beta': 1.8859738352362445} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 991, 'shrink': 8, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.981924010112237, 'tversky_beta': 0.36370395673456374} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 56, 'shrink': 984, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.975616629646396, 'tversky_beta': 0.08830526570422183} - results: ROC_AUC: 0.2304750, PRECISION: 0.0023044, PRECISION_RECALL_MIN_DEN: 0.0076813, RECALL: 0.0076813, MAP: 0.0022189, MRR: 0.0064386, NDCG: 0.0048363, F1: 0.0035452, HIT_RATE: 0.0230439, ARHR: 0.0065477, RMSE: nan, NOVELTY: 0.0042615, AVERAGE_POPULARITY: 0.0436053, DIVERSITY_MEAN_INTER_LIST: 0.9985480, DIVERSITY_HERFINDAHL: 0.9997537, COVERAGE_ITEM: 0.7733441, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3831501, SHANNON_ENTROPY: 12.7713854, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 161, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9664439134848994, 'tversky_beta': 1.9997553752671697} - results: ROC_AUC: 0.2305339, PRECISION: 0.0022128, PRECISION_RECALL_MIN_DEN: 0.0073760, RECALL: 0.0073760, MAP: 0.0022205, MRR: 0.0064535, NDCG: 0.0047491, F1: 0.0034043, HIT_RATE: 0.0221279, ARHR: 0.0065575, RMSE: nan, NOVELTY: 0.0042679, AVERAGE_POPULARITY: 0.0421485, DIVERSITY_MEAN_INTER_LIST: 0.9986840, DIVERSITY_HERFINDAHL: 0.9997760, COVERAGE_ITEM: 0.7542038, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3875369, SHANNON_ENTROPY: 12.7815890, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 990, 'shrink': 51, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1705079654041051, 'tversky_beta': 0.09660560173542446} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 975, 'shrink': 949, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.07304838456353192, 'tversky_beta': 1.9367548032170823} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 975, 'shrink': 22, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8672097584146776, 'tversky_beta': 0.05277878131888271} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 70, 'shrink': 978, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9788816040747164, 'tversky_beta': 0.06399180791719906} - results: ROC_AUC: 0.2313086, PRECISION: 0.0024538, PRECISION_RECALL_MIN_DEN: 0.0081795, RECALL: 0.0081795, MAP: 0.0023877, MRR: 0.0069637, NDCG: 0.0051828, F1: 0.0037751, HIT_RATE: 0.0245384, ARHR: 0.0070634, RMSE: nan, NOVELTY: 0.0042572, AVERAGE_POPULARITY: 0.0429224, DIVERSITY_MEAN_INTER_LIST: 0.9986208, DIVERSITY_HERFINDAHL: 0.9997656, COVERAGE_ITEM: 0.7631252, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3879723, SHANNON_ENTROPY: 12.7833529, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 39, 'shrink': 16, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9091148648891607, 'tversky_beta': 1.9804487325795812} - results: ROC_AUC: 0.2313381, PRECISION: 0.0024731, PRECISION_RECALL_MIN_DEN: 0.0082437, RECALL: 0.0082437, MAP: 0.0025155, MRR: 0.0072768, NDCG: 0.0053250, F1: 0.0038048, HIT_RATE: 0.0247312, ARHR: 0.0074116, RMSE: nan, NOVELTY: 0.0043000, AVERAGE_POPULARITY: 0.0433494, DIVERSITY_MEAN_INTER_LIST: 0.9984792, DIVERSITY_HERFINDAHL: 0.9997424, COVERAGE_ITEM: 0.7868072, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3911116, SHANNON_ENTROPY: 12.8097595, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 99, 'shrink': 35, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0430446458669378, 'tversky_beta': 1.9918511191468757} - results: ROC_AUC: 0.2308573, PRECISION: 0.0022948, PRECISION_RECALL_MIN_DEN: 0.0076492, RECALL: 0.0076492, MAP: 0.0022745, MRR: 0.0066317, NDCG: 0.0048970, F1: 0.0035304, HIT_RATE: 0.0229475, ARHR: 0.0067276, RMSE: nan, NOVELTY: 0.0042583, AVERAGE_POPULARITY: 0.0425024, DIVERSITY_MEAN_INTER_LIST: 0.9986556, DIVERSITY_HERFINDAHL: 0.9997713, COVERAGE_ITEM: 0.7592863, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3886965, SHANNON_ENTROPY: 12.7852336, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 954, 'shrink': 916, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.07309049376387124, 'tversky_beta': 1.9980831650405442} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 42, 'shrink': 967, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.994279012542242, 'tversky_beta': 0.08424719746161947} - results: ROC_AUC: 0.2322972, PRECISION: 0.0025792, PRECISION_RECALL_MIN_DEN: 0.0085973, RECALL: 0.0085973, MAP: 0.0026472, MRR: 0.0076516, NDCG: 0.0055873, F1: 0.0039680, HIT_RATE: 0.0257918, ARHR: 0.0077965, RMSE: nan, NOVELTY: 0.0042781, AVERAGE_POPULARITY: 0.0436710, DIVERSITY_MEAN_INTER_LIST: 0.9984975, DIVERSITY_HERFINDAHL: 0.9997454, COVERAGE_ITEM: 0.7838875, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3892793, SHANNON_ENTROPY: 12.7999481, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 8, 'shrink': 1, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9383968907187186, 'tversky_beta': 1.986068796777745} - results: ROC_AUC: 0.2329571, PRECISION: 0.0024538, PRECISION_RECALL_MIN_DEN: 0.0081795, RECALL: 0.0081795, MAP: 0.0029955, MRR: 0.0086683, NDCG: 0.0058367, F1: 0.0037751, HIT_RATE: 0.0245384, ARHR: 0.0088274, RMSE: nan, NOVELTY: 0.0043657, AVERAGE_POPULARITY: 0.0415785, DIVERSITY_MEAN_INTER_LIST: 0.9925752, DIVERSITY_HERFINDAHL: 0.9987729, COVERAGE_ITEM: 0.8105434, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3371618, SHANNON_ENTROPY: 12.2638751, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 979, 'shrink': 24, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.832796148387789, 'tversky_beta': 1.97238619662276} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: New best config found. Config 30: {'topK': 24, 'shrink': 982, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10386008440625674, 'tversky_beta': 1.961016846799818} - results: ROC_AUC: 0.2343391, PRECISION: 0.0028299, PRECISION_RECALL_MIN_DEN: 0.0094329, RECALL: 0.0094329, MAP: 0.0031552, MRR: 0.0091813, NDCG: 0.0064165, F1: 0.0043536, HIT_RATE: 0.0282987, ARHR: 0.0093234, RMSE: nan, NOVELTY: 0.0043060, AVERAGE_POPULARITY: 0.0432210, DIVERSITY_MEAN_INTER_LIST: 0.9980733, DIVERSITY_HERFINDAHL: 0.9996757, COVERAGE_ITEM: 0.7932955, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3802774, SHANNON_ENTROPY: 12.7401656, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 992, 'shrink': 927, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10259923363468218, 'tversky_beta': 0.07476087455199122} - results: ROC_AUC: 0.2304640, PRECISION: 0.0021839, PRECISION_RECALL_MIN_DEN: 0.0072796, RECALL: 0.0072796, MAP: 0.0022115, MRR: 0.0064330, NDCG: 0.0047107, F1: 0.0033598, HIT_RATE: 0.0218387, ARHR: 0.0065337, RMSE: nan, NOVELTY: 0.0042762, AVERAGE_POPULARITY: 0.0420137, DIVERSITY_MEAN_INTER_LIST: 0.9986333, DIVERSITY_HERFINDAHL: 0.9997677, COVERAGE_ITEM: 0.7491214, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3800824, SHANNON_ENTROPY: 12.7404824, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.2330277, PRECISION: 0.0023574, PRECISION_RECALL_MIN_DEN: 0.0078581, RECALL: 0.0078581, MAP: 0.0030640, MRR: 0.0088546, NDCG: 0.0058089, F1: 0.0036268, HIT_RATE: 0.0235742, ARHR: 0.0090234, RMSE: nan, NOVELTY: 0.0043939, AVERAGE_POPULARITY: 0.0400046, DIVERSITY_MEAN_INTER_LIST: 0.9844426, DIVERSITY_HERFINDAHL: 0.9974375, COVERAGE_ITEM: 0.7931333, COVERAGE_USER: 0.7803596, DIVERSITY_GINI: 0.3073831, SHANNON_ENTROPY: 11.8338924, 
