SearchBayesianSkopt: New best config found. Config 0: {'topK': 916, 'shrink': 1029, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0274458, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0048984, MRR: 0.0146952, NDCG: 0.0113029, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0146952, RMSE: 0.9060076, NOVELTY: 0.0049445, AVERAGE_POPULARITY: 0.7922592, DIVERSITY_MEAN_INTER_LIST: 0.5027793, DIVERSITY_HERFINDAHL: 0.9500776, COVERAGE_ITEM: 0.0031360, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3430346, SHANNON_ENTROPY: 4.6819374, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 205, 'shrink': 1050, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0491368, PRECISION: 0.0079681, PRECISION_RECALL_MIN_DEN: 0.0265604, RECALL: 0.0265604, MAP: 0.0089605, MRR: 0.0268814, NDCG: 0.0184393, F1: 0.0122587, HIT_RATE: 0.0796813, ARHR: 0.0268814, RMSE: 0.9403338, NOVELTY: 0.0049952, AVERAGE_POPULARITY: 0.7516795, DIVERSITY_MEAN_INTER_LIST: 0.6497116, DIVERSITY_HERFINDAHL: 0.9647123, COVERAGE_ITEM: 0.0061638, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2718933, SHANNON_ENTROPY: 5.3387772, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 66, 'shrink': 662, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0469234, PRECISION: 0.0091633, PRECISION_RECALL_MIN_DEN: 0.0305445, RECALL: 0.0305445, MAP: 0.0099802, MRR: 0.0291437, NDCG: 0.0205531, F1: 0.0140975, HIT_RATE: 0.0916335, ARHR: 0.0295421, RMSE: 0.9535419, NOVELTY: 0.0051253, AVERAGE_POPULARITY: 0.6600301, DIVERSITY_MEAN_INTER_LIST: 0.8206725, DIVERSITY_HERFINDAHL: 0.9817403, COVERAGE_ITEM: 0.0109759, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3139872, SHANNON_ENTROPY: 6.3790566, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 296, 'shrink': 535, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0407260, PRECISION: 0.0071713, PRECISION_RECALL_MIN_DEN: 0.0239044, RECALL: 0.0239044, MAP: 0.0072129, MRR: 0.0216388, NDCG: 0.0156368, F1: 0.0110328, HIT_RATE: 0.0717131, ARHR: 0.0216388, RMSE: 0.8989184, NOVELTY: 0.0050072, AVERAGE_POPULARITY: 0.7417564, DIVERSITY_MEAN_INTER_LIST: 0.6628494, DIVERSITY_HERFINDAHL: 0.9660209, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2898212, SHANNON_ENTROPY: 5.4083412, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 390, 'shrink': 926, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0371846, PRECISION: 0.0063745, PRECISION_RECALL_MIN_DEN: 0.0212483, RECALL: 0.0212483, MAP: 0.0064478, MRR: 0.0193433, NDCG: 0.0139624, F1: 0.0098069, HIT_RATE: 0.0637450, ARHR: 0.0193433, RMSE: 0.9183506, NOVELTY: 0.0049683, AVERAGE_POPULARITY: 0.7727420, DIVERSITY_MEAN_INTER_LIST: 0.5848223, DIVERSITY_HERFINDAHL: 0.9582492, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3057720, SHANNON_ENTROPY: 5.0181795, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 896, 'shrink': 380, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0323152, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0049927, MRR: 0.0149782, NDCG: 0.0115333, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0149782, RMSE: 0.8358426, NOVELTY: 0.0049773, AVERAGE_POPULARITY: 0.7648905, DIVERSITY_MEAN_INTER_LIST: 0.5724622, DIVERSITY_HERFINDAHL: 0.9570181, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3219434, SHANNON_ENTROPY: 4.9955325, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 534, 'shrink': 984, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0323152, PRECISION: 0.0059761, PRECISION_RECALL_MIN_DEN: 0.0199203, RECALL: 0.0199203, MAP: 0.0056641, MRR: 0.0169923, NDCG: 0.0126225, F1: 0.0091940, HIT_RATE: 0.0597610, ARHR: 0.0169923, RMSE: 0.9142747, NOVELTY: 0.0049579, AVERAGE_POPULARITY: 0.7810038, DIVERSITY_MEAN_INTER_LIST: 0.5517801, DIVERSITY_HERFINDAHL: 0.9549582, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3198429, SHANNON_ENTROPY: 4.8872687, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 698, 'shrink': 560, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0305445, PRECISION: 0.0059761, PRECISION_RECALL_MIN_DEN: 0.0199203, RECALL: 0.0199203, MAP: 0.0046939, MRR: 0.0140818, NDCG: 0.0115777, F1: 0.0091940, HIT_RATE: 0.0597610, ARHR: 0.0140818, RMSE: 0.8713720, NOVELTY: 0.0049676, AVERAGE_POPULARITY: 0.7727460, DIVERSITY_MEAN_INTER_LIST: 0.5589131, DIVERSITY_HERFINDAHL: 0.9556686, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3103637, SHANNON_ENTROPY: 4.9399701, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 682, 'shrink': 16, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0447100, PRECISION: 0.0091633, PRECISION_RECALL_MIN_DEN: 0.0305445, RECALL: 0.0305445, MAP: 0.0074042, MRR: 0.0222127, NDCG: 0.0179263, F1: 0.0140975, HIT_RATE: 0.0916335, ARHR: 0.0222127, RMSE: 0.7372259, NOVELTY: 0.0052755, AVERAGE_POPULARITY: 0.6236942, DIVERSITY_MEAN_INTER_LIST: 0.7828175, DIVERSITY_HERFINDAHL: 0.9779699, COVERAGE_ITEM: 0.0158421, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2387186, SHANNON_ENTROPY: 6.3323052, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 239, 'shrink': 550, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0517928, PRECISION: 0.0079681, PRECISION_RECALL_MIN_DEN: 0.0265604, RECALL: 0.0265604, MAP: 0.0100634, MRR: 0.0301903, NDCG: 0.0196453, F1: 0.0122587, HIT_RATE: 0.0796813, ARHR: 0.0301903, RMSE: 0.9085399, NOVELTY: 0.0050147, AVERAGE_POPULARITY: 0.7361171, DIVERSITY_MEAN_INTER_LIST: 0.6778263, DIVERSITY_HERFINDAHL: 0.9675126, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2873373, SHANNON_ENTROPY: 5.4831710, 
SearchBayesianSkopt: New best config found. Config 20: {'topK': 16, 'shrink': 50, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0872344, PRECISION: 0.0175299, PRECISION_RECALL_MIN_DEN: 0.0584329, RECALL: 0.0584329, MAP: 0.0186835, MRR: 0.0532299, NDCG: 0.0386517, F1: 0.0269690, HIT_RATE: 0.1752988, ARHR: 0.0546402, RMSE: 0.9595311, NOVELTY: 0.0057880, AVERAGE_POPULARITY: 0.3731033, DIVERSITY_MEAN_INTER_LIST: 0.9542406, DIVERSITY_HERFINDAHL: 0.9950439, COVERAGE_ITEM: 0.0335226, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4252375, SHANNON_ENTROPY: 8.3595340, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 11, 'shrink': 8, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0818670, PRECISION: 0.0135458, PRECISION_RECALL_MIN_DEN: 0.0451527, RECALL: 0.0451527, MAP: 0.0174830, MRR: 0.0515636, NDCG: 0.0335442, F1: 0.0208397, HIT_RATE: 0.1354582, ARHR: 0.0520063, RMSE: 0.9620116, NOVELTY: 0.0066154, AVERAGE_POPULARITY: 0.1856812, DIVERSITY_MEAN_INTER_LIST: 0.9814566, DIVERSITY_HERFINDAHL: 0.9977546, COVERAGE_ITEM: 0.0737497, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5955863, SHANNON_ENTROPY: 9.7435739, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0606977, PRECISION: 0.0127490, PRECISION_RECALL_MIN_DEN: 0.0424967, RECALL: 0.0424967, MAP: 0.0110073, MRR: 0.0294362, NDCG: 0.0250578, F1: 0.0196139, HIT_RATE: 0.1274900, ARHR: 0.0310298, RMSE: 0.9934021, NOVELTY: 0.0053829, AVERAGE_POPULARITY: 0.5016798, DIVERSITY_MEAN_INTER_LIST: 0.9233721, DIVERSITY_HERFINDAHL: 0.9919693, COVERAGE_ITEM: 0.0181130, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4095120, SHANNON_ENTROPY: 7.4975560, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 6, 'shrink': 1493, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0575476, PRECISION: 0.0127490, PRECISION_RECALL_MIN_DEN: 0.0424967, RECALL: 0.0424967, MAP: 0.0100255, MRR: 0.0273446, NDCG: 0.0241654, F1: 0.0196139, HIT_RATE: 0.1274900, ARHR: 0.0287106, RMSE: 0.9927694, NOVELTY: 0.0053664, AVERAGE_POPULARITY: 0.5110148, DIVERSITY_MEAN_INTER_LIST: 0.9206024, DIVERSITY_HERFINDAHL: 0.9916935, COVERAGE_ITEM: 0.0180589, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3973551, SHANNON_ENTROPY: 7.4507117, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 994, 'shrink': 1, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0442674, PRECISION: 0.0075697, PRECISION_RECALL_MIN_DEN: 0.0252324, RECALL: 0.0252324, MAP: 0.0071065, MRR: 0.0213195, NDCG: 0.0160245, F1: 0.0116457, HIT_RATE: 0.0756972, ARHR: 0.0213195, RMSE: 0.7001925, NOVELTY: 0.0055060, AVERAGE_POPULARITY: 0.5358990, DIVERSITY_MEAN_INTER_LIST: 0.8202773, DIVERSITY_HERFINDAHL: 0.9817009, COVERAGE_ITEM: 0.0303866, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2788646, SHANNON_ENTROPY: 7.0167446, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0389553, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0089436, MRR: 0.0268308, NDCG: 0.0157946, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0268308, RMSE: 0.9703964, NOVELTY: 0.0066915, AVERAGE_POPULARITY: 0.0723376, DIVERSITY_MEAN_INTER_LIST: 0.9938231, DIVERSITY_HERFINDAHL: 0.9989864, COVERAGE_ITEM: 0.1008921, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.7716357, SHANNON_ENTROPY: 10.5792829, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 992, 'shrink': 23, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0349712, PRECISION: 0.0075697, PRECISION_RECALL_MIN_DEN: 0.0252324, RECALL: 0.0252324, MAP: 0.0060757, MRR: 0.0182271, NDCG: 0.0147374, F1: 0.0116457, HIT_RATE: 0.0756972, ARHR: 0.0182271, RMSE: 0.7204861, NOVELTY: 0.0051500, AVERAGE_POPULARITY: 0.6555807, DIVERSITY_MEAN_INTER_LIST: 0.7390661, DIVERSITY_HERFINDAHL: 0.9736122, COVERAGE_ITEM: 0.0108137, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2461715, SHANNON_ENTROPY: 5.9433400, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 999, 'shrink': 1494, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0247897, PRECISION: 0.0055777, PRECISION_RECALL_MIN_DEN: 0.0185923, RECALL: 0.0185923, MAP: 0.0048193, MRR: 0.0144580, NDCG: 0.0111765, F1: 0.0085811, HIT_RATE: 0.0557769, ARHR: 0.0144580, RMSE: 0.9268789, NOVELTY: 0.0049372, AVERAGE_POPULARITY: 0.7986344, DIVERSITY_MEAN_INTER_LIST: 0.4859952, DIVERSITY_HERFINDAHL: 0.9484059, COVERAGE_ITEM: 0.0028656, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3578279, SHANNON_ENTROPY: 4.6054486, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 14, 'shrink': 1493, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0566622, PRECISION: 0.0099602, PRECISION_RECALL_MIN_DEN: 0.0332005, RECALL: 0.0332005, MAP: 0.0097457, MRR: 0.0292370, NDCG: 0.0214544, F1: 0.0153233, HIT_RATE: 0.0996016, ARHR: 0.0292370, RMSE: 0.9883472, NOVELTY: 0.0052675, AVERAGE_POPULARITY: 0.5682123, DIVERSITY_MEAN_INTER_LIST: 0.8985020, DIVERSITY_HERFINDAHL: 0.9894922, COVERAGE_ITEM: 0.0154096, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3670716, SHANNON_ENTROPY: 7.1106556, 
