SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0406592, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297521, RECALL: 0.0297521, MAP: 0.0105079, MRR: 0.0261925, NDCG: 0.0197298, F1: 0.0123981, HIT_RATE: 0.0783058, ARHR: 0.0268165, RMSE: 0.9932659, NOVELTY: 0.0049682, AVERAGE_POPULARITY: 0.8050491, DIVERSITY_MEAN_INTER_LIST: 0.7009865, DIVERSITY_HERFINDAHL: 0.9700842, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2592562, SHANNON_ENTROPY: 5.4666417, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 3513, 'shrink': 1641, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0404784, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0103890, MRR: 0.0259137, NDCG: 0.0197530, F1: 0.0125263, HIT_RATE: 0.0789256, ARHR: 0.0265248, RMSE: 0.9870228, NOVELTY: 0.0049323, AVERAGE_POPULARITY: 0.8370186, DIVERSITY_MEAN_INTER_LIST: 0.6139729, DIVERSITY_HERFINDAHL: 0.9613846, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3392342, SHANNON_ENTROPY: 5.0336178, 
SearchBayesianSkopt: New best config found. Config 13: {'topK': 1547, 'shrink': 2030, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0409318, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299242, RECALL: 0.0299242, MAP: 0.0105640, MRR: 0.0262798, NDCG: 0.0198308, F1: 0.0124648, HIT_RATE: 0.0787190, ARHR: 0.0269099, RMSE: 0.9940202, NOVELTY: 0.0049683, AVERAGE_POPULARITY: 0.8049486, DIVERSITY_MEAN_INTER_LIST: 0.7008862, DIVERSITY_HERFINDAHL: 0.9700741, COVERAGE_ITEM: 0.0072993, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2482660, SHANNON_ENTROPY: 5.4696905, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 535, 'shrink': 1594, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0309056, PRECISION: 0.0060744, PRECISION_RECALL_MIN_DEN: 0.0232438, RECALL: 0.0232438, MAP: 0.0080383, MRR: 0.0203652, NDCG: 0.0152650, F1: 0.0096317, HIT_RATE: 0.0607438, ARHR: 0.0207395, RMSE: 0.9967836, NOVELTY: 0.0055138, AVERAGE_POPULARITY: 0.6156968, DIVERSITY_MEAN_INTER_LIST: 0.8316072, DIVERSITY_HERFINDAHL: 0.9831435, COVERAGE_ITEM: 0.0228170, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1586577, SHANNON_ENTROPY: 6.4413454, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 1215, 'shrink': 1705, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0397383, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0100951, MRR: 0.0251861, NDCG: 0.0191876, F1: 0.0121809, HIT_RATE: 0.0768595, ARHR: 0.0257453, RMSE: 0.9941146, NOVELTY: 0.0050338, AVERAGE_POPULARITY: 0.7777095, DIVERSITY_MEAN_INTER_LIST: 0.7338012, DIVERSITY_HERFINDAHL: 0.9733650, COVERAGE_ITEM: 0.0110841, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1957225, SHANNON_ENTROPY: 5.7218459, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1682, 'shrink': 770, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0404670, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0104865, MRR: 0.0259133, NDCG: 0.0196293, F1: 0.0123343, HIT_RATE: 0.0778926, ARHR: 0.0265852, RMSE: 0.9834199, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8089848, DIVERSITY_MEAN_INTER_LIST: 0.6927099, DIVERSITY_HERFINDAHL: 0.9692567, COVERAGE_ITEM: 0.0067045, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2616066, SHANNON_ENTROPY: 5.4214348, 
SearchBayesianSkopt: New best config found. Config 17: {'topK': 2368, 'shrink': 1606, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0418573, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0108177, MRR: 0.0271537, NDCG: 0.0201829, F1: 0.0125056, HIT_RATE: 0.0789256, ARHR: 0.0277203, RMSE: 0.9899168, NOVELTY: 0.0049484, AVERAGE_POPULARITY: 0.8222929, DIVERSITY_MEAN_INTER_LIST: 0.6584957, DIVERSITY_HERFINDAHL: 0.9658360, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3262559, SHANNON_ENTROPY: 5.2368645, 
SearchBayesianSkopt: New best config found. Config 18: {'topK': 2389, 'shrink': 429, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0417655, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0108459, MRR: 0.0272197, NDCG: 0.0200958, F1: 0.0123432, HIT_RATE: 0.0778926, ARHR: 0.0277932, RMSE: 0.9627856, NOVELTY: 0.0049481, AVERAGE_POPULARITY: 0.8226425, DIVERSITY_MEAN_INTER_LIST: 0.6573562, DIVERSITY_HERFINDAHL: 0.9657220, COVERAGE_ITEM: 0.0047040, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3289956, SHANNON_ENTROPY: 5.2324547, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1518, 'shrink': 2379, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0406033, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0294077, RECALL: 0.0294077, MAP: 0.0104632, MRR: 0.0259726, NDCG: 0.0195662, F1: 0.0122387, HIT_RATE: 0.0772727, ARHR: 0.0266069, RMSE: 0.9949660, NOVELTY: 0.0049697, AVERAGE_POPULARITY: 0.8038388, DIVERSITY_MEAN_INTER_LIST: 0.7028974, DIVERSITY_HERFINDAHL: 0.9702752, COVERAGE_ITEM: 0.0077859, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2349034, SHANNON_ENTROPY: 5.4830215, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 2588, 'shrink': 1798, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0412418, PRECISION: 0.0076860, PRECISION_RECALL_MIN_DEN: 0.0293733, RECALL: 0.0293733, MAP: 0.0106507, MRR: 0.0267789, NDCG: 0.0198039, F1: 0.0121838, HIT_RATE: 0.0768595, ARHR: 0.0273261, RMSE: 0.9903922, NOVELTY: 0.0049442, AVERAGE_POPULARITY: 0.8262263, DIVERSITY_MEAN_INTER_LIST: 0.6466940, DIVERSITY_HERFINDAHL: 0.9646560, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3333363, SHANNON_ENTROPY: 5.1822838, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 456, 'shrink': 1592, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0288481, PRECISION: 0.0057231, PRECISION_RECALL_MIN_DEN: 0.0219353, RECALL: 0.0219353, MAP: 0.0074078, MRR: 0.0186117, NDCG: 0.0141939, F1: 0.0090778, HIT_RATE: 0.0572314, ARHR: 0.0189975, RMSE: 0.9972001, NOVELTY: 0.0056318, AVERAGE_POPULARITY: 0.5773909, DIVERSITY_MEAN_INTER_LIST: 0.8394610, DIVERSITY_HERFINDAHL: 0.9839288, COVERAGE_ITEM: 0.0264936, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1470617, SHANNON_ENTROPY: 6.5277460, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 3354, 'shrink': 359, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0409433, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0304752, RECALL: 0.0304752, MAP: 0.0104485, MRR: 0.0261177, NDCG: 0.0198712, F1: 0.0125641, HIT_RATE: 0.0791322, ARHR: 0.0266681, RMSE: 0.9445430, NOVELTY: 0.0049341, AVERAGE_POPULARITY: 0.8354492, DIVERSITY_MEAN_INTER_LIST: 0.6190284, DIVERSITY_HERFINDAHL: 0.9618901, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3443906, SHANNON_ENTROPY: 5.0575025, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1305, 'shrink': 851, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0403889, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0302686, RECALL: 0.0302686, MAP: 0.0103041, MRR: 0.0257115, NDCG: 0.0196727, F1: 0.0125724, HIT_RATE: 0.0793388, ARHR: 0.0262856, RMSE: 0.9875044, NOVELTY: 0.0050044, AVERAGE_POPULARITY: 0.7882788, DIVERSITY_MEAN_INTER_LIST: 0.7240514, DIVERSITY_HERFINDAHL: 0.9723902, COVERAGE_ITEM: 0.0116788, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1759592, SHANNON_ENTROPY: 5.6451248, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1585, 'shrink': 1415, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0405287, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0295799, RECALL: 0.0295799, MAP: 0.0104279, MRR: 0.0260150, NDCG: 0.0196038, F1: 0.0123313, HIT_RATE: 0.0778926, ARHR: 0.0266350, RMSE: 0.9912965, NOVELTY: 0.0049671, AVERAGE_POPULARITY: 0.8059847, DIVERSITY_MEAN_INTER_LIST: 0.6992169, DIVERSITY_HERFINDAHL: 0.9699072, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2576548, SHANNON_ENTROPY: 5.4576090, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 1678, 'shrink': 676, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0405330, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0104532, MRR: 0.0258349, NDCG: 0.0195995, F1: 0.0123343, HIT_RATE: 0.0778926, ARHR: 0.0265019, RMSE: 0.9811744, NOVELTY: 0.0049640, AVERAGE_POPULARITY: 0.8086614, DIVERSITY_MEAN_INTER_LIST: 0.6935181, DIVERSITY_HERFINDAHL: 0.9693375, COVERAGE_ITEM: 0.0067045, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2620453, SHANNON_ENTROPY: 5.4236757, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 3848, 'shrink': 243, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0397381, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0304752, RECALL: 0.0304752, MAP: 0.0100275, MRR: 0.0249569, NDCG: 0.0194095, F1: 0.0125641, HIT_RATE: 0.0791322, ARHR: 0.0255858, RMSE: 0.9125194, NOVELTY: 0.0049295, AVERAGE_POPULARITY: 0.8397117, DIVERSITY_MEAN_INTER_LIST: 0.6041566, DIVERSITY_HERFINDAHL: 0.9604032, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3401393, SHANNON_ENTROPY: 4.9967782, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 689, 'shrink': 1485, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0342071, PRECISION: 0.0065289, PRECISION_RECALL_MIN_DEN: 0.0248278, RECALL: 0.0248278, MAP: 0.0091426, MRR: 0.0227462, NDCG: 0.0168222, F1: 0.0103390, HIT_RATE: 0.0652893, ARHR: 0.0232987, RMSE: 0.9956962, NOVELTY: 0.0053500, AVERAGE_POPULARITY: 0.6700490, DIVERSITY_MEAN_INTER_LIST: 0.8089501, DIVERSITY_HERFINDAHL: 0.9808783, COVERAGE_ITEM: 0.0190862, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1652081, SHANNON_ENTROPY: 6.2596259, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 3511, 'shrink': 337, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0404426, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0103924, MRR: 0.0259313, NDCG: 0.0197577, F1: 0.0125263, HIT_RATE: 0.0789256, ARHR: 0.0265388, RMSE: 0.9392672, NOVELTY: 0.0049326, AVERAGE_POPULARITY: 0.8368354, DIVERSITY_MEAN_INTER_LIST: 0.6143138, DIVERSITY_HERFINDAHL: 0.9614187, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3398039, SHANNON_ENTROPY: 5.0365786, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 859, 'shrink': 1423, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0369275, PRECISION: 0.0070248, PRECISION_RECALL_MIN_DEN: 0.0268251, RECALL: 0.0268251, MAP: 0.0096282, MRR: 0.0239707, NDCG: 0.0179337, F1: 0.0111339, HIT_RATE: 0.0702479, ARHR: 0.0245473, RMSE: 0.9946467, NOVELTY: 0.0052375, AVERAGE_POPULARITY: 0.7083531, DIVERSITY_MEAN_INTER_LIST: 0.7864665, DIVERSITY_HERFINDAHL: 0.9786304, COVERAGE_ITEM: 0.0153014, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1823829, SHANNON_ENTROPY: 6.0900487, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 2116, 'shrink': 2302, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0408945, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0104322, MRR: 0.0261182, NDCG: 0.0197780, F1: 0.0125086, HIT_RATE: 0.0789256, ARHR: 0.0267258, RMSE: 0.9934218, NOVELTY: 0.0049528, AVERAGE_POPULARITY: 0.8184175, DIVERSITY_MEAN_INTER_LIST: 0.6694419, DIVERSITY_HERFINDAHL: 0.9669304, COVERAGE_ITEM: 0.0054609, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2959119, SHANNON_ENTROPY: 5.2969802, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 14, 'shrink': 522, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0022641, PRECISION: 0.0003926, PRECISION_RECALL_MIN_DEN: 0.0014118, RECALL: 0.0014118, MAP: 0.0006239, MRR: 0.0017507, NDCG: 0.0010984, F1: 0.0006143, HIT_RATE: 0.0039256, ARHR: 0.0017802, RMSE: 0.9996854, NOVELTY: 0.0074877, AVERAGE_POPULARITY: 0.0593374, DIVERSITY_MEAN_INTER_LIST: 0.2274846, DIVERSITY_HERFINDAHL: 0.9227438, COVERAGE_ITEM: 0.0752095, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0558573, SHANNON_ENTROPY: 4.5693942, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 1943, 'shrink': 2953, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0401829, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299242, RECALL: 0.0299242, MAP: 0.0103011, MRR: 0.0257798, NDCG: 0.0195862, F1: 0.0124648, HIT_RATE: 0.0787190, ARHR: 0.0263733, RMSE: 0.9951788, NOVELTY: 0.0049566, AVERAGE_POPULARITY: 0.8149999, DIVERSITY_MEAN_INTER_LIST: 0.6784301, DIVERSITY_HERFINDAHL: 0.9678290, COVERAGE_ITEM: 0.0057853, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2879561, SHANNON_ENTROPY: 5.3425192, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 379, 'shrink': 1199, 'similarity': 'jaccard', 'normalize': True} - results: ROC_AUC: 0.0280289, PRECISION: 0.0056198, PRECISION_RECALL_MIN_DEN: 0.0214187, RECALL: 0.0214187, MAP: 0.0071723, MRR: 0.0180520, NDCG: 0.0138129, F1: 0.0089036, HIT_RATE: 0.0561983, ARHR: 0.0184789, RMSE: 0.9968734, NOVELTY: 0.0057764, AVERAGE_POPULARITY: 0.5301857, DIVERSITY_MEAN_INTER_LIST: 0.8448032, DIVERSITY_HERFINDAHL: 0.9844629, COVERAGE_ITEM: 0.0314139, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1372867, SHANNON_ENTROPY: 6.6420935, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 3428, 'shrink': 609, 'similarity': 'jaccard', 'normalize': False} - results: ROC_AUC: 0.0409548, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0307163, RECALL: 0.0307163, MAP: 0.0104531, MRR: 0.0260504, NDCG: 0.0199332, F1: 0.0126627, HIT_RATE: 0.0797521, ARHR: 0.0266235, RMSE: 0.9661254, NOVELTY: 0.0049332, AVERAGE_POPULARITY: 0.8362465, DIVERSITY_MEAN_INTER_LIST: 0.6165612, DIVERSITY_HERFINDAHL: 0.9616434, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3417410, SHANNON_ENTROPY: 5.0453739, 
