SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.3822121747949483, 'tversky_beta': 1.0071408719848225} - results: ROC_AUC: 0.0406162, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0105119, MRR: 0.0261753, NDCG: 0.0197213, F1: 0.0123951, HIT_RATE: 0.0783058, ARHR: 0.0268091, RMSE: 0.9932663, NOVELTY: 0.0049679, AVERAGE_POPULARITY: 0.8052876, DIVERSITY_MEAN_INTER_LIST: 0.7003790, DIVERSITY_HERFINDAHL: 0.9700234, COVERAGE_ITEM: 0.0071371, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2532523, SHANNON_ENTROPY: 5.4659687, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 2922, 'shrink': 2977, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2309826663319456, 'tversky_beta': 0.270197212071663} - results: ROC_AUC: 0.0401025, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0102874, MRR: 0.0257535, NDCG: 0.0195974, F1: 0.0124537, HIT_RATE: 0.0785124, ARHR: 0.0263367, RMSE: 0.9936805, NOVELTY: 0.0049392, AVERAGE_POPULARITY: 0.8306679, DIVERSITY_MEAN_INTER_LIST: 0.6339130, DIVERSITY_HERFINDAHL: 0.9633782, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3410268, SHANNON_ENTROPY: 5.1231808, 
SearchBayesianSkopt: New best config found. Config 12: {'topK': 2389, 'shrink': 429, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.7574783901581317, 'tversky_beta': 1.5859677008562432} - results: ROC_AUC: 0.0417195, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0107849, MRR: 0.0271151, NDCG: 0.0200155, F1: 0.0123084, HIT_RATE: 0.0776860, ARHR: 0.0276783, RMSE: 0.9627911, NOVELTY: 0.0049479, AVERAGE_POPULARITY: 0.8228388, DIVERSITY_MEAN_INTER_LIST: 0.6567132, DIVERSITY_HERFINDAHL: 0.9656577, COVERAGE_ITEM: 0.0047040, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3283978, SHANNON_ENTROPY: 5.2293899, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1911, 'shrink': 2900, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.06991071825775698, 'tversky_beta': 1.8623221324997707} - results: ROC_AUC: 0.0400408, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0293733, RECALL: 0.0293733, MAP: 0.0100763, MRR: 0.0251481, NDCG: 0.0191962, F1: 0.0122357, HIT_RATE: 0.0772727, ARHR: 0.0257737, RMSE: 0.9951527, NOVELTY: 0.0049572, AVERAGE_POPULARITY: 0.8145938, DIVERSITY_MEAN_INTER_LIST: 0.6787870, DIVERSITY_HERFINDAHL: 0.9678647, COVERAGE_ITEM: 0.0062179, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2691094, SHANNON_ENTROPY: 5.3488879, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 456, 'shrink': 1592, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6766734690441711, 'tversky_beta': 0.2396588194294294} - results: ROC_AUC: 0.0289070, PRECISION: 0.0057438, PRECISION_RECALL_MIN_DEN: 0.0220041, RECALL: 0.0220041, MAP: 0.0074282, MRR: 0.0186537, NDCG: 0.0142349, F1: 0.0091097, HIT_RATE: 0.0574380, ARHR: 0.0190485, RMSE: 0.9972001, NOVELTY: 0.0056319, AVERAGE_POPULARITY: 0.5772450, DIVERSITY_MEAN_INTER_LIST: 0.8396317, DIVERSITY_HERFINDAHL: 0.9839458, COVERAGE_ITEM: 0.0267640, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1456970, SHANNON_ENTROPY: 6.5302659, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 612, 'shrink': 1656, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6837256889796657, 'tversky_beta': 0.08549934523696125} - results: ROC_AUC: 0.0326575, PRECISION: 0.0063017, PRECISION_RECALL_MIN_DEN: 0.0239669, RECALL: 0.0239669, MAP: 0.0083225, MRR: 0.0210268, NDCG: 0.0157986, F1: 0.0099794, HIT_RATE: 0.0630165, ARHR: 0.0214431, RMSE: 0.9965301, NOVELTY: 0.0054260, AVERAGE_POPULARITY: 0.6451379, DIVERSITY_MEAN_INTER_LIST: 0.8202008, DIVERSITY_HERFINDAHL: 0.9820031, COVERAGE_ITEM: 0.0225466, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1498682, SHANNON_ENTROPY: 6.3479287, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1585, 'shrink': 1415, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8376290969121116, 'tversky_beta': 0.45034054289453784} - results: ROC_AUC: 0.0406592, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0104600, MRR: 0.0260654, NDCG: 0.0197462, F1: 0.0124937, HIT_RATE: 0.0789256, ARHR: 0.0266923, RMSE: 0.9912957, NOVELTY: 0.0049671, AVERAGE_POPULARITY: 0.8059443, DIVERSITY_MEAN_INTER_LIST: 0.6992973, DIVERSITY_HERFINDAHL: 0.9699153, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2572931, SHANNON_ENTROPY: 5.4557243, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 2810, 'shrink': 160, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.47468322384478234, 'tversky_beta': 0.6124812871749973} - results: ROC_AUC: 0.0401714, PRECISION: 0.0076653, PRECISION_RECALL_MIN_DEN: 0.0294077, RECALL: 0.0294077, MAP: 0.0102768, MRR: 0.0257275, NDCG: 0.0193928, F1: 0.0121608, HIT_RATE: 0.0766529, ARHR: 0.0263017, RMSE: 0.8966409, NOVELTY: 0.0049408, AVERAGE_POPULARITY: 0.8292241, DIVERSITY_MEAN_INTER_LIST: 0.6380951, DIVERSITY_HERFINDAHL: 0.9637963, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3408941, SHANNON_ENTROPY: 5.1423196, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 689, 'shrink': 1485, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7551286681572542, 'tversky_beta': 0.22445690013347358} - results: ROC_AUC: 0.0342373, PRECISION: 0.0065496, PRECISION_RECALL_MIN_DEN: 0.0248623, RECALL: 0.0248623, MAP: 0.0091027, MRR: 0.0226565, NDCG: 0.0167968, F1: 0.0103679, HIT_RATE: 0.0654959, ARHR: 0.0232197, RMSE: 0.9956963, NOVELTY: 0.0053488, AVERAGE_POPULARITY: 0.6706834, DIVERSITY_MEAN_INTER_LIST: 0.8082679, DIVERSITY_HERFINDAHL: 0.9808101, COVERAGE_ITEM: 0.0190862, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1643578, SHANNON_ENTROPY: 6.2530632, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1154, 'shrink': 2438, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.2375648027974202, 'tversky_beta': 1.779359987377683} - results: ROC_AUC: 0.0390080, PRECISION: 0.0075207, PRECISION_RECALL_MIN_DEN: 0.0287190, RECALL: 0.0287190, MAP: 0.0098887, MRR: 0.0247319, NDCG: 0.0187963, F1: 0.0119199, HIT_RATE: 0.0752066, ARHR: 0.0252726, RMSE: 0.9960386, NOVELTY: 0.0050502, AVERAGE_POPULARITY: 0.7715052, DIVERSITY_MEAN_INTER_LIST: 0.7395171, DIVERSITY_HERFINDAHL: 0.9739364, COVERAGE_ITEM: 0.0125980, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1792022, SHANNON_ENTROPY: 5.7762349, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 2116, 'shrink': 2302, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.004379431823160252, 'tversky_beta': 0.3478134619757903} - results: ROC_AUC: 0.0412233, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0299242, RECALL: 0.0299242, MAP: 0.0103570, MRR: 0.0260023, NDCG: 0.0196742, F1: 0.0124389, HIT_RATE: 0.0785124, ARHR: 0.0265922, RMSE: 0.9934203, NOVELTY: 0.0049516, AVERAGE_POPULARITY: 0.8192540, DIVERSITY_MEAN_INTER_LIST: 0.6679733, DIVERSITY_HERFINDAHL: 0.9667835, COVERAGE_ITEM: 0.0050825, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3140622, SHANNON_ENTROPY: 5.2776009, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 3778, 'shrink': 798, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.04894058213243892, 'tversky_beta': 1.061684732054085} - results: ROC_AUC: 0.0399318, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0101356, MRR: 0.0252512, NDCG: 0.0194637, F1: 0.0124915, HIT_RATE: 0.0787190, ARHR: 0.0258956, RMSE: 0.9720697, NOVELTY: 0.0049301, AVERAGE_POPULARITY: 0.8392038, DIVERSITY_MEAN_INTER_LIST: 0.6062929, DIVERSITY_HERFINDAHL: 0.9606168, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3412855, SHANNON_ENTROPY: 5.0003272, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 379, 'shrink': 1199, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.7137072956866655, 'tversky_beta': 0.40575007253240136} - results: ROC_AUC: 0.0280188, PRECISION: 0.0056198, PRECISION_RECALL_MIN_DEN: 0.0214187, RECALL: 0.0214187, MAP: 0.0071399, MRR: 0.0179482, NDCG: 0.0137778, F1: 0.0089036, HIT_RATE: 0.0561983, ARHR: 0.0183853, RMSE: 0.9968734, NOVELTY: 0.0057762, AVERAGE_POPULARITY: 0.5303100, DIVERSITY_MEAN_INTER_LIST: 0.8445812, DIVERSITY_HERFINDAHL: 0.9844407, COVERAGE_ITEM: 0.0315220, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1366139, SHANNON_ENTROPY: 6.6398866, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1465, 'shrink': 2584, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.20329342226458352, 'tversky_beta': 1.3058339183219263} - results: ROC_AUC: 0.0409476, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0297176, RECALL: 0.0297176, MAP: 0.0104678, MRR: 0.0261089, NDCG: 0.0196870, F1: 0.0123692, HIT_RATE: 0.0780992, ARHR: 0.0267413, RMSE: 0.9954930, NOVELTY: 0.0049748, AVERAGE_POPULARITY: 0.8010957, DIVERSITY_MEAN_INTER_LIST: 0.7072684, DIVERSITY_HERFINDAHL: 0.9707122, COVERAGE_ITEM: 0.0101108, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1857530, SHANNON_ENTROPY: 5.5188780, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1558, 'shrink': 2830, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.519205344444272, 'tversky_beta': 0.4553041864594335} - results: ROC_AUC: 0.0405875, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0300275, RECALL: 0.0300275, MAP: 0.0105166, MRR: 0.0261858, NDCG: 0.0198060, F1: 0.0124997, HIT_RATE: 0.0789256, ARHR: 0.0268129, RMSE: 0.9956865, NOVELTY: 0.0049680, AVERAGE_POPULARITY: 0.8052156, DIVERSITY_MEAN_INTER_LIST: 0.7002208, DIVERSITY_HERFINDAHL: 0.9700076, COVERAGE_ITEM: 0.0070830, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2548291, SHANNON_ENTROPY: 5.4640596, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 1790, 'shrink': 476, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.4449844849114442, 'tversky_beta': 0.4776633391099222} - results: ROC_AUC: 0.0406047, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0295455, RECALL: 0.0295455, MAP: 0.0104498, MRR: 0.0260071, NDCG: 0.0196154, F1: 0.0123283, HIT_RATE: 0.0778926, ARHR: 0.0266610, RMSE: 0.9722751, NOVELTY: 0.0049602, AVERAGE_POPULARITY: 0.8118670, DIVERSITY_MEAN_INTER_LIST: 0.6859357, DIVERSITY_HERFINDAHL: 0.9685794, COVERAGE_ITEM: 0.0061098, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2800667, SHANNON_ENTROPY: 5.3841997, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 53, 'shrink': 782, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.8555468649044375, 'tversky_beta': 0.826402871112873} - results: ROC_AUC: 0.0086992, PRECISION: 0.0016736, PRECISION_RECALL_MIN_DEN: 0.0062672, RECALL: 0.0062672, MAP: 0.0022184, MRR: 0.0056882, NDCG: 0.0041831, F1: 0.0026417, HIT_RATE: 0.0167355, ARHR: 0.0058647, RMSE: 0.9992632, NOVELTY: 0.0070893, AVERAGE_POPULARITY: 0.1578592, DIVERSITY_MEAN_INTER_LIST: 0.4899407, DIVERSITY_HERFINDAHL: 0.9489840, COVERAGE_ITEM: 0.0623952, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.0840710, SHANNON_ENTROPY: 5.6392591, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 1738, 'shrink': 1819, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.6387100878027354, 'tversky_beta': 0.010922051435938942} - results: ROC_AUC: 0.0402905, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0104184, MRR: 0.0258705, NDCG: 0.0196016, F1: 0.0123662, HIT_RATE: 0.0780992, ARHR: 0.0265234, RMSE: 0.9927712, NOVELTY: 0.0049618, AVERAGE_POPULARITY: 0.8105130, DIVERSITY_MEAN_INTER_LIST: 0.6893557, DIVERSITY_HERFINDAHL: 0.9689213, COVERAGE_ITEM: 0.0063260, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2737698, SHANNON_ENTROPY: 5.4027398, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 563, 'shrink': 1808, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.4384883417600326, 'tversky_beta': 1.6205979623801963} - results: ROC_AUC: 0.0314394, PRECISION: 0.0060537, PRECISION_RECALL_MIN_DEN: 0.0231405, RECALL: 0.0231405, MAP: 0.0081305, MRR: 0.0206589, NDCG: 0.0153475, F1: 0.0095968, HIT_RATE: 0.0605372, ARHR: 0.0210418, RMSE: 0.9970488, NOVELTY: 0.0054797, AVERAGE_POPULARITY: 0.6262433, DIVERSITY_MEAN_INTER_LIST: 0.8289882, DIVERSITY_HERFINDAHL: 0.9828817, COVERAGE_ITEM: 0.0244931, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1472091, SHANNON_ENTROPY: 6.4314242, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 2556, 'shrink': 634, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.464577004695537, 'tversky_beta': 1.035752104716326} - results: ROC_AUC: 0.0410811, PRECISION: 0.0076240, PRECISION_RECALL_MIN_DEN: 0.0290978, RECALL: 0.0290978, MAP: 0.0106912, MRR: 0.0269367, NDCG: 0.0197723, F1: 0.0120822, HIT_RATE: 0.0762397, ARHR: 0.0274772, RMSE: 0.9733373, NOVELTY: 0.0049447, AVERAGE_POPULARITY: 0.8257587, DIVERSITY_MEAN_INTER_LIST: 0.6478419, DIVERSITY_HERFINDAHL: 0.9647708, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3308994, SHANNON_ENTROPY: 5.1894252, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 3109, 'shrink': 1306, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.6171602940871118, 'tversky_beta': 0.8690840622651801} - results: ROC_AUC: 0.0404483, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0296832, RECALL: 0.0296832, MAP: 0.0102175, MRR: 0.0256501, NDCG: 0.0194402, F1: 0.0123143, HIT_RATE: 0.0776860, ARHR: 0.0262177, RMSE: 0.9849793, NOVELTY: 0.0049366, AVERAGE_POPULARITY: 0.8330827, DIVERSITY_MEAN_INTER_LIST: 0.6267803, DIVERSITY_HERFINDAHL: 0.9626651, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3380637, SHANNON_ENTROPY: 5.0894786, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 998, 'shrink': 499, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.1560092020934758, 'tversky_beta': 0.13373360187694286} - results: ROC_AUC: 0.0379333, PRECISION: 0.0072107, PRECISION_RECALL_MIN_DEN: 0.0274793, RECALL: 0.0274793, MAP: 0.0095954, MRR: 0.0240976, NDCG: 0.0181516, F1: 0.0114238, HIT_RATE: 0.0721074, ARHR: 0.0246133, RMSE: 0.9831572, NOVELTY: 0.0051553, AVERAGE_POPULARITY: 0.7355819, DIVERSITY_MEAN_INTER_LIST: 0.7691267, DIVERSITY_HERFINDAHL: 0.9768968, COVERAGE_ITEM: 0.0141660, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1816956, SHANNON_ENTROPY: 5.9707750, 
