SearchBayesianSkopt: New best config found. Config 0: {'topK': 952, 'shrink': 277, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.102538680953959, 'tversky_beta': 0.846495612228702} - results: ROC_AUC: 0.0952185, PRECISION: 0.0155124, PRECISION_RECALL_MIN_DEN: 0.0517082, RECALL: 0.0517082, MAP: 0.0247913, MRR: 0.0689059, NDCG: 0.0427379, F1: 0.0238653, HIT_RATE: 0.1551245, ARHR: 0.0715977, RMSE: 0.9620826, NOVELTY: 0.0051725, AVERAGE_POPULARITY: 0.6754605, DIVERSITY_MEAN_INTER_LIST: 0.8427989, DIVERSITY_HERFINDAHL: 0.9842747, COVERAGE_ITEM: 0.1472830, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0593721, SHANNON_ENTROPY: 7.0933327, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 960, 'shrink': 819, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.32672572554774965, 'tversky_beta': 1.9658344460970336} - results: ROC_AUC: 0.0948562, PRECISION: 0.0153889, PRECISION_RECALL_MIN_DEN: 0.0512963, RECALL: 0.0512963, MAP: 0.0245765, MRR: 0.0683157, NDCG: 0.0423913, F1: 0.0236752, HIT_RATE: 0.1538889, ARHR: 0.0709839, RMSE: 0.9836265, NOVELTY: 0.0051711, AVERAGE_POPULARITY: 0.6762604, DIVERSITY_MEAN_INTER_LIST: 0.8421612, DIVERSITY_HERFINDAHL: 0.9842109, COVERAGE_ITEM: 0.1471749, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0591440, SHANNON_ENTROPY: 7.0849936, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 326, 'shrink': 416, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.20041360257835655, 'tversky_beta': 1.9865452114524167} - results: ROC_AUC: 0.0885755, PRECISION: 0.0141101, PRECISION_RECALL_MIN_DEN: 0.0470336, RECALL: 0.0470336, MAP: 0.0229343, MRR: 0.0639171, NDCG: 0.0393369, F1: 0.0217078, HIT_RATE: 0.1411009, ARHR: 0.0663217, RMSE: 0.9865507, NOVELTY: 0.0054070, AVERAGE_POPULARITY: 0.5445101, DIVERSITY_MEAN_INTER_LIST: 0.9326597, DIVERSITY_HERFINDAHL: 0.9932602, COVERAGE_ITEM: 0.2230333, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0941698, SHANNON_ENTROPY: 8.4610686, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 458, 'shrink': 820, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5880477369495938, 'tversky_beta': 0.2415591201138763} - results: ROC_AUC: 0.0931523, PRECISION: 0.0150368, PRECISION_RECALL_MIN_DEN: 0.0501225, RECALL: 0.0501225, MAP: 0.0241483, MRR: 0.0670645, NDCG: 0.0415638, F1: 0.0231335, HIT_RATE: 0.1503676, ARHR: 0.0697134, RMSE: 0.9903662, NOVELTY: 0.0053177, AVERAGE_POPULARITY: 0.5892634, DIVERSITY_MEAN_INTER_LIST: 0.9105374, DIVERSITY_HERFINDAHL: 0.9910481, COVERAGE_ITEM: 0.1896188, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0806015, SHANNON_ENTROPY: 7.9917862, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 991, 'shrink': 497, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.5801757859370011, 'tversky_beta': 1.5119535421695518} - results: ROC_AUC: 0.0954396, PRECISION: 0.0154568, PRECISION_RECALL_MIN_DEN: 0.0515228, RECALL: 0.0515228, MAP: 0.0247973, MRR: 0.0688660, NDCG: 0.0426904, F1: 0.0237798, HIT_RATE: 0.1545685, ARHR: 0.0715936, RMSE: 0.9765203, NOVELTY: 0.0051666, AVERAGE_POPULARITY: 0.6793324, DIVERSITY_MEAN_INTER_LIST: 0.8387124, DIVERSITY_HERFINDAHL: 0.9838661, COVERAGE_ITEM: 0.1460395, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0584689, SHANNON_ENTROPY: 7.0517662, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 580, 'shrink': 185, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.0049481392108708, 'tversky_beta': 1.8556836870751847} - results: ROC_AUC: 0.0953613, PRECISION: 0.0153765, PRECISION_RECALL_MIN_DEN: 0.0512551, RECALL: 0.0512551, MAP: 0.0246660, MRR: 0.0682856, NDCG: 0.0424445, F1: 0.0236562, HIT_RATE: 0.1537654, ARHR: 0.0710991, RMSE: 0.9658739, NOVELTY: 0.0052564, AVERAGE_POPULARITY: 0.6238723, DIVERSITY_MEAN_INTER_LIST: 0.8881320, DIVERSITY_HERFINDAHL: 0.9888077, COVERAGE_ITEM: 0.1691268, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0720464, SHANNON_ENTROPY: 7.6364812, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 742, 'shrink': 533, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.06084049539896942, 'tversky_beta': 1.435624688182841} - results: ROC_AUC: 0.0950444, PRECISION: 0.0153148, PRECISION_RECALL_MIN_DEN: 0.0510492, RECALL: 0.0510492, MAP: 0.0246752, MRR: 0.0684092, NDCG: 0.0424027, F1: 0.0235612, HIT_RATE: 0.1531476, ARHR: 0.0711828, RMSE: 0.9791607, NOVELTY: 0.0052163, AVERAGE_POPULARITY: 0.6477895, DIVERSITY_MEAN_INTER_LIST: 0.8695377, DIVERSITY_HERFINDAHL: 0.9869484, COVERAGE_ITEM: 0.1582590, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0661307, SHANNON_ENTROPY: 7.3909354, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 799, 'shrink': 946, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8393980150755331, 'tversky_beta': 1.6414320928078476} - results: ROC_AUC: 0.0954050, PRECISION: 0.0154568, PRECISION_RECALL_MIN_DEN: 0.0515228, RECALL: 0.0515228, MAP: 0.0248777, MRR: 0.0689380, NDCG: 0.0427487, F1: 0.0237798, HIT_RATE: 0.1545685, ARHR: 0.0717380, RMSE: 0.9880680, NOVELTY: 0.0052018, AVERAGE_POPULARITY: 0.6566475, DIVERSITY_MEAN_INTER_LIST: 0.8614581, DIVERSITY_HERFINDAHL: 0.9861405, COVERAGE_ITEM: 0.1535550, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0641398, SHANNON_ENTROPY: 7.2955485, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 284, 'shrink': 89, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.3478721858334087, 'tversky_beta': 0.8438152140291977} - results: ROC_AUC: 0.0873288, PRECISION: 0.0138383, PRECISION_RECALL_MIN_DEN: 0.0461276, RECALL: 0.0461276, MAP: 0.0227171, MRR: 0.0632635, NDCG: 0.0388082, F1: 0.0212896, HIT_RATE: 0.1383827, ARHR: 0.0656720, RMSE: 0.9600492, NOVELTY: 0.0054284, AVERAGE_POPULARITY: 0.5341778, DIVERSITY_MEAN_INTER_LIST: 0.9370608, DIVERSITY_HERFINDAHL: 0.9937003, COVERAGE_ITEM: 0.2318464, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0971322, SHANNON_ENTROPY: 8.5667447, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 275, 'shrink': 632, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.5949459771109148, 'tversky_beta': 0.608611356986435} - results: ROC_AUC: 0.0852978, PRECISION: 0.0135232, PRECISION_RECALL_MIN_DEN: 0.0450773, RECALL: 0.0450773, MAP: 0.0221112, MRR: 0.0617923, NDCG: 0.0378596, F1: 0.0208049, HIT_RATE: 0.1352320, ARHR: 0.0640241, RMSE: 0.9914455, NOVELTY: 0.0054662, AVERAGE_POPULARITY: 0.5159467, DIVERSITY_MEAN_INTER_LIST: 0.9439826, DIVERSITY_HERFINDAHL: 0.9943924, COVERAGE_ITEM: 0.2412003, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1038169, SHANNON_ENTROPY: 8.7448139, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0909849, PRECISION: 0.0147464, PRECISION_RECALL_MIN_DEN: 0.0491547, RECALL: 0.0491547, MAP: 0.0233474, MRR: 0.0652761, NDCG: 0.0404752, F1: 0.0226868, HIT_RATE: 0.1474640, ARHR: 0.0676264, RMSE: 1.4415343, NOVELTY: 0.0051492, AVERAGE_POPULARITY: 0.6859419, DIVERSITY_MEAN_INTER_LIST: 0.8271504, DIVERSITY_HERFINDAHL: 0.9827099, COVERAGE_ITEM: 0.1123006, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0631328, SHANNON_ENTROPY: 6.9462297, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0941922, PRECISION: 0.0152530, PRECISION_RECALL_MIN_DEN: 0.0508433, RECALL: 0.0508433, MAP: 0.0245557, MRR: 0.0681580, NDCG: 0.0422054, F1: 0.0234661, HIT_RATE: 0.1525298, ARHR: 0.0708726, RMSE: 0.8912367, NOVELTY: 0.0052129, AVERAGE_POPULARITY: 0.6677735, DIVERSITY_MEAN_INTER_LIST: 0.8419966, DIVERSITY_HERFINDAHL: 0.9841945, COVERAGE_ITEM: 0.2194647, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0609614, SHANNON_ENTROPY: 7.2416493, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 8, 'shrink': 24, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.03976278595158834, 'tversky_beta': 0.18744066617173674} - results: ROC_AUC: 0.0157165, PRECISION: 0.0027182, PRECISION_RECALL_MIN_DEN: 0.0090608, RECALL: 0.0090608, MAP: 0.0033841, MRR: 0.0097776, NDCG: 0.0065502, F1: 0.0041819, HIT_RATE: 0.0271823, ARHR: 0.0099572, RMSE: 0.9927845, NOVELTY: 0.0066503, AVERAGE_POPULARITY: 0.1546144, DIVERSITY_MEAN_INTER_LIST: 0.9720593, DIVERSITY_HERFINDAHL: 0.9971999, COVERAGE_ITEM: 0.5882130, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2918270, SHANNON_ENTROPY: 11.4002169, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 658, 'shrink': 987, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9555904443270622, 'tversky_beta': 0.02369345563133419} - results: ROC_AUC: 0.0956905, PRECISION: 0.0155248, PRECISION_RECALL_MIN_DEN: 0.0517493, RECALL: 0.0517493, MAP: 0.0248010, MRR: 0.0687882, NDCG: 0.0427562, F1: 0.0238843, HIT_RATE: 0.1552480, ARHR: 0.0715598, RMSE: 0.9894655, NOVELTY: 0.0052386, AVERAGE_POPULARITY: 0.6341474, DIVERSITY_MEAN_INTER_LIST: 0.8804292, DIVERSITY_HERFINDAHL: 0.9880375, COVERAGE_ITEM: 0.1632333, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0695722, SHANNON_ENTROPY: 7.5296013, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 688, 'shrink': 26, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.10731560628968498, 'tversky_beta': 0.0023040259282729463} - results: ROC_AUC: 0.0957508, PRECISION: 0.0154445, PRECISION_RECALL_MIN_DEN: 0.0514816, RECALL: 0.0514816, MAP: 0.0249009, MRR: 0.0690250, NDCG: 0.0427710, F1: 0.0237608, HIT_RATE: 0.1544449, ARHR: 0.0718252, RMSE: 0.9613477, NOVELTY: 0.0052300, AVERAGE_POPULARITY: 0.6394685, DIVERSITY_MEAN_INTER_LIST: 0.8759805, DIVERSITY_HERFINDAHL: 0.9875926, COVERAGE_ITEM: 0.1607461, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0683078, SHANNON_ENTROPY: 7.4742260, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 570, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0840829, PRECISION: 0.0135356, PRECISION_RECALL_MIN_DEN: 0.0451185, RECALL: 0.0451185, MAP: 0.0217430, MRR: 0.0605468, NDCG: 0.0374424, F1: 0.0208239, HIT_RATE: 0.1353555, ARHR: 0.0628552, RMSE: 0.9910696, NOVELTY: 0.0054422, AVERAGE_POPULARITY: 0.5456806, DIVERSITY_MEAN_INTER_LIST: 0.9252749, DIVERSITY_HERFINDAHL: 0.9925218, COVERAGE_ITEM: 0.2784536, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0987183, SHANNON_ENTROPY: 8.5530499, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 999, 'shrink': 974, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.04151977977695443, 'tversky_beta': 0.001900145904103479} - results: ROC_AUC: 0.0948155, PRECISION: 0.0154568, PRECISION_RECALL_MIN_DEN: 0.0515228, RECALL: 0.0515228, MAP: 0.0245207, MRR: 0.0682472, NDCG: 0.0424177, F1: 0.0237798, HIT_RATE: 0.1545685, ARHR: 0.0708660, RMSE: 0.9844210, NOVELTY: 0.0051645, AVERAGE_POPULARITY: 0.6803826, DIVERSITY_MEAN_INTER_LIST: 0.8377444, DIVERSITY_HERFINDAHL: 0.9837693, COVERAGE_ITEM: 0.1444715, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0583950, SHANNON_ENTROPY: 7.0388490, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 999, 'shrink': 193, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9778707690016446, 'tversky_beta': 0.07945533399960249} - results: ROC_AUC: 0.0961800, PRECISION: 0.0157040, PRECISION_RECALL_MIN_DEN: 0.0523465, RECALL: 0.0523465, MAP: 0.0249116, MRR: 0.0692560, NDCG: 0.0430782, F1: 0.0241599, HIT_RATE: 0.1570396, ARHR: 0.0719565, RMSE: 0.9532444, NOVELTY: 0.0051657, AVERAGE_POPULARITY: 0.6798516, DIVERSITY_MEAN_INTER_LIST: 0.8382340, DIVERSITY_HERFINDAHL: 0.9838182, COVERAGE_ITEM: 0.1451744, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0583518, SHANNON_ENTROPY: 7.0431391, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 754, 'shrink': 1000, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0941757, PRECISION: 0.0152592, PRECISION_RECALL_MIN_DEN: 0.0508639, RECALL: 0.0508639, MAP: 0.0245135, MRR: 0.0679302, NDCG: 0.0421523, F1: 0.0234756, HIT_RATE: 0.1525916, ARHR: 0.0706969, RMSE: 0.9881085, NOVELTY: 0.0052233, AVERAGE_POPULARITY: 0.6445464, DIVERSITY_MEAN_INTER_LIST: 0.8712033, DIVERSITY_HERFINDAHL: 0.9871150, COVERAGE_ITEM: 0.1642606, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0666223, SHANNON_ENTROPY: 7.4333921, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1000, 'shrink': 991, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9861491724071307, 'tversky_beta': 1.7493459272436125} - results: ROC_AUC: 0.0952505, PRECISION: 0.0153889, PRECISION_RECALL_MIN_DEN: 0.0512963, RECALL: 0.0512963, MAP: 0.0246480, MRR: 0.0685502, NDCG: 0.0424781, F1: 0.0236752, HIT_RATE: 0.1538889, ARHR: 0.0712087, RMSE: 0.9868304, NOVELTY: 0.0051650, AVERAGE_POPULARITY: 0.6802752, DIVERSITY_MEAN_INTER_LIST: 0.8376589, DIVERSITY_HERFINDAHL: 0.9837607, COVERAGE_ITEM: 0.1453366, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0583048, SHANNON_ENTROPY: 7.0411581, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 776, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0769517, PRECISION: 0.0123618, PRECISION_RECALL_MIN_DEN: 0.0412059, RECALL: 0.0412059, MAP: 0.0198784, MRR: 0.0553303, NDCG: 0.0342193, F1: 0.0190181, HIT_RATE: 0.1236177, ARHR: 0.0574434, RMSE: 0.9319400, NOVELTY: 0.0055582, AVERAGE_POPULARITY: 0.5199020, DIVERSITY_MEAN_INTER_LIST: 0.9235369, DIVERSITY_HERFINDAHL: 0.9923480, COVERAGE_ITEM: 0.2885104, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1199666, SHANNON_ENTROPY: 8.7615048, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 442, 'shrink': 991, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.17541281470116935, 'tversky_beta': 0.07361339175214777} - results: ROC_AUC: 0.0924629, PRECISION: 0.0149935, PRECISION_RECALL_MIN_DEN: 0.0499784, RECALL: 0.0499784, MAP: 0.0239969, MRR: 0.0665859, NDCG: 0.0413417, F1: 0.0230669, HIT_RATE: 0.1499351, ARHR: 0.0692500, RMSE: 0.9913689, NOVELTY: 0.0053268, AVERAGE_POPULARITY: 0.5843131, DIVERSITY_MEAN_INTER_LIST: 0.9133149, DIVERSITY_HERFINDAHL: 0.9913258, COVERAGE_ITEM: 0.1923222, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0821295, SHANNON_ENTROPY: 8.0432167, 
