SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0223277, PRECISION: 0.0040612, PRECISION_RECALL_MIN_DEN: 0.0406118, RECALL: 0.0406118, MAP: 0.0135306, MRR: 0.0135306, NDCG: 0.0197551, F1: 0.0073840, HIT_RATE: 0.0406118, ARHR: 0.0135306, RMSE: 4.3748766, NOVELTY: 0.0049189, AVERAGE_POPULARITY: 0.8380174, DIVERSITY_MEAN_INTER_LIST: 0.6266230, DIVERSITY_HERFINDAHL: 0.9626293, COVERAGE_ITEM: 0.0036226, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3843649, SHANNON_ENTROPY: 5.0653483, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 972, 'shrink': 614, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0182841, PRECISION: 0.0033755, PRECISION_RECALL_MIN_DEN: 0.0337553, RECALL: 0.0337553, MAP: 0.0115887, MRR: 0.0115887, NDCG: 0.0166713, F1: 0.0061373, HIT_RATE: 0.0337553, ARHR: 0.0115887, RMSE: 0.9842692, NOVELTY: 0.0051253, AVERAGE_POPULARITY: 0.7501994, DIVERSITY_MEAN_INTER_LIST: 0.7539359, DIVERSITY_HERFINDAHL: 0.9753538, COVERAGE_ITEM: 0.0107056, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2183088, SHANNON_ENTROPY: 5.8390596, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 782, 'shrink': 2989, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0167018, PRECISION: 0.0030063, PRECISION_RECALL_MIN_DEN: 0.0300633, RECALL: 0.0300633, MAP: 0.0101360, MRR: 0.0101360, NDCG: 0.0147342, F1: 0.0054661, HIT_RATE: 0.0300633, ARHR: 0.0101360, RMSE: 0.9974009, NOVELTY: 0.0052530, AVERAGE_POPULARITY: 0.7053591, DIVERSITY_MEAN_INTER_LIST: 0.7865399, DIVERSITY_HERFINDAHL: 0.9786125, COVERAGE_ITEM: 0.0133550, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2051760, SHANNON_ENTROPY: 6.0672243, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 1727, 'shrink': 683, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0220347, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0139006, MRR: 0.0139006, NDCG: 0.0203761, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0139006, RMSE: 0.9771245, NOVELTY: 0.0049350, AVERAGE_POPULARITY: 0.8232217, DIVERSITY_MEAN_INTER_LIST: 0.6732307, DIVERSITY_HERFINDAHL: 0.9672876, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3371984, SHANNON_ENTROPY: 5.2830291, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 1465, 'shrink': 2863, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0212729, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0133832, MRR: 0.0133832, NDCG: 0.0191705, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0133832, RMSE: 0.9951613, NOVELTY: 0.0049464, AVERAGE_POPULARITY: 0.8150859, DIVERSITY_MEAN_INTER_LIST: 0.6900915, DIVERSITY_HERFINDAHL: 0.9689728, COVERAGE_ITEM: 0.0072993, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2365351, SHANNON_ENTROPY: 5.3924273, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 3878, 'shrink': 505, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0228551, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0140806, MRR: 0.0140806, NDCG: 0.0210906, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0140806, RMSE: 0.9452777, NOVELTY: 0.0049090, AVERAGE_POPULARITY: 0.8473222, DIVERSITY_MEAN_INTER_LIST: 0.5938165, DIVERSITY_HERFINDAHL: 0.9593503, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3948087, SHANNON_ENTROPY: 4.9426343, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 1633, 'shrink': 1374, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0220933, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0137863, MRR: 0.0137863, NDCG: 0.0201759, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0137863, RMSE: 0.9889817, NOVELTY: 0.0049370, AVERAGE_POPULARITY: 0.8215393, DIVERSITY_MEAN_INTER_LIST: 0.6772271, DIVERSITY_HERFINDAHL: 0.9676870, COVERAGE_ITEM: 0.0050825, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3202865, SHANNON_ENTROPY: 5.3053774, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 2524, 'shrink': 1849, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0232654, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0146484, MRR: 0.0146484, NDCG: 0.0212127, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0146484, RMSE: 0.9887423, NOVELTY: 0.0049221, AVERAGE_POPULARITY: 0.8348287, DIVERSITY_MEAN_INTER_LIST: 0.6385662, DIVERSITY_HERFINDAHL: 0.9638229, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3694541, SHANNON_ENTROPY: 5.1147688, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 2091, 'shrink': 1908, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0231481, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0143899, MRR: 0.0143899, NDCG: 0.0212438, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0143899, RMSE: 0.9905051, NOVELTY: 0.0049283, AVERAGE_POPULARITY: 0.8291176, DIVERSITY_MEAN_INTER_LIST: 0.6568947, DIVERSITY_HERFINDAHL: 0.9656548, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3347977, SHANNON_ENTROPY: 5.2009392, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 2010, 'shrink': 2474, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0234998, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0143914, MRR: 0.0143914, NDCG: 0.0211484, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0143914, RMSE: 0.9928730, NOVELTY: 0.0049287, AVERAGE_POPULARITY: 0.8285030, DIVERSITY_MEAN_INTER_LIST: 0.6604099, DIVERSITY_HERFINDAHL: 0.9660062, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3460208, SHANNON_ENTROPY: 5.2143537, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 528, 'shrink': 102, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0152368, PRECISION: 0.0027954, PRECISION_RECALL_MIN_DEN: 0.0279536, RECALL: 0.0279536, MAP: 0.0092367, MRR: 0.0092367, NDCG: 0.0135376, F1: 0.0050825, HIT_RATE: 0.0279536, ARHR: 0.0092367, RMSE: 0.9481027, NOVELTY: 0.0054864, AVERAGE_POPULARITY: 0.6279435, DIVERSITY_MEAN_INTER_LIST: 0.8237612, DIVERSITY_HERFINDAHL: 0.9823327, COVERAGE_ITEM: 0.0177886, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1878228, SHANNON_ENTROPY: 6.3346818, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 1124, 'shrink': 788, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0209212, PRECISION: 0.0036392, PRECISION_RECALL_MIN_DEN: 0.0363924, RECALL: 0.0363924, MAP: 0.0143883, MRR: 0.0143883, NDCG: 0.0194266, F1: 0.0066168, HIT_RATE: 0.0363924, ARHR: 0.0143883, RMSE: 0.9859010, NOVELTY: 0.0050268, AVERAGE_POPULARITY: 0.7827788, DIVERSITY_MEAN_INTER_LIST: 0.7275296, DIVERSITY_HERFINDAHL: 0.9727146, COVERAGE_ITEM: 0.0096783, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2169228, SHANNON_ENTROPY: 5.6732800, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 3436, 'shrink': 2262, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0227379, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0139879, MRR: 0.0139879, NDCG: 0.0206808, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0139879, RMSE: 0.9886711, NOVELTY: 0.0049119, AVERAGE_POPULARITY: 0.8444563, DIVERSITY_MEAN_INTER_LIST: 0.6049958, DIVERSITY_HERFINDAHL: 0.9604677, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3866578, SHANNON_ENTROPY: 4.9825276, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1109, 'shrink': 383, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0203352, PRECISION: 0.0036392, PRECISION_RECALL_MIN_DEN: 0.0363924, RECALL: 0.0363924, MAP: 0.0131388, MRR: 0.0131388, NDCG: 0.0184849, F1: 0.0066168, HIT_RATE: 0.0363924, ARHR: 0.0131388, RMSE: 0.9715407, NOVELTY: 0.0050365, AVERAGE_POPULARITY: 0.7794100, DIVERSITY_MEAN_INTER_LIST: 0.7307999, DIVERSITY_HERFINDAHL: 0.9730414, COVERAGE_ITEM: 0.0107056, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2000822, SHANNON_ENTROPY: 5.7005114, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 1605, 'shrink': 2032, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0215659, PRECISION: 0.0040084, PRECISION_RECALL_MIN_DEN: 0.0400844, RECALL: 0.0400844, MAP: 0.0134939, MRR: 0.0134939, NDCG: 0.0195946, F1: 0.0072881, HIT_RATE: 0.0400844, ARHR: 0.0134939, RMSE: 0.9926237, NOVELTY: 0.0049385, AVERAGE_POPULARITY: 0.8203301, DIVERSITY_MEAN_INTER_LIST: 0.6794727, DIVERSITY_HERFINDAHL: 0.9679114, COVERAGE_ITEM: 0.0050284, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3268516, SHANNON_ENTROPY: 5.3200898, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 405, 'shrink': 1701, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0145335, PRECISION: 0.0024789, PRECISION_RECALL_MIN_DEN: 0.0247890, RECALL: 0.0247890, MAP: 0.0085964, MRR: 0.0085964, NDCG: 0.0123611, F1: 0.0045071, HIT_RATE: 0.0247890, ARHR: 0.0085964, RMSE: 0.9974674, NOVELTY: 0.0056612, AVERAGE_POPULARITY: 0.5696780, DIVERSITY_MEAN_INTER_LIST: 0.8398442, DIVERSITY_HERFINDAHL: 0.9839401, COVERAGE_ITEM: 0.0206542, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1846055, SHANNON_ENTROPY: 6.5115248, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1936, 'shrink': 1551, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0227965, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0140000, MRR: 0.0140000, NDCG: 0.0208175, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0140000, RMSE: 0.9889200, NOVELTY: 0.0049309, AVERAGE_POPULARITY: 0.8269175, DIVERSITY_MEAN_INTER_LIST: 0.6634635, DIVERSITY_HERFINDAHL: 0.9663114, COVERAGE_ITEM: 0.0047040, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3310654, SHANNON_ENTROPY: 5.2383969, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 971, 'shrink': 1385, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0180497, PRECISION: 0.0033228, PRECISION_RECALL_MIN_DEN: 0.0332278, RECALL: 0.0332278, MAP: 0.0114525, MRR: 0.0114525, NDCG: 0.0164446, F1: 0.0060414, HIT_RATE: 0.0332278, ARHR: 0.0114525, RMSE: 0.9930147, NOVELTY: 0.0051260, AVERAGE_POPULARITY: 0.7498484, DIVERSITY_MEAN_INTER_LIST: 0.7543407, DIVERSITY_HERFINDAHL: 0.9753943, COVERAGE_ITEM: 0.0108137, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2168362, SHANNON_ENTROPY: 5.8435137, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 863, 'shrink': 2763, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0172879, PRECISION: 0.0030063, PRECISION_RECALL_MIN_DEN: 0.0300633, RECALL: 0.0300633, MAP: 0.0106599, MRR: 0.0106599, NDCG: 0.0151474, F1: 0.0054661, HIT_RATE: 0.0300633, ARHR: 0.0106599, RMSE: 0.9968962, NOVELTY: 0.0052006, AVERAGE_POPULARITY: 0.7244471, DIVERSITY_MEAN_INTER_LIST: 0.7727609, DIVERSITY_HERFINDAHL: 0.9772353, COVERAGE_ITEM: 0.0109219, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2318352, SHANNON_ENTROPY: 5.9592606, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 1314, 'shrink': 2039, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0220347, PRECISION: 0.0037447, PRECISION_RECALL_MIN_DEN: 0.0374473, RECALL: 0.0374473, MAP: 0.0141359, MRR: 0.0141359, NDCG: 0.0195233, F1: 0.0068086, HIT_RATE: 0.0374473, ARHR: 0.0141359, RMSE: 0.9938318, NOVELTY: 0.0049791, AVERAGE_POPULARITY: 0.8022593, DIVERSITY_MEAN_INTER_LIST: 0.7056091, DIVERSITY_HERFINDAHL: 0.9705237, COVERAGE_ITEM: 0.0072993, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2549563, SHANNON_ENTROPY: 5.5038439, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 1807, 'shrink': 2296, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0223277, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0137290, MRR: 0.0137290, NDCG: 0.0202541, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0137290, RMSE: 0.9929291, NOVELTY: 0.0049325, AVERAGE_POPULARITY: 0.8253027, DIVERSITY_MEAN_INTER_LIST: 0.6681072, DIVERSITY_HERFINDAHL: 0.9667755, COVERAGE_ITEM: 0.0048662, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3249722, SHANNON_ENTROPY: 5.2615247, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1032, 'shrink': 910, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0183427, PRECISION: 0.0033755, PRECISION_RECALL_MIN_DEN: 0.0337553, RECALL: 0.0337553, MAP: 0.0124316, MRR: 0.0124316, NDCG: 0.0172894, F1: 0.0061373, HIT_RATE: 0.0337553, ARHR: 0.0124316, RMSE: 0.9887053, NOVELTY: 0.0050871, AVERAGE_POPULARITY: 0.7625853, DIVERSITY_MEAN_INTER_LIST: 0.7446363, DIVERSITY_HERFINDAHL: 0.9744244, COVERAGE_ITEM: 0.0102190, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2209072, SHANNON_ENTROPY: 5.7845638, 
SearchBayesianSkopt: New best config found. Config 32: {'topK': 2196, 'shrink': 1246, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0234412, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0147307, MRR: 0.0147307, NDCG: 0.0212853, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0147307, RMSE: 0.9849015, NOVELTY: 0.0049278, AVERAGE_POPULARITY: 0.8295731, DIVERSITY_MEAN_INTER_LIST: 0.6551260, DIVERSITY_HERFINDAHL: 0.9654780, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3409562, SHANNON_ENTROPY: 5.1912822, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 2281, 'shrink': 825, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0229723, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0144831, MRR: 0.0144831, NDCG: 0.0209680, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0144831, RMSE: 0.9765792, NOVELTY: 0.0049256, AVERAGE_POPULARITY: 0.8314688, DIVERSITY_MEAN_INTER_LIST: 0.6504288, DIVERSITY_HERFINDAHL: 0.9650086, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3526585, SHANNON_ENTROPY: 5.1653735, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 981, 'shrink': 1987, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0181669, PRECISION: 0.0033755, PRECISION_RECALL_MIN_DEN: 0.0337553, RECALL: 0.0337553, MAP: 0.0115287, MRR: 0.0115287, NDCG: 0.0166198, F1: 0.0061373, HIT_RATE: 0.0337553, ARHR: 0.0115287, RMSE: 0.9950663, NOVELTY: 0.0051200, AVERAGE_POPULARITY: 0.7519732, DIVERSITY_MEAN_INTER_LIST: 0.7527387, DIVERSITY_HERFINDAHL: 0.9752342, COVERAGE_ITEM: 0.0103812, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2236653, SHANNON_ENTROPY: 5.8296761, 
