SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0420684, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0103421, MRR: 0.0259361, NDCG: 0.0197417, F1: 0.0125145, HIT_RATE: 0.0789256, ARHR: 0.0265429, RMSE: 0.9805530, NOVELTY: 0.0049473, AVERAGE_POPULARITY: 0.8224781, DIVERSITY_MEAN_INTER_LIST: 0.6498458, DIVERSITY_HERFINDAHL: 0.9649711, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2532283, SHANNON_ENTROPY: 5.2173553, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 2398, 'shrink': 59, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0416736, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0102931, MRR: 0.0256601, NDCG: 0.0196687, F1: 0.0125434, HIT_RATE: 0.0791322, ARHR: 0.0263839, RMSE: 0.8136373, NOVELTY: 0.0049416, AVERAGE_POPULARITY: 0.8277379, DIVERSITY_MEAN_INTER_LIST: 0.6325984, DIVERSITY_HERFINDAHL: 0.9632468, COVERAGE_ITEM: 0.0051365, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2830071, SHANNON_ENTROPY: 5.1368362, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 3219, 'shrink': 322, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428180, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0303719, RECALL: 0.0303719, MAP: 0.0106662, MRR: 0.0267266, NDCG: 0.0201286, F1: 0.0126331, HIT_RATE: 0.0797521, ARHR: 0.0274552, RMSE: 0.9375279, NOVELTY: 0.0049298, AVERAGE_POPULARITY: 0.8388302, DIVERSITY_MEAN_INTER_LIST: 0.5933607, DIVERSITY_HERFINDAHL: 0.9593238, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3135595, SHANNON_ENTROPY: 4.9711287, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 2759, 'shrink': 85, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0417827, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0298554, RECALL: 0.0298554, MAP: 0.0105209, MRR: 0.0262712, NDCG: 0.0197792, F1: 0.0123551, HIT_RATE: 0.0778926, ARHR: 0.0270700, RMSE: 0.8332871, NOVELTY: 0.0049360, AVERAGE_POPULARITY: 0.8330543, DIVERSITY_MEAN_INTER_LIST: 0.6131616, DIVERSITY_HERFINDAHL: 0.9613035, COVERAGE_ITEM: 0.0045418, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3040515, SHANNON_ENTROPY: 5.0604019, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1718, 'shrink': 1862, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418991, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0304408, RECALL: 0.0304408, MAP: 0.0101441, MRR: 0.0254594, NDCG: 0.0196311, F1: 0.0126909, HIT_RATE: 0.0801653, ARHR: 0.0261127, RMSE: 0.9933837, NOVELTY: 0.0049569, AVERAGE_POPULARITY: 0.8142265, DIVERSITY_MEAN_INTER_LIST: 0.6725257, DIVERSITY_HERFINDAHL: 0.9672387, COVERAGE_ITEM: 0.0070289, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2355344, SHANNON_ENTROPY: 5.3326884, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 782, 'shrink': 1772, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0376351, PRECISION: 0.0073760, PRECISION_RECALL_MIN_DEN: 0.0280992, RECALL: 0.0280992, MAP: 0.0094544, MRR: 0.0236281, NDCG: 0.0181525, F1: 0.0116848, HIT_RATE: 0.0737603, ARHR: 0.0241660, RMSE: 0.9967427, NOVELTY: 0.0050314, AVERAGE_POPULARITY: 0.7567985, DIVERSITY_MEAN_INTER_LIST: 0.7736263, DIVERSITY_HERFINDAHL: 0.9773466, COVERAGE_ITEM: 0.0154096, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1761411, SHANNON_ENTROPY: 6.0365119, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 519, 'shrink': 1584, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0353632, PRECISION: 0.0066942, PRECISION_RECALL_MIN_DEN: 0.0256198, RECALL: 0.0256198, MAP: 0.0085375, MRR: 0.0217852, NDCG: 0.0165553, F1: 0.0106149, HIT_RATE: 0.0669421, ARHR: 0.0221252, RMSE: 0.9976124, NOVELTY: 0.0050921, AVERAGE_POPULARITY: 0.7175964, DIVERSITY_MEAN_INTER_LIST: 0.8179948, DIVERSITY_HERFINDAHL: 0.9817826, COVERAGE_ITEM: 0.0245472, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1522659, SHANNON_ENTROPY: 6.4587132, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 968, 'shrink': 1446, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0404727, PRECISION: 0.0077273, PRECISION_RECALL_MIN_DEN: 0.0292700, RECALL: 0.0292700, MAP: 0.0101079, MRR: 0.0253978, NDCG: 0.0192247, F1: 0.0122267, HIT_RATE: 0.0772727, ARHR: 0.0260221, RMSE: 0.9950581, NOVELTY: 0.0050082, AVERAGE_POPULARITY: 0.7734096, DIVERSITY_MEAN_INTER_LIST: 0.7513983, DIVERSITY_HERFINDAHL: 0.9751243, COVERAGE_ITEM: 0.0128143, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1840472, SHANNON_ENTROPY: 5.8447615, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'topK': 995, 'shrink': 1898, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0407609, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0289256, RECALL: 0.0289256, MAP: 0.0100315, MRR: 0.0251399, NDCG: 0.0190559, F1: 0.0120932, HIT_RATE: 0.0764463, ARHR: 0.0257843, RMSE: 0.9961160, NOVELTY: 0.0050044, AVERAGE_POPULARITY: 0.7760240, DIVERSITY_MEAN_INTER_LIST: 0.7480253, DIVERSITY_HERFINDAHL: 0.9747871, COVERAGE_ITEM: 0.0120573, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1908722, SHANNON_ENTROPY: 5.8116179, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'topK': 1832, 'shrink': 963, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0421459, PRECISION: 0.0081612, PRECISION_RECALL_MIN_DEN: 0.0309917, RECALL: 0.0309917, MAP: 0.0102023, MRR: 0.0256479, NDCG: 0.0198627, F1: 0.0129200, HIT_RATE: 0.0816116, ARHR: 0.0262957, RMSE: 0.9865666, NOVELTY: 0.0049535, AVERAGE_POPULARITY: 0.8171399, DIVERSITY_MEAN_INTER_LIST: 0.6653307, DIVERSITY_HERFINDAHL: 0.9665193, COVERAGE_ITEM: 0.0066504, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2427996, SHANNON_ENTROPY: 5.2944277, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'topK': 1451, 'shrink': 257, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0412655, PRECISION: 0.0081612, PRECISION_RECALL_MIN_DEN: 0.0309229, RECALL: 0.0309229, MAP: 0.0101591, MRR: 0.0255897, NDCG: 0.0197846, F1: 0.0129140, HIT_RATE: 0.0816116, ARHR: 0.0262305, RMSE: 0.9604501, NOVELTY: 0.0049698, AVERAGE_POPULARITY: 0.8034277, DIVERSITY_MEAN_INTER_LIST: 0.6986133, DIVERSITY_HERFINDAHL: 0.9698469, COVERAGE_ITEM: 0.0085969, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2132588, SHANNON_ENTROPY: 5.4822400, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'topK': 1716, 'shrink': 1733, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0417843, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0304752, RECALL: 0.0304752, MAP: 0.0101409, MRR: 0.0254409, NDCG: 0.0196305, F1: 0.0126939, HIT_RATE: 0.0801653, ARHR: 0.0260941, RMSE: 0.9929012, NOVELTY: 0.0049566, AVERAGE_POPULARITY: 0.8144029, DIVERSITY_MEAN_INTER_LIST: 0.6724710, DIVERSITY_HERFINDAHL: 0.9672332, COVERAGE_ITEM: 0.0069749, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2367575, SHANNON_ENTROPY: 5.3289151, 
SearchBayesianSkopt: New best config found. Config 39: {'topK': 3586, 'shrink': 2153, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0430916, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0310606, RECALL: 0.0310606, MAP: 0.0109741, MRR: 0.0274303, NDCG: 0.0206014, F1: 0.0128481, HIT_RATE: 0.0809917, ARHR: 0.0281353, RMSE: 0.9893034, NOVELTY: 0.0049258, AVERAGE_POPULARITY: 0.8425148, DIVERSITY_MEAN_INTER_LIST: 0.5805148, DIVERSITY_HERFINDAHL: 0.9580395, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3100930, SHANNON_ENTROPY: 4.9125752, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'topK': 1292, 'shrink': 2089, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0418858, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0101026, MRR: 0.0255292, NDCG: 0.0195542, F1: 0.0125953, HIT_RATE: 0.0795455, ARHR: 0.0260820, RMSE: 0.9954386, NOVELTY: 0.0049780, AVERAGE_POPULARITY: 0.7965210, DIVERSITY_MEAN_INTER_LIST: 0.7129765, DIVERSITY_HERFINDAHL: 0.9712829, COVERAGE_ITEM: 0.0094620, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2051221, SHANNON_ENTROPY: 5.5660137, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'topK': 1866, 'shrink': 2961, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0412836, PRECISION: 0.0081198, PRECISION_RECALL_MIN_DEN: 0.0308540, RECALL: 0.0308540, MAP: 0.0100935, MRR: 0.0253797, NDCG: 0.0196965, F1: 0.0128563, HIT_RATE: 0.0811983, ARHR: 0.0260293, RMSE: 0.9955231, NOVELTY: 0.0049527, AVERAGE_POPULARITY: 0.8178560, DIVERSITY_MEAN_INTER_LIST: 0.6630024, DIVERSITY_HERFINDAHL: 0.9662865, COVERAGE_ITEM: 0.0067586, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2371593, SHANNON_ENTROPY: 5.2835172, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'topK': 2508, 'shrink': 1941, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0416087, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0105118, MRR: 0.0261617, NDCG: 0.0198321, F1: 0.0124826, HIT_RATE: 0.0787190, ARHR: 0.0269578, RMSE: 0.9911693, NOVELTY: 0.0049404, AVERAGE_POPULARITY: 0.8288560, DIVERSITY_MEAN_INTER_LIST: 0.6279608, DIVERSITY_HERFINDAHL: 0.9627831, COVERAGE_ITEM: 0.0049202, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2912774, SHANNON_ENTROPY: 5.1150099, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'topK': 2861, 'shrink': 165, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414902, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0304752, RECALL: 0.0304752, MAP: 0.0103848, MRR: 0.0260885, NDCG: 0.0198543, F1: 0.0126421, HIT_RATE: 0.0797521, ARHR: 0.0268709, RMSE: 0.8956319, NOVELTY: 0.0049345, AVERAGE_POPULARITY: 0.8344554, DIVERSITY_MEAN_INTER_LIST: 0.6082023, DIVERSITY_HERFINDAHL: 0.9608077, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3112432, SHANNON_ENTROPY: 5.0397470, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'topK': 3234, 'shrink': 320, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0427836, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0106247, MRR: 0.0266537, NDCG: 0.0200239, F1: 0.0125345, HIT_RATE: 0.0791322, ARHR: 0.0273564, RMSE: 0.9369518, NOVELTY: 0.0049295, AVERAGE_POPULARITY: 0.8391151, DIVERSITY_MEAN_INTER_LIST: 0.5924919, DIVERSITY_HERFINDAHL: 0.9592369, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3127638, SHANNON_ENTROPY: 4.9669004, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'topK': 1158, 'shrink': 941, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0403262, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0290634, RECALL: 0.0290634, MAP: 0.0100435, MRR: 0.0250976, NDCG: 0.0190759, F1: 0.0121052, HIT_RATE: 0.0764463, ARHR: 0.0257452, RMSE: 0.9909431, NOVELTY: 0.0049879, AVERAGE_POPULARITY: 0.7888008, DIVERSITY_MEAN_INTER_LIST: 0.7271020, DIVERSITY_HERFINDAHL: 0.9726952, COVERAGE_ITEM: 0.0105975, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1954185, SHANNON_ENTROPY: 5.6600470, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'topK': 1098, 'shrink': 1475, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0408642, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0296488, RECALL: 0.0296488, MAP: 0.0100656, MRR: 0.0252975, NDCG: 0.0193164, F1: 0.0123891, HIT_RATE: 0.0783058, ARHR: 0.0259430, RMSE: 0.9944807, NOVELTY: 0.0049926, AVERAGE_POPULARITY: 0.7850708, DIVERSITY_MEAN_INTER_LIST: 0.7335547, DIVERSITY_HERFINDAHL: 0.9733403, COVERAGE_ITEM: 0.0116248, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1838275, SHANNON_ENTROPY: 5.7048530, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'topK': 3533, 'shrink': 2615, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0431002, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308540, RECALL: 0.0308540, MAP: 0.0108698, MRR: 0.0270547, NDCG: 0.0204181, F1: 0.0127525, HIT_RATE: 0.0803719, ARHR: 0.0278105, RMSE: 0.9912830, NOVELTY: 0.0049263, AVERAGE_POPULARITY: 0.8420571, DIVERSITY_MEAN_INTER_LIST: 0.5824123, DIVERSITY_HERFINDAHL: 0.9582292, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3157994, SHANNON_ENTROPY: 4.9204570, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'topK': 3778, 'shrink': 190, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0429742, PRECISION: 0.0082645, PRECISION_RECALL_MIN_DEN: 0.0316804, RECALL: 0.0316804, MAP: 0.0107447, MRR: 0.0269400, NDCG: 0.0205640, F1: 0.0131091, HIT_RATE: 0.0826446, ARHR: 0.0276045, RMSE: 0.8866524, NOVELTY: 0.0049238, AVERAGE_POPULARITY: 0.8443900, DIVERSITY_MEAN_INTER_LIST: 0.5739137, DIVERSITY_HERFINDAHL: 0.9573795, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3262531, SHANNON_ENTROPY: 4.8843571, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'topK': 1733, 'shrink': 1006, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0417872, PRECISION: 0.0080992, PRECISION_RECALL_MIN_DEN: 0.0307851, RECALL: 0.0307851, MAP: 0.0101358, MRR: 0.0253727, NDCG: 0.0197063, F1: 0.0128244, HIT_RATE: 0.0809917, ARHR: 0.0260404, RMSE: 0.9877370, NOVELTY: 0.0049560, AVERAGE_POPULARITY: 0.8149452, DIVERSITY_MEAN_INTER_LIST: 0.6712875, DIVERSITY_HERFINDAHL: 0.9671149, COVERAGE_ITEM: 0.0068127, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2416932, SHANNON_ENTROPY: 5.3247499, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'topK': 2750, 'shrink': 1186, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0417497, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0299931, RECALL: 0.0299931, MAP: 0.0106702, MRR: 0.0265869, NDCG: 0.0199475, F1: 0.0123929, HIT_RATE: 0.0780992, ARHR: 0.0273894, RMSE: 0.9844894, NOVELTY: 0.0049361, AVERAGE_POPULARITY: 0.8330074, DIVERSITY_MEAN_INTER_LIST: 0.6132999, DIVERSITY_HERFINDAHL: 0.9613173, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3078375, SHANNON_ENTROPY: 5.0612034, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'topK': 3802, 'shrink': 854, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0428594, PRECISION: 0.0082851, PRECISION_RECALL_MIN_DEN: 0.0317493, RECALL: 0.0317493, MAP: 0.0107610, MRR: 0.0269899, NDCG: 0.0205955, F1: 0.0131410, HIT_RATE: 0.0828512, ARHR: 0.0276415, RMSE: 0.9720921, NOVELTY: 0.0049236, AVERAGE_POPULARITY: 0.8446282, DIVERSITY_MEAN_INTER_LIST: 0.5730071, DIVERSITY_HERFINDAHL: 0.9572889, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3254743, SHANNON_ENTROPY: 4.8809836, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'topK': 2632, 'shrink': 600, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0415261, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0103685, MRR: 0.0259584, NDCG: 0.0197731, F1: 0.0125783, HIT_RATE: 0.0793388, ARHR: 0.0267396, RMSE: 0.9708104, NOVELTY: 0.0049380, AVERAGE_POPULARITY: 0.8311943, DIVERSITY_MEAN_INTER_LIST: 0.6197866, DIVERSITY_HERFINDAHL: 0.9619659, COVERAGE_ITEM: 0.0045958, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3052350, SHANNON_ENTROPY: 5.0840370, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'topK': 3186, 'shrink': 1580, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0426659, PRECISION: 0.0080165, PRECISION_RECALL_MIN_DEN: 0.0305441, RECALL: 0.0305441, MAP: 0.0106876, MRR: 0.0267278, NDCG: 0.0201884, F1: 0.0126999, HIT_RATE: 0.0801653, ARHR: 0.0274765, RMSE: 0.9867963, NOVELTY: 0.0049304, AVERAGE_POPULARITY: 0.8382847, DIVERSITY_MEAN_INTER_LIST: 0.5954151, DIVERSITY_HERFINDAHL: 0.9595292, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3074731, SHANNON_ENTROPY: 4.9800818, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'topK': 2850, 'shrink': 2275, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0415361, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0303030, RECALL: 0.0303030, MAP: 0.0103555, MRR: 0.0260110, NDCG: 0.0197773, F1: 0.0125753, HIT_RATE: 0.0793388, ARHR: 0.0267934, RMSE: 0.9916211, NOVELTY: 0.0049348, AVERAGE_POPULARITY: 0.8342073, DIVERSITY_MEAN_INTER_LIST: 0.6089587, DIVERSITY_HERFINDAHL: 0.9608833, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3081066, SHANNON_ENTROPY: 5.0428568, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'topK': 2819, 'shrink': 2155, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0418575, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0303030, RECALL: 0.0303030, MAP: 0.0105579, MRR: 0.0264254, NDCG: 0.0199686, F1: 0.0125753, HIT_RATE: 0.0793388, ARHR: 0.0272233, RMSE: 0.9912389, NOVELTY: 0.0049350, AVERAGE_POPULARITY: 0.8340326, DIVERSITY_MEAN_INTER_LIST: 0.6099054, DIVERSITY_HERFINDAHL: 0.9609779, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3051186, SHANNON_ENTROPY: 5.0466867, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'topK': 3888, 'shrink': 2414, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0430431, PRECISION: 0.0082645, PRECISION_RECALL_MIN_DEN: 0.0316116, RECALL: 0.0316116, MAP: 0.0106695, MRR: 0.0267166, NDCG: 0.0204723, F1: 0.0131032, HIT_RATE: 0.0826446, ARHR: 0.0273782, RMSE: 0.9898117, NOVELTY: 0.0049233, AVERAGE_POPULARITY: 0.8448976, DIVERSITY_MEAN_INTER_LIST: 0.5712706, DIVERSITY_HERFINDAHL: 0.9571153, COVERAGE_ITEM: 0.0037307, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3288843, SHANNON_ENTROPY: 4.8749986, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'topK': 1608, 'shrink': 2671, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0417661, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0301997, RECALL: 0.0301997, MAP: 0.0100557, MRR: 0.0252116, NDCG: 0.0194818, F1: 0.0126182, HIT_RATE: 0.0797521, ARHR: 0.0258604, RMSE: 0.9956372, NOVELTY: 0.0049605, AVERAGE_POPULARITY: 0.8109983, DIVERSITY_MEAN_INTER_LIST: 0.6815073, DIVERSITY_HERFINDAHL: 0.9681366, COVERAGE_ITEM: 0.0075696, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2258335, SHANNON_ENTROPY: 5.3797959, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'topK': 193, 'shrink': 2591, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0257264, PRECISION: 0.0048347, PRECISION_RECALL_MIN_DEN: 0.0184229, RECALL: 0.0184229, MAP: 0.0062115, MRR: 0.0158119, NDCG: 0.0119958, F1: 0.0076594, HIT_RATE: 0.0483471, ARHR: 0.0160044, RMSE: 0.9994944, NOVELTY: 0.0055565, AVERAGE_POPULARITY: 0.5309918, DIVERSITY_MEAN_INTER_LIST: 0.9240399, DIVERSITY_HERFINDAHL: 0.9923849, COVERAGE_ITEM: 0.0839146, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1514174, SHANNON_ENTROPY: 8.0300380, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'topK': 731, 'shrink': 718, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0386230, PRECISION: 0.0072314, PRECISION_RECALL_MIN_DEN: 0.0274449, RECALL: 0.0274449, MAP: 0.0095366, MRR: 0.0241280, NDCG: 0.0181263, F1: 0.0114467, HIT_RATE: 0.0723140, ARHR: 0.0246532, RMSE: 0.9925259, NOVELTY: 0.0050404, AVERAGE_POPULARITY: 0.7506545, DIVERSITY_MEAN_INTER_LIST: 0.7811137, DIVERSITY_HERFINDAHL: 0.9780952, COVERAGE_ITEM: 0.0161665, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1773860, SHANNON_ENTROPY: 6.1083897, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'topK': 1414, 'shrink': 543, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0421078, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0305096, RECALL: 0.0305096, MAP: 0.0100333, MRR: 0.0253252, NDCG: 0.0195762, F1: 0.0127487, HIT_RATE: 0.0805785, ARHR: 0.0259481, RMSE: 0.9812335, NOVELTY: 0.0049712, AVERAGE_POPULARITY: 0.8020238, DIVERSITY_MEAN_INTER_LIST: 0.7020639, DIVERSITY_HERFINDAHL: 0.9701919, COVERAGE_ITEM: 0.0087591, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2118382, SHANNON_ENTROPY: 5.5001758, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'topK': 2074, 'shrink': 2245, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0419766, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0301309, RECALL: 0.0301309, MAP: 0.0102927, MRR: 0.0258188, NDCG: 0.0196786, F1: 0.0125086, HIT_RATE: 0.0789256, ARHR: 0.0264256, RMSE: 0.9935215, NOVELTY: 0.0049472, AVERAGE_POPULARITY: 0.8225802, DIVERSITY_MEAN_INTER_LIST: 0.6494401, DIVERSITY_HERFINDAHL: 0.9649306, COVERAGE_ITEM: 0.0060016, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2551992, SHANNON_ENTROPY: 5.2156602, 
SearchBayesianSkopt: Config 62 is suboptimal. Config: {'topK': 1861, 'shrink': 1530, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0414055, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0305441, RECALL: 0.0305441, MAP: 0.0101380, MRR: 0.0255502, NDCG: 0.0196714, F1: 0.0127517, HIT_RATE: 0.0805785, ARHR: 0.0261674, RMSE: 0.9913917, NOVELTY: 0.0049528, AVERAGE_POPULARITY: 0.8176823, DIVERSITY_MEAN_INTER_LIST: 0.6635506, DIVERSITY_HERFINDAHL: 0.9663414, COVERAGE_ITEM: 0.0067045, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2396337, SHANNON_ENTROPY: 5.2871047, 
