SearchBayesianSkopt: New best config found. Config 0: {'topK': 730, 'shrink': 1798, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0217677, PRECISION: 0.0038850, PRECISION_RECALL_MIN_DEN: 0.0129500, RECALL: 0.0129500, MAP: 0.0042682, MRR: 0.0126870, NDCG: 0.0088197, F1: 0.0059769, HIT_RATE: 0.0388499, ARHR: 0.0127458, RMSE: 0.9994333, NOVELTY: 0.0058926, AVERAGE_POPULARITY: 0.3949394, DIVERSITY_MEAN_INTER_LIST: 0.9384291, DIVERSITY_HERFINDAHL: 0.9938223, COVERAGE_ITEM: 0.0921871, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2150514, SHANNON_ENTROPY: 8.5888887, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0414960, PRECISION: 0.0080553, PRECISION_RECALL_MIN_DEN: 0.0268510, RECALL: 0.0268510, MAP: 0.0087251, MRR: 0.0252626, NDCG: 0.0179728, F1: 0.0123928, HIT_RATE: 0.0805531, ARHR: 0.0257189, RMSE: 0.9106959, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.7324329, DIVERSITY_MEAN_INTER_LIST: 0.7083841, DIVERSITY_HERFINDAHL: 0.9708229, COVERAGE_ITEM: 0.0226548, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1226854, SHANNON_ENTROPY: 5.8890243, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0032192, PRECISION: 0.0005487, PRECISION_RECALL_MIN_DEN: 0.0018291, RECALL: 0.0018291, MAP: 0.0006127, MRR: 0.0018381, NDCG: 0.0012614, F1: 0.0008442, HIT_RATE: 0.0054873, ARHR: 0.0018381, RMSE: 0.9994417, NOVELTY: 0.0064841, AVERAGE_POPULARITY: 0.0796117, DIVERSITY_MEAN_INTER_LIST: 0.7346729, DIVERSITY_HERFINDAHL: 0.9734512, COVERAGE_ITEM: 0.2161665, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2768141, SHANNON_ENTROPY: 8.2797174, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 1967, 'shrink': 1990, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0366626, PRECISION: 0.0068701, PRECISION_RECALL_MIN_DEN: 0.0229002, RECALL: 0.0229002, MAP: 0.0078806, MRR: 0.0227048, NDCG: 0.0157880, F1: 0.0105693, HIT_RATE: 0.0687006, ARHR: 0.0231733, RMSE: 0.9980820, NOVELTY: 0.0053370, AVERAGE_POPULARITY: 0.6272613, DIVERSITY_MEAN_INTER_LIST: 0.7799106, DIVERSITY_HERFINDAHL: 0.9779739, COVERAGE_ITEM: 0.0393079, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1613018, SHANNON_ENTROPY: 6.7690580, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 1997, 'shrink': 1983, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0366580, PRECISION: 0.0067384, PRECISION_RECALL_MIN_DEN: 0.0224612, RECALL: 0.0224612, MAP: 0.0077978, MRR: 0.0225650, NDCG: 0.0155855, F1: 0.0103667, HIT_RATE: 0.0673837, ARHR: 0.0229793, RMSE: 0.9980388, NOVELTY: 0.0053279, AVERAGE_POPULARITY: 0.6307121, DIVERSITY_MEAN_INTER_LIST: 0.7763847, DIVERSITY_HERFINDAHL: 0.9776214, COVERAGE_ITEM: 0.0384969, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1615864, SHANNON_ENTROPY: 6.7392229, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 1990, 'shrink': 65, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0391456, PRECISION: 0.0074627, PRECISION_RECALL_MIN_DEN: 0.0248756, RECALL: 0.0248756, MAP: 0.0084433, MRR: 0.0243569, NDCG: 0.0170233, F1: 0.0114811, HIT_RATE: 0.0746269, ARHR: 0.0248434, RMSE: 0.9396921, NOVELTY: 0.0052305, AVERAGE_POPULARITY: 0.6760327, DIVERSITY_MEAN_INTER_LIST: 0.7445003, DIVERSITY_HERFINDAHL: 0.9744337, COVERAGE_ITEM: 0.0339011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1374708, SHANNON_ENTROPY: 6.3786323, 
SearchBayesianSkopt: New best config found. Config 21: {'topK': 1986, 'shrink': 10, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0424257, PRECISION: 0.0081212, PRECISION_RECALL_MIN_DEN: 0.0270705, RECALL: 0.0270705, MAP: 0.0089677, MRR: 0.0259001, NDCG: 0.0183000, F1: 0.0124941, HIT_RATE: 0.0812116, ARHR: 0.0264015, RMSE: 0.8602061, NOVELTY: 0.0051292, AVERAGE_POPULARITY: 0.7173919, DIVERSITY_MEAN_INTER_LIST: 0.7187695, DIVERSITY_HERFINDAHL: 0.9718612, COVERAGE_ITEM: 0.0298459, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1138480, SHANNON_ENTROPY: 6.0516575, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0414960, PRECISION: 0.0080553, PRECISION_RECALL_MIN_DEN: 0.0268510, RECALL: 0.0268510, MAP: 0.0087251, MRR: 0.0252626, NDCG: 0.0179728, F1: 0.0123928, HIT_RATE: 0.0805531, ARHR: 0.0257189, RMSE: 0.9106959, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.7324329, DIVERSITY_MEAN_INTER_LIST: 0.7083841, DIVERSITY_HERFINDAHL: 0.9708229, COVERAGE_ITEM: 0.0226548, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1226854, SHANNON_ENTROPY: 5.8890243, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1994, 'shrink': 1977, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0369369, PRECISION: 0.0068262, PRECISION_RECALL_MIN_DEN: 0.0227539, RECALL: 0.0227539, MAP: 0.0078883, MRR: 0.0228615, NDCG: 0.0157786, F1: 0.0105018, HIT_RATE: 0.0682616, ARHR: 0.0232632, RMSE: 0.9980359, NOVELTY: 0.0053294, AVERAGE_POPULARITY: 0.6301973, DIVERSITY_MEAN_INTER_LIST: 0.7767734, DIVERSITY_HERFINDAHL: 0.9776603, COVERAGE_ITEM: 0.0384969, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1620700, SHANNON_ENTROPY: 6.7432752, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 7, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0024632, PRECISION: 0.0003951, PRECISION_RECALL_MIN_DEN: 0.0013169, RECALL: 0.0013169, MAP: 0.0005027, MRR: 0.0015082, NDCG: 0.0009755, F1: 0.0006078, HIT_RATE: 0.0039508, ARHR: 0.0015082, RMSE: 0.9997605, NOVELTY: 0.0065331, AVERAGE_POPULARITY: 0.0463621, DIVERSITY_MEAN_INTER_LIST: 0.5717911, DIVERSITY_HERFINDAHL: 0.9571666, COVERAGE_ITEM: 0.1822655, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2187015, SHANNON_ENTROPY: 7.0150186, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414960, PRECISION: 0.0080553, PRECISION_RECALL_MIN_DEN: 0.0268510, RECALL: 0.0268510, MAP: 0.0087251, MRR: 0.0252626, NDCG: 0.0179728, F1: 0.0123928, HIT_RATE: 0.0805531, ARHR: 0.0257189, RMSE: 0.9106959, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.7324329, DIVERSITY_MEAN_INTER_LIST: 0.7083841, DIVERSITY_HERFINDAHL: 0.9708229, COVERAGE_ITEM: 0.0226548, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1226854, SHANNON_ENTROPY: 5.8890243, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 1981, 'shrink': 1998, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0364339, PRECISION: 0.0068042, PRECISION_RECALL_MIN_DEN: 0.0226807, RECALL: 0.0226807, MAP: 0.0078805, MRR: 0.0227942, NDCG: 0.0157292, F1: 0.0104680, HIT_RATE: 0.0680421, ARHR: 0.0232179, RMSE: 0.9980741, NOVELTY: 0.0053323, AVERAGE_POPULARITY: 0.6290083, DIVERSITY_MEAN_INTER_LIST: 0.7779685, DIVERSITY_HERFINDAHL: 0.9777798, COVERAGE_ITEM: 0.0392539, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1602707, SHANNON_ENTROPY: 6.7549702, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 1986, 'shrink': 1971, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0364995, PRECISION: 0.0068042, PRECISION_RECALL_MIN_DEN: 0.0226807, RECALL: 0.0226807, MAP: 0.0078261, MRR: 0.0226121, NDCG: 0.0156736, F1: 0.0104680, HIT_RATE: 0.0680421, ARHR: 0.0230451, RMSE: 0.9980401, NOVELTY: 0.0053316, AVERAGE_POPULARITY: 0.6292910, DIVERSITY_MEAN_INTER_LIST: 0.7775086, DIVERSITY_HERFINDAHL: 0.9777338, COVERAGE_ITEM: 0.0389835, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1609526, SHANNON_ENTROPY: 6.7508665, 
SearchBayesianSkopt: New best config found. Config 28: {'topK': 1994, 'shrink': 2, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0428419, PRECISION: 0.0079456, PRECISION_RECALL_MIN_DEN: 0.0264852, RECALL: 0.0264852, MAP: 0.0091113, MRR: 0.0263465, NDCG: 0.0182823, F1: 0.0122239, HIT_RATE: 0.0794557, ARHR: 0.0268402, RMSE: 0.8852276, NOVELTY: 0.0050852, AVERAGE_POPULARITY: 0.7336338, DIVERSITY_MEAN_INTER_LIST: 0.7073057, DIVERSITY_HERFINDAHL: 0.9707150, COVERAGE_ITEM: 0.0221141, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1260562, SHANNON_ENTROPY: 5.8891212, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0414960, PRECISION: 0.0080553, PRECISION_RECALL_MIN_DEN: 0.0268510, RECALL: 0.0268510, MAP: 0.0087251, MRR: 0.0252626, NDCG: 0.0179728, F1: 0.0123928, HIT_RATE: 0.0805531, ARHR: 0.0257189, RMSE: 0.9106959, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.7324329, DIVERSITY_MEAN_INTER_LIST: 0.7083841, DIVERSITY_HERFINDAHL: 0.9708229, COVERAGE_ITEM: 0.0226548, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1226854, SHANNON_ENTROPY: 5.8890243, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 11, 'shrink': 1993, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0007072, PRECISION: 0.0001097, PRECISION_RECALL_MIN_DEN: 0.0003658, RECALL: 0.0003658, MAP: 0.0001396, MRR: 0.0004189, NDCG: 0.0002712, F1: 0.0001688, HIT_RATE: 0.0010975, ARHR: 0.0004189, RMSE: 0.9999995, NOVELTY: 0.0065603, AVERAGE_POPULARITY: 0.0218794, DIVERSITY_MEAN_INTER_LIST: 0.4347339, DIVERSITY_HERFINDAHL: 0.9434638, COVERAGE_ITEM: 0.0861314, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1621325, SHANNON_ENTROPY: 5.8269107, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 1989, 'shrink': 1993, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0370589, PRECISION: 0.0068262, PRECISION_RECALL_MIN_DEN: 0.0227539, RECALL: 0.0227539, MAP: 0.0079067, MRR: 0.0229168, NDCG: 0.0158001, F1: 0.0105018, HIT_RATE: 0.0682616, ARHR: 0.0233185, RMSE: 0.9980589, NOVELTY: 0.0053297, AVERAGE_POPULARITY: 0.6295928, DIVERSITY_MEAN_INTER_LIST: 0.7774523, DIVERSITY_HERFINDAHL: 0.9777282, COVERAGE_ITEM: 0.0388754, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1613638, SHANNON_ENTROPY: 6.7498048, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'topK': 2000, 'shrink': 0, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0414960, PRECISION: 0.0080553, PRECISION_RECALL_MIN_DEN: 0.0268510, RECALL: 0.0268510, MAP: 0.0087251, MRR: 0.0252626, NDCG: 0.0179728, F1: 0.0123928, HIT_RATE: 0.0805531, ARHR: 0.0257189, RMSE: 0.9106959, NOVELTY: 0.0050900, AVERAGE_POPULARITY: 0.7324329, DIVERSITY_MEAN_INTER_LIST: 0.7083841, DIVERSITY_HERFINDAHL: 0.9708229, COVERAGE_ITEM: 0.0226548, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1226854, SHANNON_ENTROPY: 5.8890243, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'topK': 2000, 'shrink': 1989, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0368958, PRECISION: 0.0068701, PRECISION_RECALL_MIN_DEN: 0.0229002, RECALL: 0.0229002, MAP: 0.0078666, MRR: 0.0226682, NDCG: 0.0157813, F1: 0.0105693, HIT_RATE: 0.0687006, ARHR: 0.0231340, RMSE: 0.9980398, NOVELTY: 0.0053263, AVERAGE_POPULARITY: 0.6309294, DIVERSITY_MEAN_INTER_LIST: 0.7761345, DIVERSITY_HERFINDAHL: 0.9775964, COVERAGE_ITEM: 0.0386050, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1611261, SHANNON_ENTROPY: 6.7382775, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'topK': 1997, 'shrink': 1983, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0366580, PRECISION: 0.0067384, PRECISION_RECALL_MIN_DEN: 0.0224612, RECALL: 0.0224612, MAP: 0.0077978, MRR: 0.0225650, NDCG: 0.0155855, F1: 0.0103667, HIT_RATE: 0.0673837, ARHR: 0.0229793, RMSE: 0.9980388, NOVELTY: 0.0053279, AVERAGE_POPULARITY: 0.6307121, DIVERSITY_MEAN_INTER_LIST: 0.7763847, DIVERSITY_HERFINDAHL: 0.9776214, COVERAGE_ITEM: 0.0384969, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1615864, SHANNON_ENTROPY: 6.7392229, 
