SearchBayesianSkopt: New best config found. Config 0: {'topK': 970, 'shrink': 775, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8651230387103195, 'tversky_beta': 1.7596367355916767} - results: ROC_AUC: 0.0218608, PRECISION: 0.0040588, PRECISION_RECALL_MIN_DEN: 0.0135294, RECALL: 0.0135294, MAP: 0.0048486, MRR: 0.0139826, NDCG: 0.0095357, F1: 0.0062443, HIT_RATE: 0.0405881, ARHR: 0.0142643, RMSE: 0.9950071, NOVELTY: 0.0063286, AVERAGE_POPULARITY: 0.1002529, DIVERSITY_MEAN_INTER_LIST: 0.9937159, DIVERSITY_HERFINDAHL: 0.9993655, COVERAGE_ITEM: 0.6833198, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2427683, SHANNON_ENTROPY: 11.7197970, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 972, 'shrink': 1443, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.07930561234888846, 'tversky_beta': 1.8570072254973868} - results: ROC_AUC: 0.0218681, PRECISION: 0.0040156, PRECISION_RECALL_MIN_DEN: 0.0133852, RECALL: 0.0133852, MAP: 0.0048851, MRR: 0.0141967, NDCG: 0.0095429, F1: 0.0061778, HIT_RATE: 0.0401557, ARHR: 0.0144260, RMSE: 0.9972989, NOVELTY: 0.0063286, AVERAGE_POPULARITY: 0.1002030, DIVERSITY_MEAN_INTER_LIST: 0.9937161, DIVERSITY_HERFINDAHL: 0.9993655, COVERAGE_ITEM: 0.6845634, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2424114, SHANNON_ENTROPY: 11.7197163, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0202739, PRECISION: 0.0036511, PRECISION_RECALL_MIN_DEN: 0.0121703, RECALL: 0.0121703, MAP: 0.0046138, MRR: 0.0133943, NDCG: 0.0088620, F1: 0.0056170, HIT_RATE: 0.0365108, ARHR: 0.0136179, RMSE: 1.0841292, NOVELTY: 0.0055587, AVERAGE_POPULARITY: 0.0883232, DIVERSITY_MEAN_INTER_LIST: 0.9951111, DIVERSITY_HERFINDAHL: 0.9995050, COVERAGE_ITEM: 0.6954853, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2663133, SHANNON_ENTROPY: 11.9770180, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 73, 'shrink': 1467, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9370063293828872, 'tversky_beta': 1.9871435942678417} - results: ROC_AUC: 0.0228141, PRECISION: 0.0037561, PRECISION_RECALL_MIN_DEN: 0.0125203, RECALL: 0.0125203, MAP: 0.0053735, MRR: 0.0157530, NDCG: 0.0098281, F1: 0.0057786, HIT_RATE: 0.0375610, ARHR: 0.0159368, RMSE: 0.9992803, NOVELTY: 0.0052929, AVERAGE_POPULARITY: 0.1209040, DIVERSITY_MEAN_INTER_LIST: 0.9964253, DIVERSITY_HERFINDAHL: 0.9996364, COVERAGE_ITEM: 0.7270073, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3354254, SHANNON_ENTROPY: 12.4044332, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0239145, PRECISION: 0.0041515, PRECISION_RECALL_MIN_DEN: 0.0138383, RECALL: 0.0138383, MAP: 0.0052317, MRR: 0.0153309, NDCG: 0.0100992, F1: 0.0063869, HIT_RATE: 0.0415148, ARHR: 0.0155129, RMSE: 0.9709164, NOVELTY: 0.0065232, AVERAGE_POPULARITY: 0.0968930, DIVERSITY_MEAN_INTER_LIST: 0.9931368, DIVERSITY_HERFINDAHL: 0.9993075, COVERAGE_ITEM: 0.7715599, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3699637, SHANNON_ENTROPY: 12.5047415, 
SearchBayesianSkopt: Config 15 is suboptimal. Config: {'topK': 969, 'shrink': 1497, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8849991473107093, 'tversky_beta': 1.942624474119313} - results: ROC_AUC: 0.0221697, PRECISION: 0.0040897, PRECISION_RECALL_MIN_DEN: 0.0136323, RECALL: 0.0136323, MAP: 0.0050190, MRR: 0.0145269, NDCG: 0.0097541, F1: 0.0062918, HIT_RATE: 0.0408970, ARHR: 0.0147919, RMSE: 0.9974024, NOVELTY: 0.0063271, AVERAGE_POPULARITY: 0.1002549, DIVERSITY_MEAN_INTER_LIST: 0.9937163, DIVERSITY_HERFINDAHL: 0.9993655, COVERAGE_ITEM: 0.6838064, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2423652, SHANNON_ENTROPY: 11.7187443, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 15, 'shrink': 1469, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9266215366220807, 'tversky_beta': 0.011331092516407184} - results: ROC_AUC: 0.0209324, PRECISION: 0.0037005, PRECISION_RECALL_MIN_DEN: 0.0123350, RECALL: 0.0123350, MAP: 0.0046181, MRR: 0.0134894, NDCG: 0.0089399, F1: 0.0056931, HIT_RATE: 0.0370050, ARHR: 0.0136718, RMSE: 0.9997613, NOVELTY: 0.0061231, AVERAGE_POPULARITY: 0.0926838, DIVERSITY_MEAN_INTER_LIST: 0.9966995, DIVERSITY_HERFINDAHL: 0.9996638, COVERAGE_ITEM: 0.7423087, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4020872, SHANNON_ENTROPY: 12.6906784, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 991, 'shrink': 28, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.13319909702216484, 'tversky_beta': 1.896626220354136} - results: ROC_AUC: 0.0222761, PRECISION: 0.0040712, PRECISION_RECALL_MIN_DEN: 0.0135706, RECALL: 0.0135706, MAP: 0.0048891, MRR: 0.0141946, NDCG: 0.0096120, F1: 0.0062633, HIT_RATE: 0.0407117, ARHR: 0.0144309, RMSE: 0.8988020, NOVELTY: 0.0063370, AVERAGE_POPULARITY: 0.0996801, DIVERSITY_MEAN_INTER_LIST: 0.9936935, DIVERSITY_HERFINDAHL: 0.9993632, COVERAGE_ITEM: 0.6839686, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417727, SHANNON_ENTROPY: 11.7138384, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0233070, PRECISION: 0.0040156, PRECISION_RECALL_MIN_DEN: 0.0133852, RECALL: 0.0133852, MAP: 0.0052595, MRR: 0.0152508, NDCG: 0.0099565, F1: 0.0061778, HIT_RATE: 0.0401557, ARHR: 0.0155146, RMSE: 0.9784286, NOVELTY: 0.0069619, AVERAGE_POPULARITY: 0.0803162, DIVERSITY_MEAN_INTER_LIST: 0.9840759, DIVERSITY_HERFINDAHL: 0.9984015, COVERAGE_ITEM: 0.7088402, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3591173, SHANNON_ENTROPY: 12.1250711, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 979, 'shrink': 1465, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.006888672825080324, 'tversky_beta': 1.8417471073236351} - results: ROC_AUC: 0.0225927, PRECISION: 0.0040959, PRECISION_RECALL_MIN_DEN: 0.0136529, RECALL: 0.0136529, MAP: 0.0049273, MRR: 0.0143055, NDCG: 0.0096858, F1: 0.0063014, HIT_RATE: 0.0409588, ARHR: 0.0145436, RMSE: 0.9973296, NOVELTY: 0.0063306, AVERAGE_POPULARITY: 0.1001045, DIVERSITY_MEAN_INTER_LIST: 0.9937095, DIVERSITY_HERFINDAHL: 0.9993648, COVERAGE_ITEM: 0.6845634, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2422452, SHANNON_ENTROPY: 11.7175747, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.0227279, PRECISION: 0.0040526, PRECISION_RECALL_MIN_DEN: 0.0135088, RECALL: 0.0135088, MAP: 0.0050777, MRR: 0.0147036, NDCG: 0.0097884, F1: 0.0062348, HIT_RATE: 0.0405263, ARHR: 0.0149684, RMSE: 0.9790190, NOVELTY: 0.0069495, AVERAGE_POPULARITY: 0.0737953, DIVERSITY_MEAN_INTER_LIST: 0.9841764, DIVERSITY_HERFINDAHL: 0.9984116, COVERAGE_ITEM: 0.7067856, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3628101, SHANNON_ENTROPY: 12.1423796, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 5, 'shrink': 1500, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0239145, PRECISION: 0.0041515, PRECISION_RECALL_MIN_DEN: 0.0138383, RECALL: 0.0138383, MAP: 0.0052317, MRR: 0.0153309, NDCG: 0.0100992, F1: 0.0063869, HIT_RATE: 0.0415148, ARHR: 0.0155129, RMSE: 0.9998535, NOVELTY: 0.0065233, AVERAGE_POPULARITY: 0.0968971, DIVERSITY_MEAN_INTER_LIST: 0.9931364, DIVERSITY_HERFINDAHL: 0.9993075, COVERAGE_ITEM: 0.7715599, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3699408, SHANNON_ENTROPY: 12.5046334, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 978, 'shrink': 1499, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9362237204938526, 'tversky_beta': 0.08708390891816521} - results: ROC_AUC: 0.0228488, PRECISION: 0.0040773, PRECISION_RECALL_MIN_DEN: 0.0135912, RECALL: 0.0135912, MAP: 0.0050549, MRR: 0.0146857, NDCG: 0.0098046, F1: 0.0062728, HIT_RATE: 0.0407735, ARHR: 0.0149252, RMSE: 0.9973913, NOVELTY: 0.0063304, AVERAGE_POPULARITY: 0.1000662, DIVERSITY_MEAN_INTER_LIST: 0.9937020, DIVERSITY_HERFINDAHL: 0.9993641, COVERAGE_ITEM: 0.6821303, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2425864, SHANNON_ENTROPY: 11.7157432, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0228407, PRECISION: 0.0041824, PRECISION_RECALL_MIN_DEN: 0.0139412, RECALL: 0.0139412, MAP: 0.0050334, MRR: 0.0145020, NDCG: 0.0098705, F1: 0.0064344, HIT_RATE: 0.0418237, ARHR: 0.0147981, RMSE: 1.6403579, NOVELTY: 0.0065002, AVERAGE_POPULARITY: 0.1187329, DIVERSITY_MEAN_INTER_LIST: 0.9935304, DIVERSITY_HERFINDAHL: 0.9993469, COVERAGE_ITEM: 0.6517437, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2175307, SHANNON_ENTROPY: 11.5395372, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.0229651, PRECISION: 0.0040588, PRECISION_RECALL_MIN_DEN: 0.0135294, RECALL: 0.0135294, MAP: 0.0050842, MRR: 0.0148978, NDCG: 0.0098334, F1: 0.0062443, HIT_RATE: 0.0405881, ARHR: 0.0150752, RMSE: 0.9719987, NOVELTY: 0.0063532, AVERAGE_POPULARITY: 0.0877641, DIVERSITY_MEAN_INTER_LIST: 0.9932280, DIVERSITY_HERFINDAHL: 0.9993167, COVERAGE_ITEM: 0.7788051, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3766715, SHANNON_ENTROPY: 12.5474634, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 992, 'shrink': 1457, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9727107373462667, 'tversky_beta': 1.6972434354336687} - results: ROC_AUC: 0.0220042, PRECISION: 0.0041329, PRECISION_RECALL_MIN_DEN: 0.0137765, RECALL: 0.0137765, MAP: 0.0047670, MRR: 0.0138073, NDCG: 0.0095341, F1: 0.0063584, HIT_RATE: 0.0413295, ARHR: 0.0140511, RMSE: 0.9973012, NOVELTY: 0.0063360, AVERAGE_POPULARITY: 0.0996956, DIVERSITY_MEAN_INTER_LIST: 0.9936936, DIVERSITY_HERFINDAHL: 0.9993632, COVERAGE_ITEM: 0.6841308, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2413866, SHANNON_ENTROPY: 11.7126079, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 997, 'shrink': 1434, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.013047248220716904, 'tversky_beta': 0.03627578244333752} - results: ROC_AUC: 0.0234898, PRECISION: 0.0042318, PRECISION_RECALL_MIN_DEN: 0.0141060, RECALL: 0.0141060, MAP: 0.0052096, MRR: 0.0149691, NDCG: 0.0101079, F1: 0.0065104, HIT_RATE: 0.0423179, ARHR: 0.0152989, RMSE: 0.9972444, NOVELTY: 0.0063322, AVERAGE_POPULARITY: 0.0997091, DIVERSITY_MEAN_INTER_LIST: 0.9936656, DIVERSITY_HERFINDAHL: 0.9993604, COVERAGE_ITEM: 0.6816978, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2404542, SHANNON_ENTROPY: 11.7024376, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 984, 'shrink': 58, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8702559675137351, 'tversky_beta': 0.03493982808572605} - results: ROC_AUC: 0.0230084, PRECISION: 0.0042071, PRECISION_RECALL_MIN_DEN: 0.0140236, RECALL: 0.0140236, MAP: 0.0050065, MRR: 0.0145095, NDCG: 0.0098827, F1: 0.0064724, HIT_RATE: 0.0420708, ARHR: 0.0147645, RMSE: 0.9414370, NOVELTY: 0.0063312, AVERAGE_POPULARITY: 0.0999008, DIVERSITY_MEAN_INTER_LIST: 0.9936999, DIVERSITY_HERFINDAHL: 0.9993639, COVERAGE_ITEM: 0.6865099, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2413882, SHANNON_ENTROPY: 11.7164645, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 46, 'shrink': 1448, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.11182705152275976, 'tversky_beta': 1.9788059710936787} - results: ROC_AUC: 0.0215631, PRECISION: 0.0035461, PRECISION_RECALL_MIN_DEN: 0.0118202, RECALL: 0.0118202, MAP: 0.0051605, MRR: 0.0149968, NDCG: 0.0093458, F1: 0.0054555, HIT_RATE: 0.0354606, ARHR: 0.0152391, RMSE: 0.9994654, NOVELTY: 0.0052704, AVERAGE_POPULARITY: 0.1123036, DIVERSITY_MEAN_INTER_LIST: 0.9966860, DIVERSITY_HERFINDAHL: 0.9996624, COVERAGE_ITEM: 0.7363071, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3618743, SHANNON_ENTROPY: 12.5321862, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 41, 'shrink': 1392, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 0.1071229872786317, 'tversky_beta': 0.01146700317668481} - results: ROC_AUC: 0.0198603, PRECISION: 0.0035337, PRECISION_RECALL_MIN_DEN: 0.0117790, RECALL: 0.0117790, MAP: 0.0046620, MRR: 0.0134875, NDCG: 0.0087766, F1: 0.0054365, HIT_RATE: 0.0353370, ARHR: 0.0137367, RMSE: 0.9994878, NOVELTY: 0.0052922, AVERAGE_POPULARITY: 0.1110825, DIVERSITY_MEAN_INTER_LIST: 0.9966571, DIVERSITY_HERFINDAHL: 0.9996596, COVERAGE_ITEM: 0.7411733, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3648247, SHANNON_ENTROPY: 12.5455087, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 6, 'shrink': 14, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.8648932766498458, 'tversky_beta': 0.09617833662147549} - results: ROC_AUC: 0.0222661, PRECISION: 0.0039167, PRECISION_RECALL_MIN_DEN: 0.0130557, RECALL: 0.0130557, MAP: 0.0049863, MRR: 0.0145150, NDCG: 0.0095595, F1: 0.0060257, HIT_RATE: 0.0391672, ARHR: 0.0147338, RMSE: 0.9902141, NOVELTY: 0.0068516, AVERAGE_POPULARITY: 0.0794441, DIVERSITY_MEAN_INTER_LIST: 0.9886689, DIVERSITY_HERFINDAHL: 0.9988608, COVERAGE_ITEM: 0.7182482, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3719029, SHANNON_ENTROPY: 12.2947793, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 961, 'shrink': 1470, 'similarity': 'tversky', 'normalize': True, 'tversky_alpha': 1.9905163781637776, 'tversky_beta': 1.9964700603718697} - results: ROC_AUC: 0.0218063, PRECISION: 0.0040835, PRECISION_RECALL_MIN_DEN: 0.0136117, RECALL: 0.0136117, MAP: 0.0048083, MRR: 0.0140466, NDCG: 0.0095435, F1: 0.0062823, HIT_RATE: 0.0408352, ARHR: 0.0142358, RMSE: 0.9973637, NOVELTY: 0.0063247, AVERAGE_POPULARITY: 0.1003569, DIVERSITY_MEAN_INTER_LIST: 0.9937577, DIVERSITY_HERFINDAHL: 0.9993696, COVERAGE_ITEM: 0.6860773, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2427326, SHANNON_ENTROPY: 11.7268643, 
