SearchBayesianSkopt: New best config found. Config 0: {'topK': 345, 'shrink': 417, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.442450512562517, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0304554, PRECISION: 0.0057287, PRECISION_RECALL_MIN_DEN: 0.0190957, RECALL: 0.0190957, MAP: 0.0080352, MRR: 0.0209167, NDCG: 0.0143292, F1: 0.0088134, HIT_RATE: 0.0572871, ARHR: 0.0224490, RMSE: 0.9880740, NOVELTY: 0.0050828, AVERAGE_POPULARITY: 0.5884803, DIVERSITY_MEAN_INTER_LIST: 0.6261495, DIVERSITY_HERFINDAHL: 0.9626012, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3908347, SHANNON_ENTROPY: 5.3595485, 
SearchBayesianSkopt: Config 11 is suboptimal. Config: {'topK': 696, 'shrink': 22, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.028484611135467304, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0313282, PRECISION: 0.0068262, PRECISION_RECALL_MIN_DEN: 0.0227539, RECALL: 0.0227539, MAP: 0.0079029, MRR: 0.0203014, NDCG: 0.0152776, F1: 0.0105018, HIT_RATE: 0.0682616, ARHR: 0.0219382, RMSE: 0.8771077, NOVELTY: 0.0051492, AVERAGE_POPULARITY: 0.6562181, DIVERSITY_MEAN_INTER_LIST: 0.5563178, DIVERSITY_HERFINDAHL: 0.9556196, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3213257, SHANNON_ENTROPY: 4.9595937, 
SearchBayesianSkopt: Config 12 is suboptimal. Config: {'topK': 21, 'shrink': 966, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.039390901162794874, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0137770, PRECISION: 0.0026558, PRECISION_RECALL_MIN_DEN: 0.0088528, RECALL: 0.0088528, MAP: 0.0036233, MRR: 0.0097638, NDCG: 0.0065654, F1: 0.0040859, HIT_RATE: 0.0265584, ARHR: 0.0102582, RMSE: 0.9994373, NOVELTY: 0.0050826, AVERAGE_POPULARITY: 0.2814575, DIVERSITY_MEAN_INTER_LIST: 0.9352171, DIVERSITY_HERFINDAHL: 0.9935012, COVERAGE_ITEM: 0.0237361, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3910359, SHANNON_ENTROPY: 7.8229926, 
SearchBayesianSkopt: Config 13 is suboptimal. Config: {'topK': 687, 'shrink': 984, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05434025945777533, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0294745, PRECISION: 0.0069140, PRECISION_RECALL_MIN_DEN: 0.0230465, RECALL: 0.0230465, MAP: 0.0076150, MRR: 0.0188706, NDCG: 0.0149372, F1: 0.0106369, HIT_RATE: 0.0691396, ARHR: 0.0207641, RMSE: 0.9788804, NOVELTY: 0.0051263, AVERAGE_POPULARITY: 0.6679226, DIVERSITY_MEAN_INTER_LIST: 0.4840311, DIVERSITY_HERFINDAHL: 0.9483925, COVERAGE_ITEM: 0.0023790, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4412018, SHANNON_ENTROPY: 4.6564587, 
SearchBayesianSkopt: Config 14 is suboptimal. Config: {'topK': 679, 'shrink': 964, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9967749764180984, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0296896, PRECISION: 0.0063433, PRECISION_RECALL_MIN_DEN: 0.0211443, RECALL: 0.0211443, MAP: 0.0077232, MRR: 0.0195007, NDCG: 0.0145212, F1: 0.0097589, HIT_RATE: 0.0634328, ARHR: 0.0212478, RMSE: 0.9962800, NOVELTY: 0.0051580, AVERAGE_POPULARITY: 0.6481311, DIVERSITY_MEAN_INTER_LIST: 0.5563831, DIVERSITY_HERFINDAHL: 0.9556261, COVERAGE_ITEM: 0.0044877, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2926653, SHANNON_ENTROPY: 4.9848212, 
SearchBayesianSkopt: New best config found. Config 15: {'topK': 700, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0330040, PRECISION: 0.0064969, PRECISION_RECALL_MIN_DEN: 0.0216564, RECALL: 0.0216564, MAP: 0.0083601, MRR: 0.0212119, NDCG: 0.0153921, F1: 0.0099953, HIT_RATE: 0.0649693, ARHR: 0.0230664, RMSE: 0.9938035, NOVELTY: 0.0050566, AVERAGE_POPULARITY: 0.6263242, DIVERSITY_MEAN_INTER_LIST: 0.5389624, DIVERSITY_HERFINDAHL: 0.9538844, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3694611, SHANNON_ENTROPY: 4.9431813, 
SearchBayesianSkopt: Config 16 is suboptimal. Config: {'topK': 15, 'shrink': 93, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9418671521799826, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0143283, PRECISION: 0.0026558, PRECISION_RECALL_MIN_DEN: 0.0088528, RECALL: 0.0088528, MAP: 0.0038323, MRR: 0.0098135, NDCG: 0.0067106, F1: 0.0040859, HIT_RATE: 0.0265584, ARHR: 0.0105966, RMSE: 0.9991488, NOVELTY: 0.0049123, AVERAGE_POPULARITY: 0.3113521, DIVERSITY_MEAN_INTER_LIST: 0.8735708, DIVERSITY_HERFINDAHL: 0.9873379, COVERAGE_ITEM: 0.0103271, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4340042, SHANNON_ENTROPY: 6.7719680, 
SearchBayesianSkopt: Config 17 is suboptimal. Config: {'topK': 690, 'shrink': 75, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.08761628563001402, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0303866, PRECISION: 0.0067823, PRECISION_RECALL_MIN_DEN: 0.0226076, RECALL: 0.0226076, MAP: 0.0076184, MRR: 0.0194467, NDCG: 0.0149175, F1: 0.0104343, HIT_RATE: 0.0678227, ARHR: 0.0210861, RMSE: 0.9479625, NOVELTY: 0.0051526, AVERAGE_POPULARITY: 0.6535001, DIVERSITY_MEAN_INTER_LIST: 0.5547495, DIVERSITY_HERFINDAHL: 0.9554628, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3039636, SHANNON_ENTROPY: 4.9569590, 
SearchBayesianSkopt: Config 18 is suboptimal. Config: {'topK': 696, 'shrink': 972, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06733114941494513, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0293830, PRECISION: 0.0068920, PRECISION_RECALL_MIN_DEN: 0.0229734, RECALL: 0.0229734, MAP: 0.0075582, MRR: 0.0187038, NDCG: 0.0148556, F1: 0.0106031, HIT_RATE: 0.0689201, ARHR: 0.0205955, RMSE: 0.9784129, NOVELTY: 0.0051239, AVERAGE_POPULARITY: 0.6696746, DIVERSITY_MEAN_INTER_LIST: 0.4664874, DIVERSITY_HERFINDAHL: 0.9466385, COVERAGE_ITEM: 0.0023790, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4249732, SHANNON_ENTROPY: 4.6025105, 
SearchBayesianSkopt: Config 19 is suboptimal. Config: {'topK': 700, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0216373, PRECISION: 0.0040825, PRECISION_RECALL_MIN_DEN: 0.0136084, RECALL: 0.0136084, MAP: 0.0055876, MRR: 0.0146845, NDCG: 0.0100837, F1: 0.0062808, HIT_RATE: 0.0408253, ARHR: 0.0156733, RMSE: 0.9890916, NOVELTY: 0.0048466, AVERAGE_POPULARITY: 0.3778755, DIVERSITY_MEAN_INTER_LIST: 0.7699881, DIVERSITY_HERFINDAHL: 0.9769819, COVERAGE_ITEM: 0.0050284, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4576411, SHANNON_ENTROPY: 5.8000615, 
SearchBayesianSkopt: Config 20 is suboptimal. Config: {'topK': 697, 'shrink': 27, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.947585297633091, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0314336, PRECISION: 0.0064311, PRECISION_RECALL_MIN_DEN: 0.0214369, RECALL: 0.0214369, MAP: 0.0077603, MRR: 0.0200169, NDCG: 0.0147516, F1: 0.0098940, HIT_RATE: 0.0643108, ARHR: 0.0215676, RMSE: 0.9611720, NOVELTY: 0.0052210, AVERAGE_POPULARITY: 0.6115846, DIVERSITY_MEAN_INTER_LIST: 0.6511998, DIVERSITY_HERFINDAHL: 0.9651057, COVERAGE_ITEM: 0.0061638, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3018529, SHANNON_ENTROPY: 5.4708993, 
SearchBayesianSkopt: Config 21 is suboptimal. Config: {'topK': 10, 'shrink': 17, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.07776152616967315, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0106331, PRECISION: 0.0019754, PRECISION_RECALL_MIN_DEN: 0.0065847, RECALL: 0.0065847, MAP: 0.0021146, MRR: 0.0063437, NDCG: 0.0044195, F1: 0.0030391, HIT_RATE: 0.0197542, ARHR: 0.0063437, RMSE: 0.9989710, NOVELTY: 0.0059645, AVERAGE_POPULARITY: 0.1932802, DIVERSITY_MEAN_INTER_LIST: 0.9757353, DIVERSITY_HERFINDAHL: 0.9975521, COVERAGE_ITEM: 0.0503920, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4633256, SHANNON_ENTROPY: 9.1434713, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'topK': 699, 'shrink': 977, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9478701673419176, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0326024, PRECISION: 0.0063213, PRECISION_RECALL_MIN_DEN: 0.0210711, RECALL: 0.0210711, MAP: 0.0083226, MRR: 0.0211026, NDCG: 0.0151656, F1: 0.0097251, HIT_RATE: 0.0632133, ARHR: 0.0229657, RMSE: 0.9967949, NOVELTY: 0.0051124, AVERAGE_POPULARITY: 0.6103372, DIVERSITY_MEAN_INTER_LIST: 0.6050575, DIVERSITY_HERFINDAHL: 0.9604925, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3917748, SHANNON_ENTROPY: 5.1870875, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'topK': 688, 'shrink': 959, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15708685927536473, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0311879, PRECISION: 0.0069140, PRECISION_RECALL_MIN_DEN: 0.0230465, RECALL: 0.0230465, MAP: 0.0077863, MRR: 0.0190473, NDCG: 0.0150929, F1: 0.0106369, HIT_RATE: 0.0691396, ARHR: 0.0210921, RMSE: 0.9728287, NOVELTY: 0.0051473, AVERAGE_POPULARITY: 0.6547967, DIVERSITY_MEAN_INTER_LIST: 0.5048459, DIVERSITY_HERFINDAHL: 0.9504735, COVERAGE_ITEM: 0.0028116, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4062758, SHANNON_ENTROPY: 4.7760479, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'topK': 698, 'shrink': 25, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.028525710428616298, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0292354, PRECISION: 0.0068701, PRECISION_RECALL_MIN_DEN: 0.0229002, RECALL: 0.0229002, MAP: 0.0074997, MRR: 0.0184467, NDCG: 0.0147503, F1: 0.0105693, HIT_RATE: 0.0687006, ARHR: 0.0203792, RMSE: 0.9875519, NOVELTY: 0.0051230, AVERAGE_POPULARITY: 0.6708156, DIVERSITY_MEAN_INTER_LIST: 0.4701472, DIVERSITY_HERFINDAHL: 0.9470044, COVERAGE_ITEM: 0.0023790, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4272900, SHANNON_ENTROPY: 4.6082111, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'topK': 12, 'shrink': 971, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9600943842111311, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0138268, PRECISION: 0.0028753, PRECISION_RECALL_MIN_DEN: 0.0095844, RECALL: 0.0095844, MAP: 0.0037098, MRR: 0.0099539, NDCG: 0.0068610, F1: 0.0044236, HIT_RATE: 0.0287533, ARHR: 0.0104831, RMSE: 0.9997640, NOVELTY: 0.0048579, AVERAGE_POPULARITY: 0.3078257, DIVERSITY_MEAN_INTER_LIST: 0.8985283, DIVERSITY_HERFINDAHL: 0.9898331, COVERAGE_ITEM: 0.0151392, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3832189, SHANNON_ENTROPY: 7.1479175, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'topK': 700, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 2.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0320583, PRECISION: 0.0063433, PRECISION_RECALL_MIN_DEN: 0.0211443, RECALL: 0.0211443, MAP: 0.0083172, MRR: 0.0212095, NDCG: 0.0151884, F1: 0.0097589, HIT_RATE: 0.0634328, ARHR: 0.0230111, RMSE: 0.9970793, NOVELTY: 0.0050895, AVERAGE_POPULARITY: 0.6036787, DIVERSITY_MEAN_INTER_LIST: 0.6052777, DIVERSITY_HERFINDAHL: 0.9605145, COVERAGE_ITEM: 0.0041092, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3699948, SHANNON_ENTROPY: 5.1905000, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'topK': 700, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0312193, PRECISION: 0.0069579, PRECISION_RECALL_MIN_DEN: 0.0231929, RECALL: 0.0231929, MAP: 0.0076904, MRR: 0.0188371, NDCG: 0.0150551, F1: 0.0107044, HIT_RATE: 0.0695786, ARHR: 0.0208542, RMSE: 0.9732787, NOVELTY: 0.0051602, AVERAGE_POPULARITY: 0.6457607, DIVERSITY_MEAN_INTER_LIST: 0.5401409, DIVERSITY_HERFINDAHL: 0.9540022, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3777684, SHANNON_ENTROPY: 4.9048744, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'topK': 689, 'shrink': 941, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9414668686193397, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0294555, PRECISION: 0.0063872, PRECISION_RECALL_MIN_DEN: 0.0212906, RECALL: 0.0212906, MAP: 0.0075894, MRR: 0.0191092, NDCG: 0.0144216, F1: 0.0098264, HIT_RATE: 0.0638718, ARHR: 0.0208515, RMSE: 0.9960644, NOVELTY: 0.0051554, AVERAGE_POPULARITY: 0.6499623, DIVERSITY_MEAN_INTER_LIST: 0.5552742, DIVERSITY_HERFINDAHL: 0.9555152, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3051010, SHANNON_ENTROPY: 4.9741415, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'topK': 700, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0279025, PRECISION: 0.0066945, PRECISION_RECALL_MIN_DEN: 0.0223149, RECALL: 0.0223149, MAP: 0.0073720, MRR: 0.0179661, NDCG: 0.0143993, F1: 0.0102992, HIT_RATE: 0.0669447, ARHR: 0.0199602, RMSE: 0.9737369, NOVELTY: 0.0051025, AVERAGE_POPULARITY: 0.6851090, DIVERSITY_MEAN_INTER_LIST: 0.4314096, DIVERSITY_HERFINDAHL: 0.9431315, COVERAGE_ITEM: 0.0023250, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3990771, SHANNON_ENTROPY: 4.4613695, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'topK': 8, 'shrink': 1000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.949868302379904, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0133676, PRECISION: 0.0026339, PRECISION_RECALL_MIN_DEN: 0.0087796, RECALL: 0.0087796, MAP: 0.0034343, MRR: 0.0090646, NDCG: 0.0063025, F1: 0.0040521, HIT_RATE: 0.0263389, ARHR: 0.0096106, RMSE: 0.9999202, NOVELTY: 0.0050307, AVERAGE_POPULARITY: 0.2893606, DIVERSITY_MEAN_INTER_LIST: 0.9187078, DIVERSITY_HERFINDAHL: 0.9918506, COVERAGE_ITEM: 0.0209786, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3581505, SHANNON_ENTROPY: 7.5169619, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'topK': 698, 'shrink': 39, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9610257962588868, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0212251, PRECISION: 0.0040825, PRECISION_RECALL_MIN_DEN: 0.0136084, RECALL: 0.0136084, MAP: 0.0055769, MRR: 0.0143677, NDCG: 0.0100205, F1: 0.0062808, HIT_RATE: 0.0408253, ARHR: 0.0154898, RMSE: 0.9879441, NOVELTY: 0.0046027, AVERAGE_POPULARITY: 0.4036889, DIVERSITY_MEAN_INTER_LIST: 0.7835427, DIVERSITY_HERFINDAHL: 0.9783371, COVERAGE_ITEM: 0.0054069, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4679517, SHANNON_ENTROPY: 5.9401020, 
